sample_id,source_frame,relative_frame_path,label,split,video_id,frame_stem,face_id,face_id_scope,faces_in_frame,left_eye_detected,right_eye_detected,left_eye_path,right_eye_path,combined_eye_path,debug_path,landmarks_path,left_bbox_x1,left_bbox_y1,left_bbox_x2,left_bbox_y2,right_bbox_x1,right_bbox_y1,right_bbox_x2,right_bbox_y2,combined_bbox_x1,combined_bbox_y1,combined_bbox_x2,combined_bbox_y2,left_eye_width_px,left_eye_height_px,right_eye_width_px,right_eye_height_px,left_iris_landmarks_available,right_iris_landmarks_available,left_iris_visible_estimate,right_iris_visible_estimate,landmark_count,status,error,processing_ms,canonical_status,resolved_eye_path,canonical_sample_id,original_sample_id
1c5ca6bc5303a6cc,/content/drive/.shortcut-targets-by-id/1qDJf3MYGlyKCNCfp7hS82eXp9H8F1Br1/AISC DeepFake Çalışmaları/Deneyler/Deney 1 Frame/Real/train/real_train_00322.jpg,Real/train/real_train_00322.jpg,real,train,real_train,real_train_00322,0.0,frame_local_detection_order,1,True,True,real/train/left/real_train/real_train_00322__face_00.jpg,real/train/right/real_train/real_train_00322__face_00.jpg,real/train/combined/real_train/real_train_00322__face_00.jpg,real/train/debug/real_train/real_train_00322__debug.jpg,real/train/landmarks/real_train/real_train_00322__face_00.npz,361.0,129.0,384.0,140.0,329.0,127.0,352.0,138.0,319.0,125.0,394.0,142.0,23.0,11.0,23.0,11.0,True,True,True,True,478,OK,,469.45,SUCCESS,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Kader/Deney 1/Göz/eye_roi_output/real/train/combined/real_train/real_train_00322__face_00.jpg,1c5ca6bc5303a6cc,1c5ca6bc5303a6cc
32f31eb8f2be1765,/content/drive/.shortcut-targets-by-id/1qDJf3MYGlyKCNCfp7hS82eXp9H8F1Br1/AISC DeepFake Çalışmaları/Deneyler/Deney 1 Frame/Real/train/real_train_00323.jpg,Real/train/real_train_00323.jpg,real,train,real_train,real_train_00323,0.0,frame_local_detection_order,1,True,True,real/train/left/real_train/real_train_00323__face_00.jpg,real/train/right/real_train/real_train_00323__face_00.jpg,real/train/combined/real_train/real_train_00323__face_00.jpg,real/train/debug/real_train/real_train_00323__debug.jpg,real/train/landmarks/real_train/real_train_00323__face_00.npz,294.0,154.0,320.0,166.0,258.0,152.0,283.0,165.0,247.0,149.0,331.0,169.0,26.0,12.0,25.0,13.0,True,True,True,True,478,OK,,511.6,SUCCESS,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Kader/Deney 1/Göz/eye_roi_output/real/train/combined/real_train/real_train_00323__face_00.jpg,32f31eb8f2be1765,32f31eb8f2be1765
41c903b849383b8e,/content/drive/.shortcut-targets-by-id/1qDJf3MYGlyKCNCfp7hS82eXp9H8F1Br1/AISC DeepFake Çalışmaları/Deneyler/Deney 1 Frame/Real/train/real_train_00324.jpg,Real/train/real_train_00324.jpg,real,train,real_train,real_train_00324,0.0,frame_local_detection_order,1,True,True,real/train/left/real_train/real_train_00324__face_00.jpg,real/train/right/real_train/real_train_00324__face_00.jpg,real/train/combined/real_train/real_train_00324__face_00.jpg,real/train/debug/real_train/real_train_00324__debug.jpg,real/train/landmarks/real_train/real_train_00324__face_00.npz,307.0,126.0,343.0,140.0,264.0,127.0,296.0,142.0,250.0,123.0,357.0,145.0,36.0,14.0,32.0,15.0,True,True,True,True,478,OK,,362.72,SUCCESS,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Kader/Deney 1/Göz/eye_roi_output/real/train/combined/real_train/real_train_00324__face_00.jpg,41c903b849383b8e,41c903b849383b8e
b3dc07f249c34502,/content/drive/.shortcut-targets-by-id/1qDJf3MYGlyKCNCfp7hS82eXp9H8F1Br1/AISC DeepFake Çalışmaları/Deneyler/Deney 1 Frame/Real/train/real_train_00325.jpg,Real/train/real_train_00325.jpg,real,train,real_train,real_train_00325,0.0,frame_local_detection_order,1,True,True,real/train/left/real_train/real_train_00325__face_00.jpg,real/train/right/real_train/real_train_00325__face_00.jpg,real/train/combined/real_train/real_train_00325__face_00.jpg,real/train/debug/real_train/real_train_00325__debug.jpg,real/train/landmarks/real_train/real_train_00325__face_00.npz,651.0,141.0,770.0,189.0,482.0,116.0,593.0,165.0,430.0,103.0,822.0,202.0,119.0,48.0,111.0,49.0,True,True,True,True,478,OK,,409.32,SUCCESS,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Kader/Deney 1/Göz/eye_roi_output/real/train/combined/real_train/real_train_00325__face_00.jpg,b3dc07f249c34502,b3dc07f249c34502
4546acbb2c27e71e,/content/drive/.shortcut-targets-by-id/1qDJf3MYGlyKCNCfp7hS82eXp9H8F1Br1/AISC DeepFake Çalışmaları/Deneyler/Deney 1 Frame/Real/train/real_train_00326.jpg,Real/train/real_train_00326.jpg,real,train,real_train,real_train_00326,0.0,frame_local_detection_order,1,True,True,real/train/left/real_train/real_train_00326__face_00.jpg,real/train/right/real_train/real_train_00326__face_00.jpg,real/train/combined/real_train/real_train_00326__face_00.jpg,real/train/debug/real_train/real_train_00326__debug.jpg,real/train/landmarks/real_train/real_train_00326__face_00.npz,293.0,142.0,325.0,156.0,249.0,139.0,276.0,153.0,235.0,136.0,339.0,159.0,32.0,14.0,27.0,14.0,True,True,True,True,478,OK,,407.65,SUCCESS,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Kader/Deney 1/Göz/eye_roi_output/real/train/combined/real_train/real_train_00326__face_00.jpg,4546acbb2c27e71e,4546acbb2c27e71e
b0e4b23268b1e53f,/content/drive/.shortcut-targets-by-id/1qDJf3MYGlyKCNCfp7hS82eXp9H8F1Br1/AISC DeepFake Çalışmaları/Deneyler/Deney 1 Frame/Real/train/real_train_00327.jpg,Real/train/real_train_00327.jpg,real,train,real_train,real_train_00327,0.0,frame_local_detection_order,1,True,True,real/train/left/real_train/real_train_00327__face_00.jpg,real/train/right/real_train/real_train_00327__face_00.jpg,real/train/combined/real_train/real_train_00327__face_00.jpg,real/train/debug/real_train/real_train_00327__debug.jpg,real/train/landmarks/real_train/real_train_00327__face_00.npz,630.0,221.0,690.0,248.0,539.0,218.0,606.0,245.0,512.0,213.0,717.0,253.0,60.0,27.0,67.0,27.0,True,True,True,True,478,OK,,389.33,SUCCESS,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Kader/Deney 1/Göz/eye_roi_output/real/train/combined/real_train/real_train_00327__face_00.jpg,b0e4b23268b1e53f,b0e4b23268b1e53f
ea0c64720f935092,/content/drive/.shortcut-targets-by-id/1qDJf3MYGlyKCNCfp7hS82eXp9H8F1Br1/AISC DeepFake Çalışmaları/Deneyler/Deney 1 Frame/Real/train/real_train_00328.jpg,Real/train/real_train_00328.jpg,real,train,real_train,real_train_00328,0.0,frame_local_detection_order,1,True,True,real/train/left/real_train/real_train_00328__face_00.jpg,real/train/right/real_train/real_train_00328__face_00.jpg,real/train/combined/real_train/real_train_00328__face_00.jpg,real/train/debug/real_train/real_train_00328__debug.jpg,real/train/landmarks/real_train/real_train_00328__face_00.npz,330.0,128.0,353.0,140.0,296.0,132.0,319.0,143.0,286.0,125.0,363.0,146.0,23.0,12.0,23.0,11.0,True,True,True,True,478,OK,,376.18,SUCCESS,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Kader/Deney 1/Göz/eye_roi_output/real/train/combined/real_train/real_train_00328__face_00.jpg,ea0c64720f935092,ea0c64720f935092
49b6f0f40e1393cb,/content/drive/.shortcut-targets-by-id/1qDJf3MYGlyKCNCfp7hS82eXp9H8F1Br1/AISC DeepFake Çalışmaları/Deneyler/Deney 1 Frame/Real/train/real_train_00329.jpg,Real/train/real_train_00329.jpg,real,train,real_train,real_train_00329,0.0,frame_local_detection_order,1,True,True,real/train/left/real_train/real_train_00329__face_00.jpg,real/train/right/real_train/real_train_00329__face_00.jpg,real/train/combined/real_train/real_train_00329__face_00.jpg,real/train/debug/real_train/real_train_00329__debug.jpg,real/train/landmarks/real_train/real_train_00329__face_00.npz,552.0,245.0,659.0,281.0,399.0,246.0,509.0,282.0,352.0,238.0,706.0,289.0,107.0,36.0,110.0,36.0,True,True,True,True,478,OK,,422.44,SUCCESS,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Kader/Deney 1/Göz/eye_roi_output/real/train/combined/real_train/real_train_00329__face_00.jpg,49b6f0f40e1393cb,49b6f0f40e1393cb
2d9e722655f8659d,/content/drive/.shortcut-targets-by-id/1qDJf3MYGlyKCNCfp7hS82eXp9H8F1Br1/AISC DeepFake Çalışmaları/Deneyler/Deney 1 Frame/Real/train/real_train_00330.jpg,Real/train/real_train_00330.jpg,real,train,real_train,real_train_00330,0.0,frame_local_detection_order,1,True,True,real/train/left/real_train/real_train_00330__face_00.jpg,real/train/right/real_train/real_train_00330__face_00.jpg,real/train/combined/real_train/real_train_00330__face_00.jpg,real/train/debug/real_train/real_train_00330__debug.jpg,real/train/landmarks/real_train/real_train_00330__face_00.npz,562.0,176.0,601.0,191.0,500.0,177.0,539.0,192.0,482.0,173.0,619.0,195.0,39.0,15.0,39.0,15.0,True,True,True,True,478,OK,,483.87,SUCCESS,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Kader/Deney 1/Göz/eye_roi_output/real/train/combined/real_train/real_train_00330__face_00.jpg,2d9e722655f8659d,2d9e722655f8659d
af1e71f635f9200e,/content/drive/.shortcut-targets-by-id/1qDJf3MYGlyKCNCfp7hS82eXp9H8F1Br1/AISC DeepFake Çalışmaları/Deneyler/Deney 1 Frame/Real/train/real_train_00331.jpg,Real/train/real_train_00331.jpg,real,train,real_train,real_train_00331,0.0,frame_local_detection_order,1,True,True,real/train/left/real_train/real_train_00331__face_00.jpg,real/train/right/real_train/real_train_00331__face_00.jpg,real/train/combined/real_train/real_train_00331__face_00.jpg,real/train/debug/real_train/real_train_00331__debug.jpg,real/train/landmarks/real_train/real_train_00331__face_00.npz,306.0,109.0,332.0,122.0,270.0,108.0,297.0,119.0,259.0,105.0,343.0,125.0,26.0,13.0,27.0,11.0,True,True,True,True,478,OK,,378.16,SUCCESS,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Kader/Deney 1/Göz/eye_roi_output/real/train/combined/real_train/real_train_00331__face_00.jpg,af1e71f635f9200e,af1e71f635f9200e
f57c1017f779d9c2,/content/drive/.shortcut-targets-by-id/1qDJf3MYGlyKCNCfp7hS82eXp9H8F1Br1/AISC DeepFake Çalışmaları/Deneyler/Deney 1 Frame/Real/train/real_train_00332.jpg,Real/train/real_train_00332.jpg,real,train,real_train,real_train_00332,0.0,frame_local_detection_order,1,True,True,real/train/left/real_train/real_train_00332__face_00.jpg,real/train/right/real_train/real_train_00332__face_00.jpg,real/train/combined/real_train/real_train_00332__face_00.jpg,real/train/debug/real_train/real_train_00332__debug.jpg,real/train/landmarks/real_train/real_train_00332__face_00.npz,451.0,165.0,470.0,176.0,430.0,165.0,443.0,175.0,423.0,163.0,477.0,178.0,19.0,11.0,13.0,10.0,True,True,True,True,478,OK,,451.87,SUCCESS,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Kader/Deney 1/Göz/eye_roi_output/real/train/combined/real_train/real_train_00332__face_00.jpg,f57c1017f779d9c2,f57c1017f779d9c2
d86eca90a7293368,/content/drive/.shortcut-targets-by-id/1qDJf3MYGlyKCNCfp7hS82eXp9H8F1Br1/AISC DeepFake Çalışmaları/Deneyler/Deney 1 Frame/Real/train/real_train_00333.jpg,Real/train/real_train_00333.jpg,real,train,real_train,real_train_00333,0.0,frame_local_detection_order,1,True,True,real/train/left/real_train/real_train_00333__face_00.jpg,real/train/right/real_train/real_train_00333__face_00.jpg,real/train/combined/real_train/real_train_00333__face_00.jpg,real/train/debug/real_train/real_train_00333__debug.jpg,real/train/landmarks/real_train/real_train_00333__face_00.npz,966.0,459.0,1080.0,506.0,794.0,455.0,904.0,502.0,743.0,446.0,1131.0,515.0,114.0,47.0,110.0,47.0,True,True,True,True,478,OK,,551.31,SUCCESS,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Kader/Deney 1/Göz/eye_roi_output/real/train/combined/real_train/real_train_00333__face_00.jpg,d86eca90a7293368,d86eca90a7293368
f376c2e14b7faacd,/content/drive/.shortcut-targets-by-id/1qDJf3MYGlyKCNCfp7hS82eXp9H8F1Br1/AISC DeepFake Çalışmaları/Deneyler/Deney 1 Frame/Real/train/real_train_00335.jpg,Real/train/real_train_00335.jpg,real,train,real_train,real_train_00335,0.0,frame_local_detection_order,1,True,True,real/train/left/real_train/real_train_00335__face_00.jpg,real/train/right/real_train/real_train_00335__face_00.jpg,real/train/combined/real_train/real_train_00335__face_00.jpg,real/train/debug/real_train/real_train_00335__debug.jpg,real/train/landmarks/real_train/real_train_00335__face_00.npz,807.0,133.0,843.0,151.0,758.0,136.0,793.0,151.0,743.0,130.0,858.0,154.0,36.0,18.0,35.0,15.0,True,True,True,True,478,OK,,463.7,SUCCESS,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Kader/Deney 1/Göz/eye_roi_output/real/train/combined/real_train/real_train_00335__face_00.jpg,f376c2e14b7faacd,f376c2e14b7faacd
a10767e4d1cf5cdf,/content/drive/.shortcut-targets-by-id/1qDJf3MYGlyKCNCfp7hS82eXp9H8F1Br1/AISC DeepFake Çalışmaları/Deneyler/Deney 1 Frame/Real/train/real_train_00336.jpg,Real/train/real_train_00336.jpg,real,train,real_train,real_train_00336,0.0,frame_local_detection_order,1,True,True,real/train/left/real_train/real_train_00336__face_00.jpg,real/train/right/real_train/real_train_00336__face_00.jpg,real/train/combined/real_train/real_train_00336__face_00.jpg,real/train/debug/real_train/real_train_00336__debug.jpg,real/train/landmarks/real_train/real_train_00336__face_00.npz,667.0,304.0,730.0,330.0,564.0,303.0,630.0,329.0,534.0,298.0,760.0,335.0,63.0,26.0,66.0,26.0,True,True,True,True,478,OK,,471.54,SUCCESS,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Kader/Deney 1/Göz/eye_roi_output/real/train/combined/real_train/real_train_00336__face_00.jpg,a10767e4d1cf5cdf,a10767e4d1cf5cdf
249e81f2d7b9527a,/content/drive/.shortcut-targets-by-id/1qDJf3MYGlyKCNCfp7hS82eXp9H8F1Br1/AISC DeepFake Çalışmaları/Deneyler/Deney 1 Frame/Real/train/real_train_00337.jpg,Real/train/real_train_00337.jpg,real,train,real_train,real_train_00337,0.0,frame_local_detection_order,1,True,True,real/train/left/real_train/real_train_00337__face_00.jpg,real/train/right/real_train/real_train_00337__face_00.jpg,real/train/combined/real_train/real_train_00337__face_00.jpg,real/train/debug/real_train/real_train_00337__debug.jpg,real/train/landmarks/real_train/real_train_00337__face_00.npz,686.0,227.0,736.0,251.0,607.0,232.0,662.0,256.0,584.0,222.0,759.0,261.0,50.0,24.0,55.0,24.0,True,True,True,True,478,OK,,597.03,SUCCESS,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Kader/Deney 1/Göz/eye_roi_output/real/train/combined/real_train/real_train_00337__face_00.jpg,249e81f2d7b9527a,249e81f2d7b9527a
c51f607fc208f32c,/content/drive/.shortcut-targets-by-id/1qDJf3MYGlyKCNCfp7hS82eXp9H8F1Br1/AISC DeepFake Çalışmaları/Deneyler/Deney 1 Frame/Real/train/real_train_00338.jpg,Real/train/real_train_00338.jpg,real,train,real_train,real_train_00338,0.0,frame_local_detection_order,1,True,True,real/train/left/real_train/real_train_00338__face_00.jpg,real/train/right/real_train/real_train_00338__face_00.jpg,real/train/combined/real_train/real_train_00338__face_00.jpg,real/train/debug/real_train/real_train_00338__debug.jpg,real/train/landmarks/real_train/real_train_00338__face_00.npz,672.0,198.0,738.0,228.0,574.0,185.0,642.0,211.0,544.0,177.0,768.0,236.0,66.0,30.0,68.0,26.0,True,True,True,True,478,OK,,514.83,SUCCESS,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Kader/Deney 1/Göz/eye_roi_output/real/train/combined/real_train/real_train_00338__face_00.jpg,c51f607fc208f32c,c51f607fc208f32c
49a13a04743052cd,/content/drive/.shortcut-targets-by-id/1qDJf3MYGlyKCNCfp7hS82eXp9H8F1Br1/AISC DeepFake Çalışmaları/Deneyler/Deney 1 Frame/Real/train/real_train_00339.jpg,Real/train/real_train_00339.jpg,real,train,real_train,real_train_00339,0.0,frame_local_detection_order,1,True,True,real/train/left/real_train/real_train_00339__face_00.jpg,real/train/right/real_train/real_train_00339__face_00.jpg,real/train/combined/real_train/real_train_00339__face_00.jpg,real/train/debug/real_train/real_train_00339__debug.jpg,real/train/landmarks/real_train/real_train_00339__face_00.npz,300.0,104.0,324.0,115.0,271.0,104.0,291.0,115.0,261.0,102.0,334.0,117.0,24.0,11.0,20.0,11.0,True,True,True,True,478,OK,,416.12,SUCCESS,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Kader/Deney 1/Göz/eye_roi_output/real/train/combined/real_train/real_train_00339__face_00.jpg,49a13a04743052cd,49a13a04743052cd
5ca0174d844280ef,/content/drive/.shortcut-targets-by-id/1qDJf3MYGlyKCNCfp7hS82eXp9H8F1Br1/AISC DeepFake Çalışmaları/Deneyler/Deney 1 Frame/Real/train/real_train_00340.jpg,Real/train/real_train_00340.jpg,real,train,real_train,real_train_00340,0.0,frame_local_detection_order,1,True,True,real/train/left/real_train/real_train_00340__face_00.jpg,real/train/right/real_train/real_train_00340__face_00.jpg,real/train/combined/real_train/real_train_00340__face_00.jpg,real/train/debug/real_train/real_train_00340__debug.jpg,real/train/landmarks/real_train/real_train_00340__face_00.npz,881.0,197.0,973.0,239.0,753.0,204.0,836.0,242.0,713.0,189.0,1013.0,250.0,92.0,42.0,83.0,38.0,True,True,True,True,478,OK,,484.43,SUCCESS,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Kader/Deney 1/Göz/eye_roi_output/real/train/combined/real_train/real_train_00340__face_00.jpg,5ca0174d844280ef,5ca0174d844280ef
8809b8041bff5b59,/content/drive/.shortcut-targets-by-id/1qDJf3MYGlyKCNCfp7hS82eXp9H8F1Br1/AISC DeepFake Çalışmaları/Deneyler/Deney 1 Frame/Real/train/real_train_00341.jpg,Real/train/real_train_00341.jpg,real,train,real_train,real_train_00341,0.0,frame_local_detection_order,1,True,True,real/train/left/real_train/real_train_00341__face_00.jpg,real/train/right/real_train/real_train_00341__face_00.jpg,real/train/combined/real_train/real_train_00341__face_00.jpg,real/train/debug/real_train/real_train_00341__debug.jpg,real/train/landmarks/real_train/real_train_00341__face_00.npz,355.0,125.0,382.0,138.0,318.0,131.0,343.0,144.0,306.0,122.0,394.0,147.0,27.0,13.0,25.0,13.0,True,True,True,True,478,OK,,430.4,SUCCESS,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Kader/Deney 1/Göz/eye_roi_output/real/train/combined/real_train/real_train_00341__face_00.jpg,8809b8041bff5b59,8809b8041bff5b59
ccbbc09506943a1b,/content/drive/.shortcut-targets-by-id/1qDJf3MYGlyKCNCfp7hS82eXp9H8F1Br1/AISC DeepFake Çalışmaları/Deneyler/Deney 1 Frame/Real/train/real_train_00342.jpg,Real/train/real_train_00342.jpg,real,train,real_train,real_train_00342,0.0,frame_local_detection_order,1,True,True,real/train/left/real_train/real_train_00342__face_00.jpg,real/train/right/real_train/real_train_00342__face_00.jpg,real/train/combined/real_train/real_train_00342__face_00.jpg,real/train/debug/real_train/real_train_00342__debug.jpg,real/train/landmarks/real_train/real_train_00342__face_00.npz,310.0,131.0,336.0,143.0,271.0,129.0,297.0,142.0,259.0,126.0,348.0,146.0,26.0,12.0,26.0,13.0,True,True,True,True,478,OK,,640.47,SUCCESS,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Kader/Deney 1/Göz/eye_roi_output/real/train/combined/real_train/real_train_00342__face_00.jpg,ccbbc09506943a1b,ccbbc09506943a1b
5a0e169a2da9f5b5,/content/drive/.shortcut-targets-by-id/1qDJf3MYGlyKCNCfp7hS82eXp9H8F1Br1/AISC DeepFake Çalışmaları/Deneyler/Deney 1 Frame/Real/train/real_train_00343.jpg,Real/train/real_train_00343.jpg,real,train,real_train,real_train_00343,0.0,frame_local_detection_order,1,True,True,real/train/left/real_train/real_train_00343__face_00.jpg,real/train/right/real_train/real_train_00343__face_00.jpg,real/train/combined/real_train/real_train_00343__face_00.jpg,real/train/debug/real_train/real_train_00343__debug.jpg,real/train/landmarks/real_train/real_train_00343__face_00.npz,331.0,141.0,363.0,154.0,283.0,138.0,315.0,152.0,269.0,135.0,377.0,157.0,32.0,13.0,32.0,14.0,True,True,True,True,478,OK,,444.65,SUCCESS,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Kader/Deney 1/Göz/eye_roi_output/real/train/combined/real_train/real_train_00343__face_00.jpg,5a0e169a2da9f5b5,5a0e169a2da9f5b5
053c3290e7694e5b,/content/drive/.shortcut-targets-by-id/1qDJf3MYGlyKCNCfp7hS82eXp9H8F1Br1/AISC DeepFake Çalışmaları/Deneyler/Deney 1 Frame/Real/train/real_train_00344.jpg,Real/train/real_train_00344.jpg,real,train,real_train,real_train_00344,0.0,frame_local_detection_order,1,True,True,real/train/left/real_train/real_train_00344__face_00.jpg,real/train/right/real_train/real_train_00344__face_00.jpg,real/train/combined/real_train/real_train_00344__face_00.jpg,real/train/debug/real_train/real_train_00344__debug.jpg,real/train/landmarks/real_train/real_train_00344__face_00.npz,640.0,225.0,699.0,248.0,566.0,235.0,617.0,258.0,542.0,219.0,723.0,264.0,59.0,23.0,51.0,23.0,True,True,True,True,478,OK,,423.95,SUCCESS,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Kader/Deney 1/Göz/eye_roi_output/real/train/combined/real_train/real_train_00344__face_00.jpg,053c3290e7694e5b,053c3290e7694e5b
fc2a607eee2a2cf9,/content/drive/.shortcut-targets-by-id/1qDJf3MYGlyKCNCfp7hS82eXp9H8F1Br1/AISC DeepFake Çalışmaları/Deneyler/Deney 1 Frame/Real/train/real_train_00345.jpg,Real/train/real_train_00345.jpg,real,train,real_train,real_train_00345,0.0,frame_local_detection_order,1,True,True,real/train/left/real_train/real_train_00345__face_00.jpg,real/train/right/real_train/real_train_00345__face_00.jpg,real/train/combined/real_train/real_train_00345__face_00.jpg,real/train/debug/real_train/real_train_00345__debug.jpg,real/train/landmarks/real_train/real_train_00345__face_00.npz,284.0,125.0,323.0,139.0,216.0,130.0,264.0,144.0,197.0,122.0,342.0,147.0,39.0,14.0,48.0,14.0,True,True,True,True,478,OK,,484.27,SUCCESS,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Kader/Deney 1/Göz/eye_roi_output/real/train/combined/real_train/real_train_00345__face_00.jpg,fc2a607eee2a2cf9,fc2a607eee2a2cf9
a9c0fc35c3196c5c,/content/drive/.shortcut-targets-by-id/1qDJf3MYGlyKCNCfp7hS82eXp9H8F1Br1/AISC DeepFake Çalışmaları/Deneyler/Deney 1 Frame/Real/train/real_train_00346.jpg,Real/train/real_train_00346.jpg,real,train,real_train,real_train_00346,0.0,frame_local_detection_order,1,True,True,real/train/left/real_train/real_train_00346__face_00.jpg,real/train/right/real_train/real_train_00346__face_00.jpg,real/train/combined/real_train/real_train_00346__face_00.jpg,real/train/debug/real_train/real_train_00346__debug.jpg,real/train/landmarks/real_train/real_train_00346__face_00.npz,770.0,215.0,813.0,235.0,710.0,221.0,754.0,241.0,691.0,210.0,832.0,246.0,43.0,20.0,44.0,20.0,True,True,True,True,478,OK,,380.86,SUCCESS,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Kader/Deney 1/Göz/eye_roi_output/real/train/combined/real_train/real_train_00346__face_00.jpg,a9c0fc35c3196c5c,a9c0fc35c3196c5c
36303e838cb4dcab,/content/drive/.shortcut-targets-by-id/1qDJf3MYGlyKCNCfp7hS82eXp9H8F1Br1/AISC DeepFake Çalışmaları/Deneyler/Deney 1 Frame/Real/train/real_train_00347.jpg,Real/train/real_train_00347.jpg,real,train,real_train,real_train_00347,0.0,frame_local_detection_order,1,True,True,real/train/left/real_train/real_train_00347__face_00.jpg,real/train/right/real_train/real_train_00347__face_00.jpg,real/train/combined/real_train/real_train_00347__face_00.jpg,real/train/debug/real_train/real_train_00347__debug.jpg,real/train/landmarks/real_train/real_train_00347__face_00.npz,390.0,142.0,433.0,162.0,324.0,138.0,373.0,158.0,304.0,134.0,453.0,166.0,43.0,20.0,49.0,20.0,True,True,True,True,478,OK,,442.75,SUCCESS,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Kader/Deney 1/Göz/eye_roi_output/real/train/combined/real_train/real_train_00347__face_00.jpg,36303e838cb4dcab,36303e838cb4dcab
f7d1e3ccd7df3fcd,/content/drive/.shortcut-targets-by-id/1qDJf3MYGlyKCNCfp7hS82eXp9H8F1Br1/AISC DeepFake Çalışmaları/Deneyler/Deney 1 Frame/Real/train/real_train_00348.jpg,Real/train/real_train_00348.jpg,real,train,real_train,real_train_00348,0.0,frame_local_detection_order,1,True,True,real/train/left/real_train/real_train_00348__face_00.jpg,real/train/right/real_train/real_train_00348__face_00.jpg,real/train/combined/real_train/real_train_00348__face_00.jpg,real/train/debug/real_train/real_train_00348__debug.jpg,real/train/landmarks/real_train/real_train_00348__face_00.npz,253.0,126.0,280.0,139.0,206.0,123.0,236.0,136.0,193.0,120.0,293.0,142.0,27.0,13.0,30.0,13.0,True,True,True,True,478,OK,,432.25,SUCCESS,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Kader/Deney 1/Göz/eye_roi_output/real/train/combined/real_train/real_train_00348__face_00.jpg,f7d1e3ccd7df3fcd,f7d1e3ccd7df3fcd
9dc3e6db7de7351c,/content/drive/.shortcut-targets-by-id/1qDJf3MYGlyKCNCfp7hS82eXp9H8F1Br1/AISC DeepFake Çalışmaları/Deneyler/Deney 1 Frame/Real/train/real_train_00349.jpg,Real/train/real_train_00349.jpg,real,train,real_train,real_train_00349,0.0,frame_local_detection_order,1,True,True,real/train/left/real_train/real_train_00349__face_00.jpg,real/train/right/real_train/real_train_00349__face_00.jpg,real/train/combined/real_train/real_train_00349__face_00.jpg,real/train/debug/real_train/real_train_00349__debug.jpg,real/train/landmarks/real_train/real_train_00349__face_00.npz,606.0,167.0,665.0,191.0,535.0,178.0,584.0,202.0,512.0,161.0,688.0,208.0,59.0,24.0,49.0,24.0,True,True,True,True,478,OK,,566.35,SUCCESS,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Kader/Deney 1/Göz/eye_roi_output/real/train/combined/real_train/real_train_00349__face_00.jpg,9dc3e6db7de7351c,9dc3e6db7de7351c
2a4528726f17a040,/content/drive/.shortcut-targets-by-id/1qDJf3MYGlyKCNCfp7hS82eXp9H8F1Br1/AISC DeepFake Çalışmaları/Deneyler/Deney 1 Frame/Real/train/real_train_00350.jpg,Real/train/real_train_00350.jpg,real,train,real_train,real_train_00350,0.0,frame_local_detection_order,1,True,True,real/train/left/real_train/real_train_00350__face_00.jpg,real/train/right/real_train/real_train_00350__face_00.jpg,real/train/combined/real_train/real_train_00350__face_00.jpg,real/train/debug/real_train/real_train_00350__debug.jpg,real/train/landmarks/real_train/real_train_00350__face_00.npz,279.0,132.0,314.0,144.0,233.0,137.0,265.0,149.0,218.0,129.0,329.0,152.0,35.0,12.0,32.0,12.0,True,True,False,True,478,OK,,410.93,SUCCESS,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Kader/Deney 1/Göz/eye_roi_output/real/train/combined/real_train/real_train_00350__face_00.jpg,2a4528726f17a040,2a4528726f17a040
