sample_id,original_sample_id,source_video,frame_index,face_index,roi_state,label,split,status,skip_reason,sha256,output_path,run_id,source_frame,frame_stem,left_eye_detected,right_eye_detected,left_eye_path,right_eye_path,combined_eye_path,landmarks_path
38638c036e5746d1,38638c036e5746d1,real_test,60,0,not_recorded,real,test,SUCCESS,,3a2176c9e829eafc32e6cd6e58794cdbc1aa3f5eb094231a2f25e959ad3e6a03,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Kader/Deney 1/Göz/eye_roi_output/real/test/combined/real_test/real_test_00060__face_00.jpg,20260808_1214_eye_densenet121_seed42,/content/drive/.shortcut-targets-by-id/1qDJf3MYGlyKCNCfp7hS82eXp9H8F1Br1/AISC DeepFake Çalışmaları/Deneyler/Deney 1 Frame/Real/test/real_test_00060.jpg,real_test_00060,True,True,real/test/left/real_test/real_test_00060__face_00.jpg,real/test/right/real_test/real_test_00060__face_00.jpg,real/test/combined/real_test/real_test_00060__face_00.jpg,real/test/landmarks/real_test/real_test_00060__face_00.npz
e1917a342c82e5f5,e1917a342c82e5f5,real_test,61,0,not_recorded,real,test,SUCCESS,,530eceeb2e64f38104f927491cb36382bc6106f797f04b79eaa53bd5e542a868,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Kader/Deney 1/Göz/eye_roi_output/real/test/combined/real_test/real_test_00061__face_00.jpg,20260808_1214_eye_densenet121_seed42,/content/drive/.shortcut-targets-by-id/1qDJf3MYGlyKCNCfp7hS82eXp9H8F1Br1/AISC DeepFake Çalışmaları/Deneyler/Deney 1 Frame/Real/test/real_test_00061.jpg,real_test_00061,True,True,real/test/left/real_test/real_test_00061__face_00.jpg,real/test/right/real_test/real_test_00061__face_00.jpg,real/test/combined/real_test/real_test_00061__face_00.jpg,real/test/landmarks/real_test/real_test_00061__face_00.npz
596f648a542a07b0,596f648a542a07b0,real_test,62,0,not_recorded,real,test,SUCCESS,,9d93f9441da663b2eede5b019fe7841675b0f18f01d688fad6d1470ab38958c1,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Kader/Deney 1/Göz/eye_roi_output/real/test/combined/real_test/real_test_00062__face_00.jpg,20260808_1214_eye_densenet121_seed42,/content/drive/.shortcut-targets-by-id/1qDJf3MYGlyKCNCfp7hS82eXp9H8F1Br1/AISC DeepFake Çalışmaları/Deneyler/Deney 1 Frame/Real/test/real_test_00062.jpg,real_test_00062,True,True,real/test/left/real_test/real_test_00062__face_00.jpg,real/test/right/real_test/real_test_00062__face_00.jpg,real/test/combined/real_test/real_test_00062__face_00.jpg,real/test/landmarks/real_test/real_test_00062__face_00.npz
97ffbcb17a3a8af6,97ffbcb17a3a8af6,real_test,63,0,not_recorded,real,test,SUCCESS,,928f3b9bd5c29a8f2d38df60e5f3288d023e832ab720b714cd9301ba14434229,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Kader/Deney 1/Göz/eye_roi_output/real/test/combined/real_test/real_test_00063__face_00.jpg,20260808_1214_eye_densenet121_seed42,/content/drive/.shortcut-targets-by-id/1qDJf3MYGlyKCNCfp7hS82eXp9H8F1Br1/AISC DeepFake Çalışmaları/Deneyler/Deney 1 Frame/Real/test/real_test_00063.jpg,real_test_00063,True,True,real/test/left/real_test/real_test_00063__face_00.jpg,real/test/right/real_test/real_test_00063__face_00.jpg,real/test/combined/real_test/real_test_00063__face_00.jpg,real/test/landmarks/real_test/real_test_00063__face_00.npz
29ceb36f63fc71ca,29ceb36f63fc71ca,real_test,64,0,not_recorded,real,test,SUCCESS,,bff03b469b16013871acdd1ee9ef9bef6c60994e253443afd4f6367be74d1231,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Kader/Deney 1/Göz/eye_roi_output/real/test/combined/real_test/real_test_00064__face_00.jpg,20260808_1214_eye_densenet121_seed42,/content/drive/.shortcut-targets-by-id/1qDJf3MYGlyKCNCfp7hS82eXp9H8F1Br1/AISC DeepFake Çalışmaları/Deneyler/Deney 1 Frame/Real/test/real_test_00064.jpg,real_test_00064,True,True,real/test/left/real_test/real_test_00064__face_00.jpg,real/test/right/real_test/real_test_00064__face_00.jpg,real/test/combined/real_test/real_test_00064__face_00.jpg,real/test/landmarks/real_test/real_test_00064__face_00.npz
99ab2bfd4b9a8942,99ab2bfd4b9a8942,real_test,65,0,not_recorded,real,test,SUCCESS,,3176a6144fa2a94008f138e0fdff5465833cae556a526db1bad3c8fa5de46364,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Kader/Deney 1/Göz/eye_roi_output/real/test/combined/real_test/real_test_00065__face_00.jpg,20260808_1214_eye_densenet121_seed42,/content/drive/.shortcut-targets-by-id/1qDJf3MYGlyKCNCfp7hS82eXp9H8F1Br1/AISC DeepFake Çalışmaları/Deneyler/Deney 1 Frame/Real/test/real_test_00065.jpg,real_test_00065,True,True,real/test/left/real_test/real_test_00065__face_00.jpg,real/test/right/real_test/real_test_00065__face_00.jpg,real/test/combined/real_test/real_test_00065__face_00.jpg,real/test/landmarks/real_test/real_test_00065__face_00.npz
ca55dfe6a6551d37,ca55dfe6a6551d37,real_test,66,0,not_recorded,real,test,SUCCESS,,a36c38d3ddbff02430033eb0bb99dcd5c2fa6ac278862ff6d9653eee9d2acc56,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Kader/Deney 1/Göz/eye_roi_output/real/test/combined/real_test/real_test_00066__face_00.jpg,20260808_1214_eye_densenet121_seed42,/content/drive/.shortcut-targets-by-id/1qDJf3MYGlyKCNCfp7hS82eXp9H8F1Br1/AISC DeepFake Çalışmaları/Deneyler/Deney 1 Frame/Real/test/real_test_00066.jpg,real_test_00066,True,True,real/test/left/real_test/real_test_00066__face_00.jpg,real/test/right/real_test/real_test_00066__face_00.jpg,real/test/combined/real_test/real_test_00066__face_00.jpg,real/test/landmarks/real_test/real_test_00066__face_00.npz
87d3d9f357730ba8,87d3d9f357730ba8,real_test,67,0,not_recorded,real,test,SUCCESS,,4c68b847c7224a6095c3af2574aa06d2f4dd9ae6ace7f2e342600e4cf89c9c03,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Kader/Deney 1/Göz/eye_roi_output/real/test/combined/real_test/real_test_00067__face_00.jpg,20260808_1214_eye_densenet121_seed42,/content/drive/.shortcut-targets-by-id/1qDJf3MYGlyKCNCfp7hS82eXp9H8F1Br1/AISC DeepFake Çalışmaları/Deneyler/Deney 1 Frame/Real/test/real_test_00067.jpg,real_test_00067,True,True,real/test/left/real_test/real_test_00067__face_00.jpg,real/test/right/real_test/real_test_00067__face_00.jpg,real/test/combined/real_test/real_test_00067__face_00.jpg,real/test/landmarks/real_test/real_test_00067__face_00.npz
ae16a2a32edc9e9d,ae16a2a32edc9e9d,real_test,68,0,not_recorded,real,test,SUCCESS,,364e0d70ad5015e3403787845979baedfa88a1684cf7a4495f0f36e6cc997f14,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Kader/Deney 1/Göz/eye_roi_output/real/test/combined/real_test/real_test_00068__face_00.jpg,20260808_1214_eye_densenet121_seed42,/content/drive/.shortcut-targets-by-id/1qDJf3MYGlyKCNCfp7hS82eXp9H8F1Br1/AISC DeepFake Çalışmaları/Deneyler/Deney 1 Frame/Real/test/real_test_00068.jpg,real_test_00068,True,True,real/test/left/real_test/real_test_00068__face_00.jpg,real/test/right/real_test/real_test_00068__face_00.jpg,real/test/combined/real_test/real_test_00068__face_00.jpg,real/test/landmarks/real_test/real_test_00068__face_00.npz
6ec8cbbd74481b1e,6ec8cbbd74481b1e,real_test,68,1,not_recorded,real,test,SUCCESS,,a812695d36aeab49e73a74ba3422fc1a9cf947f1d5ca6dfe30afd79a7bbc4e59,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Kader/Deney 1/Göz/eye_roi_output/real/test/combined/real_test/real_test_00068__face_01.jpg,20260808_1214_eye_densenet121_seed42,/content/drive/.shortcut-targets-by-id/1qDJf3MYGlyKCNCfp7hS82eXp9H8F1Br1/AISC DeepFake Çalışmaları/Deneyler/Deney 1 Frame/Real/test/real_test_00068.jpg,real_test_00068,True,True,real/test/left/real_test/real_test_00068__face_01.jpg,real/test/right/real_test/real_test_00068__face_01.jpg,real/test/combined/real_test/real_test_00068__face_01.jpg,real/test/landmarks/real_test/real_test_00068__face_01.npz
9ec47744e5308da3,9ec47744e5308da3,real_test,69,0,not_recorded,real,test,SUCCESS,,ba803b0335b5da29baedf9703a818130b480271f77523b457f328cafe90c5e06,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Kader/Deney 1/Göz/eye_roi_output/real/test/combined/real_test/real_test_00069__face_00.jpg,20260808_1214_eye_densenet121_seed42,/content/drive/.shortcut-targets-by-id/1qDJf3MYGlyKCNCfp7hS82eXp9H8F1Br1/AISC DeepFake Çalışmaları/Deneyler/Deney 1 Frame/Real/test/real_test_00069.jpg,real_test_00069,True,True,real/test/left/real_test/real_test_00069__face_00.jpg,real/test/right/real_test/real_test_00069__face_00.jpg,real/test/combined/real_test/real_test_00069__face_00.jpg,real/test/landmarks/real_test/real_test_00069__face_00.npz
42839cac9069380d,42839cac9069380d,real_test,70,0,not_recorded,real,test,SUCCESS,,4228438387d72fd8b85c1b4de79064e4f74f119991a14fbd43ac708e8225fba8,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Kader/Deney 1/Göz/eye_roi_output/real/test/combined/real_test/real_test_00070__face_00.jpg,20260808_1214_eye_densenet121_seed42,/content/drive/.shortcut-targets-by-id/1qDJf3MYGlyKCNCfp7hS82eXp9H8F1Br1/AISC DeepFake Çalışmaları/Deneyler/Deney 1 Frame/Real/test/real_test_00070.jpg,real_test_00070,True,True,real/test/left/real_test/real_test_00070__face_00.jpg,real/test/right/real_test/real_test_00070__face_00.jpg,real/test/combined/real_test/real_test_00070__face_00.jpg,real/test/landmarks/real_test/real_test_00070__face_00.npz
fd6d2ed8fed2b9a8,fd6d2ed8fed2b9a8,real_test,71,0,not_recorded,real,test,SUCCESS,,eeb404c6f184abae63bb33c28b42c01730899ee0136b35b278c59f1f3212c393,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Kader/Deney 1/Göz/eye_roi_output/real/test/combined/real_test/real_test_00071__face_00.jpg,20260808_1214_eye_densenet121_seed42,/content/drive/.shortcut-targets-by-id/1qDJf3MYGlyKCNCfp7hS82eXp9H8F1Br1/AISC DeepFake Çalışmaları/Deneyler/Deney 1 Frame/Real/test/real_test_00071.jpg,real_test_00071,True,True,real/test/left/real_test/real_test_00071__face_00.jpg,real/test/right/real_test/real_test_00071__face_00.jpg,real/test/combined/real_test/real_test_00071__face_00.jpg,real/test/landmarks/real_test/real_test_00071__face_00.npz
04473b4fbd5b7fdd,04473b4fbd5b7fdd,real_test,72,0,not_recorded,real,test,SUCCESS,,9fec43c4fca37cadcf732434c6de481b6fef17534106f150046b3435fde8ae6c,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Kader/Deney 1/Göz/eye_roi_output/real/test/combined/real_test/real_test_00072__face_00.jpg,20260808_1214_eye_densenet121_seed42,/content/drive/.shortcut-targets-by-id/1qDJf3MYGlyKCNCfp7hS82eXp9H8F1Br1/AISC DeepFake Çalışmaları/Deneyler/Deney 1 Frame/Real/test/real_test_00072.jpg,real_test_00072,True,True,real/test/left/real_test/real_test_00072__face_00.jpg,real/test/right/real_test/real_test_00072__face_00.jpg,real/test/combined/real_test/real_test_00072__face_00.jpg,real/test/landmarks/real_test/real_test_00072__face_00.npz
030f1b7274f361c9,030f1b7274f361c9,real_test,73,0,not_recorded,real,test,SUCCESS,,c39f5cad42ac0e4c5a790a13e81ac16fc225ec266ee7e13e421fc05b122e318b,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Kader/Deney 1/Göz/eye_roi_output/real/test/combined/real_test/real_test_00073__face_00.jpg,20260808_1214_eye_densenet121_seed42,/content/drive/.shortcut-targets-by-id/1qDJf3MYGlyKCNCfp7hS82eXp9H8F1Br1/AISC DeepFake Çalışmaları/Deneyler/Deney 1 Frame/Real/test/real_test_00073.jpg,real_test_00073,True,True,real/test/left/real_test/real_test_00073__face_00.jpg,real/test/right/real_test/real_test_00073__face_00.jpg,real/test/combined/real_test/real_test_00073__face_00.jpg,real/test/landmarks/real_test/real_test_00073__face_00.npz
1b589b409d17770e,1b589b409d17770e,real_test,74,0,not_recorded,real,test,SUCCESS,,05d717aa9ab2579cece6807d54e01868a769478ba1ee255c7862ee6f008ceb6f,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Kader/Deney 1/Göz/eye_roi_output/real/test/combined/real_test/real_test_00074__face_00.jpg,20260808_1214_eye_densenet121_seed42,/content/drive/.shortcut-targets-by-id/1qDJf3MYGlyKCNCfp7hS82eXp9H8F1Br1/AISC DeepFake Çalışmaları/Deneyler/Deney 1 Frame/Real/test/real_test_00074.jpg,real_test_00074,True,True,real/test/left/real_test/real_test_00074__face_00.jpg,real/test/right/real_test/real_test_00074__face_00.jpg,real/test/combined/real_test/real_test_00074__face_00.jpg,real/test/landmarks/real_test/real_test_00074__face_00.npz
03d9b59322a962fb,03d9b59322a962fb,real_test,75,0,not_recorded,real,test,SUCCESS,,d6aed22f398210b0fbaf1e6afeb6b8268111c597634a6afd42ed3d44f27f0c90,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Kader/Deney 1/Göz/eye_roi_output/real/test/combined/real_test/real_test_00075__face_00.jpg,20260808_1214_eye_densenet121_seed42,/content/drive/.shortcut-targets-by-id/1qDJf3MYGlyKCNCfp7hS82eXp9H8F1Br1/AISC DeepFake Çalışmaları/Deneyler/Deney 1 Frame/Real/test/real_test_00075.jpg,real_test_00075,True,True,real/test/left/real_test/real_test_00075__face_00.jpg,real/test/right/real_test/real_test_00075__face_00.jpg,real/test/combined/real_test/real_test_00075__face_00.jpg,real/test/landmarks/real_test/real_test_00075__face_00.npz
aa4f576f557980d0,aa4f576f557980d0,real_test,76,0,not_recorded,real,test,SUCCESS,,75a122c2b7deda03b81d0ee694c0b4e0cb420f1810ae274b772467f105d328a1,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Kader/Deney 1/Göz/eye_roi_output/real/test/combined/real_test/real_test_00076__face_00.jpg,20260808_1214_eye_densenet121_seed42,/content/drive/.shortcut-targets-by-id/1qDJf3MYGlyKCNCfp7hS82eXp9H8F1Br1/AISC DeepFake Çalışmaları/Deneyler/Deney 1 Frame/Real/test/real_test_00076.jpg,real_test_00076,True,True,real/test/left/real_test/real_test_00076__face_00.jpg,real/test/right/real_test/real_test_00076__face_00.jpg,real/test/combined/real_test/real_test_00076__face_00.jpg,real/test/landmarks/real_test/real_test_00076__face_00.npz
f7d9b915426d0079,f7d9b915426d0079,real_test,77,0,not_recorded,real,test,SUCCESS,,48e82535499a8b90767736b0798d7d7229444a92240397cb45d22ac1d158b073,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Kader/Deney 1/Göz/eye_roi_output/real/test/combined/real_test/real_test_00077__face_00.jpg,20260808_1214_eye_densenet121_seed42,/content/drive/.shortcut-targets-by-id/1qDJf3MYGlyKCNCfp7hS82eXp9H8F1Br1/AISC DeepFake Çalışmaları/Deneyler/Deney 1 Frame/Real/test/real_test_00077.jpg,real_test_00077,True,True,real/test/left/real_test/real_test_00077__face_00.jpg,real/test/right/real_test/real_test_00077__face_00.jpg,real/test/combined/real_test/real_test_00077__face_00.jpg,real/test/landmarks/real_test/real_test_00077__face_00.npz
9bc7a98774f8e1fc,9bc7a98774f8e1fc,real_test,78,0,not_recorded,real,test,SUCCESS,,57bff30c1f40cf4e1c66b400b9e0ccf8a8c144abb48c09c91320491a254d2a1d,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Kader/Deney 1/Göz/eye_roi_output/real/test/combined/real_test/real_test_00078__face_00.jpg,20260808_1214_eye_densenet121_seed42,/content/drive/.shortcut-targets-by-id/1qDJf3MYGlyKCNCfp7hS82eXp9H8F1Br1/AISC DeepFake Çalışmaları/Deneyler/Deney 1 Frame/Real/test/real_test_00078.jpg,real_test_00078,True,True,real/test/left/real_test/real_test_00078__face_00.jpg,real/test/right/real_test/real_test_00078__face_00.jpg,real/test/combined/real_test/real_test_00078__face_00.jpg,real/test/landmarks/real_test/real_test_00078__face_00.npz
a92e9c90d5a6b8e6,a92e9c90d5a6b8e6,real_test,79,0,not_recorded,real,test,SUCCESS,,35b4f584ef6962f95d7697af393133ed9920dbe637c3d8320dc8027137e8d578,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Kader/Deney 1/Göz/eye_roi_output/real/test/combined/real_test/real_test_00079__face_00.jpg,20260808_1214_eye_densenet121_seed42,/content/drive/.shortcut-targets-by-id/1qDJf3MYGlyKCNCfp7hS82eXp9H8F1Br1/AISC DeepFake Çalışmaları/Deneyler/Deney 1 Frame/Real/test/real_test_00079.jpg,real_test_00079,True,True,real/test/left/real_test/real_test_00079__face_00.jpg,real/test/right/real_test/real_test_00079__face_00.jpg,real/test/combined/real_test/real_test_00079__face_00.jpg,real/test/landmarks/real_test/real_test_00079__face_00.npz
1cc925cf2d6a2921,1cc925cf2d6a2921,real_test,80,0,not_recorded,real,test,SUCCESS,,8940ce49567a5babb07c439e433721a2c07bba704748928925badc5bd3b4936f,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Kader/Deney 1/Göz/eye_roi_output/real/test/combined/real_test/real_test_00080__face_00.jpg,20260808_1214_eye_densenet121_seed42,/content/drive/.shortcut-targets-by-id/1qDJf3MYGlyKCNCfp7hS82eXp9H8F1Br1/AISC DeepFake Çalışmaları/Deneyler/Deney 1 Frame/Real/test/real_test_00080.jpg,real_test_00080,True,True,real/test/left/real_test/real_test_00080__face_00.jpg,real/test/right/real_test/real_test_00080__face_00.jpg,real/test/combined/real_test/real_test_00080__face_00.jpg,real/test/landmarks/real_test/real_test_00080__face_00.npz
864cda601e6a7eb2,864cda601e6a7eb2,real_test,81,0,not_recorded,real,test,SUCCESS,,b6843f4d4f0adfb0dba5f0f5bbab006b75ee7b95f4df2ee6b9ab30c3ffacb45f,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Kader/Deney 1/Göz/eye_roi_output/real/test/combined/real_test/real_test_00081__face_00.jpg,20260808_1214_eye_densenet121_seed42,/content/drive/.shortcut-targets-by-id/1qDJf3MYGlyKCNCfp7hS82eXp9H8F1Br1/AISC DeepFake Çalışmaları/Deneyler/Deney 1 Frame/Real/test/real_test_00081.jpg,real_test_00081,True,True,real/test/left/real_test/real_test_00081__face_00.jpg,real/test/right/real_test/real_test_00081__face_00.jpg,real/test/combined/real_test/real_test_00081__face_00.jpg,real/test/landmarks/real_test/real_test_00081__face_00.npz
76026e9b476778b5,76026e9b476778b5,real_test,82,0,not_recorded,real,test,SUCCESS,,98ec2755ca8b1a44a1cec62127a4e5ad633c61903bedc6c9fc4662cadf3d9816,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Kader/Deney 1/Göz/eye_roi_output/real/test/combined/real_test/real_test_00082__face_00.jpg,20260808_1214_eye_densenet121_seed42,/content/drive/.shortcut-targets-by-id/1qDJf3MYGlyKCNCfp7hS82eXp9H8F1Br1/AISC DeepFake Çalışmaları/Deneyler/Deney 1 Frame/Real/test/real_test_00082.jpg,real_test_00082,True,True,real/test/left/real_test/real_test_00082__face_00.jpg,real/test/right/real_test/real_test_00082__face_00.jpg,real/test/combined/real_test/real_test_00082__face_00.jpg,real/test/landmarks/real_test/real_test_00082__face_00.npz
6e3e1418da873ae1,6e3e1418da873ae1,real_test,83,0,not_recorded,real,test,SUCCESS,,f29613c6ada3cc563211e12e6be550e1f34ee478c886b44f95caa44484f4a4fe,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Kader/Deney 1/Göz/eye_roi_output/real/test/combined/real_test/real_test_00083__face_00.jpg,20260808_1214_eye_densenet121_seed42,/content/drive/.shortcut-targets-by-id/1qDJf3MYGlyKCNCfp7hS82eXp9H8F1Br1/AISC DeepFake Çalışmaları/Deneyler/Deney 1 Frame/Real/test/real_test_00083.jpg,real_test_00083,True,True,real/test/left/real_test/real_test_00083__face_00.jpg,real/test/right/real_test/real_test_00083__face_00.jpg,real/test/combined/real_test/real_test_00083__face_00.jpg,real/test/landmarks/real_test/real_test_00083__face_00.npz
d4d0889ba38ac44d,d4d0889ba38ac44d,real_test,84,0,not_recorded,real,test,SUCCESS,,cafb466b8aac717bdb01ddd7b7ea5436ccff75d6a462bdb8a9553caf55b100d3,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Kader/Deney 1/Göz/eye_roi_output/real/test/combined/real_test/real_test_00084__face_00.jpg,20260808_1214_eye_densenet121_seed42,/content/drive/.shortcut-targets-by-id/1qDJf3MYGlyKCNCfp7hS82eXp9H8F1Br1/AISC DeepFake Çalışmaları/Deneyler/Deney 1 Frame/Real/test/real_test_00084.jpg,real_test_00084,True,True,real/test/left/real_test/real_test_00084__face_00.jpg,real/test/right/real_test/real_test_00084__face_00.jpg,real/test/combined/real_test/real_test_00084__face_00.jpg,real/test/landmarks/real_test/real_test_00084__face_00.npz
97223bd5f8fbfff7,97223bd5f8fbfff7,real_test,85,0,not_recorded,real,test,SUCCESS,,ae1cb06fb6d261d8bef7bb6803ba96f8c40b6f50cbe3682b28b09ffaccfb4a11,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Kader/Deney 1/Göz/eye_roi_output/real/test/combined/real_test/real_test_00085__face_00.jpg,20260808_1214_eye_densenet121_seed42,/content/drive/.shortcut-targets-by-id/1qDJf3MYGlyKCNCfp7hS82eXp9H8F1Br1/AISC DeepFake Çalışmaları/Deneyler/Deney 1 Frame/Real/test/real_test_00085.jpg,real_test_00085,True,True,real/test/left/real_test/real_test_00085__face_00.jpg,real/test/right/real_test/real_test_00085__face_00.jpg,real/test/combined/real_test/real_test_00085__face_00.jpg,real/test/landmarks/real_test/real_test_00085__face_00.npz
01cfbdb1f83699cf,01cfbdb1f83699cf,real_test,86,0,not_recorded,real,test,SUCCESS,,2d5ffebe08342f81f3c102cca69b99090f0f1f879532e0c82cde37a8acdb8e2c,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Kader/Deney 1/Göz/eye_roi_output/real/test/combined/real_test/real_test_00086__face_00.jpg,20260808_1214_eye_densenet121_seed42,/content/drive/.shortcut-targets-by-id/1qDJf3MYGlyKCNCfp7hS82eXp9H8F1Br1/AISC DeepFake Çalışmaları/Deneyler/Deney 1 Frame/Real/test/real_test_00086.jpg,real_test_00086,True,True,real/test/left/real_test/real_test_00086__face_00.jpg,real/test/right/real_test/real_test_00086__face_00.jpg,real/test/combined/real_test/real_test_00086__face_00.jpg,real/test/landmarks/real_test/real_test_00086__face_00.npz
8d609d4e705f0c54,8d609d4e705f0c54,real_test,87,0,not_recorded,real,test,SUCCESS,,a381c3c7ba666e171a172f9535f56c085da92a59dbb21401db046dea9484a068,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Kader/Deney 1/Göz/eye_roi_output/real/test/combined/real_test/real_test_00087__face_00.jpg,20260808_1214_eye_densenet121_seed42,/content/drive/.shortcut-targets-by-id/1qDJf3MYGlyKCNCfp7hS82eXp9H8F1Br1/AISC DeepFake Çalışmaları/Deneyler/Deney 1 Frame/Real/test/real_test_00087.jpg,real_test_00087,True,True,real/test/left/real_test/real_test_00087__face_00.jpg,real/test/right/real_test/real_test_00087__face_00.jpg,real/test/combined/real_test/real_test_00087__face_00.jpg,real/test/landmarks/real_test/real_test_00087__face_00.npz
0bc48b4f6dc340f5,0bc48b4f6dc340f5,real_test,88,0,not_recorded,real,test,SUCCESS,,e70b0d26160fc5037ae56208f2d4c8cc9aad9895973d4eb6ae539be4556ec522,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Kader/Deney 1/Göz/eye_roi_output/real/test/combined/real_test/real_test_00088__face_00.jpg,20260808_1214_eye_densenet121_seed42,/content/drive/.shortcut-targets-by-id/1qDJf3MYGlyKCNCfp7hS82eXp9H8F1Br1/AISC DeepFake Çalışmaları/Deneyler/Deney 1 Frame/Real/test/real_test_00088.jpg,real_test_00088,True,True,real/test/left/real_test/real_test_00088__face_00.jpg,real/test/right/real_test/real_test_00088__face_00.jpg,real/test/combined/real_test/real_test_00088__face_00.jpg,real/test/landmarks/real_test/real_test_00088__face_00.npz
adef19043c094eb1,adef19043c094eb1,real_test,89,0,not_recorded,real,test,SUCCESS,,4df13c8d8c885416489c10851f6c48183e9f6e338cbc3047acdedc4e7bc77910,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Kader/Deney 1/Göz/eye_roi_output/real/test/combined/real_test/real_test_00089__face_00.jpg,20260808_1214_eye_densenet121_seed42,/content/drive/.shortcut-targets-by-id/1qDJf3MYGlyKCNCfp7hS82eXp9H8F1Br1/AISC DeepFake Çalışmaları/Deneyler/Deney 1 Frame/Real/test/real_test_00089.jpg,real_test_00089,True,True,real/test/left/real_test/real_test_00089__face_00.jpg,real/test/right/real_test/real_test_00089__face_00.jpg,real/test/combined/real_test/real_test_00089__face_00.jpg,real/test/landmarks/real_test/real_test_00089__face_00.npz
e5d5a4c2ac4099ab,e5d5a4c2ac4099ab,real_test,90,0,not_recorded,real,test,SUCCESS,,59e2f8c67bb92123566a38a17874fdaef2adee035e995ca1bff20266ef4b1041,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Kader/Deney 1/Göz/eye_roi_output/real/test/combined/real_test/real_test_00090__face_00.jpg,20260808_1214_eye_densenet121_seed42,/content/drive/.shortcut-targets-by-id/1qDJf3MYGlyKCNCfp7hS82eXp9H8F1Br1/AISC DeepFake Çalışmaları/Deneyler/Deney 1 Frame/Real/test/real_test_00090.jpg,real_test_00090,True,True,real/test/left/real_test/real_test_00090__face_00.jpg,real/test/right/real_test/real_test_00090__face_00.jpg,real/test/combined/real_test/real_test_00090__face_00.jpg,real/test/landmarks/real_test/real_test_00090__face_00.npz
dd06d58975cace6d,dd06d58975cace6d,real_test,91,0,not_recorded,real,test,SUCCESS,,9e6dd9485e45e263cb7d2f4bd90019673e09c9207ea42784e9c67c339ac977c8,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Kader/Deney 1/Göz/eye_roi_output/real/test/combined/real_test/real_test_00091__face_00.jpg,20260808_1214_eye_densenet121_seed42,/content/drive/.shortcut-targets-by-id/1qDJf3MYGlyKCNCfp7hS82eXp9H8F1Br1/AISC DeepFake Çalışmaları/Deneyler/Deney 1 Frame/Real/test/real_test_00091.jpg,real_test_00091,True,True,real/test/left/real_test/real_test_00091__face_00.jpg,real/test/right/real_test/real_test_00091__face_00.jpg,real/test/combined/real_test/real_test_00091__face_00.jpg,real/test/landmarks/real_test/real_test_00091__face_00.npz
