sample_id,path,source_frame,relative_frame_path,class_name,label,split,video_id,metadata_file
fake_train_fake_train_00416_face00,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Dilara/Deney 1/Ağız/mouth_roi_output/fake/train/mouth/fake_train_fake_train_00416_face00.png,/content/drive/MyDrive/AISC Çalışmalar/Deneyler/Deney 1 Frame/Fake/train/fake_train_00416.jpg,Fake/train/fake_train_00416.jpg,fake,1,train,fake_train_00416,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Dilara/Deney 1/Ağız/mouth_roi_output/fake/train/metadata.csv
fake_train_fake_train_00417_face00,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Dilara/Deney 1/Ağız/mouth_roi_output/fake/train/mouth/fake_train_fake_train_00417_face00.png,/content/drive/MyDrive/AISC Çalışmalar/Deneyler/Deney 1 Frame/Fake/train/fake_train_00417.jpg,Fake/train/fake_train_00417.jpg,fake,1,train,fake_train_00417,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Dilara/Deney 1/Ağız/mouth_roi_output/fake/train/metadata.csv
fake_train_fake_train_00418_face00,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Dilara/Deney 1/Ağız/mouth_roi_output/fake/train/mouth/fake_train_fake_train_00418_face00.png,/content/drive/MyDrive/AISC Çalışmalar/Deneyler/Deney 1 Frame/Fake/train/fake_train_00418.jpg,Fake/train/fake_train_00418.jpg,fake,1,train,fake_train_00418,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Dilara/Deney 1/Ağız/mouth_roi_output/fake/train/metadata.csv
fake_train_fake_train_00419_face00,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Dilara/Deney 1/Ağız/mouth_roi_output/fake/train/mouth/fake_train_fake_train_00419_face00.png,/content/drive/MyDrive/AISC Çalışmalar/Deneyler/Deney 1 Frame/Fake/train/fake_train_00419.jpg,Fake/train/fake_train_00419.jpg,fake,1,train,fake_train_00419,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Dilara/Deney 1/Ağız/mouth_roi_output/fake/train/metadata.csv
fake_train_fake_train_00420_face00,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Dilara/Deney 1/Ağız/mouth_roi_output/fake/train/mouth/fake_train_fake_train_00420_face00.png,/content/drive/MyDrive/AISC Çalışmalar/Deneyler/Deney 1 Frame/Fake/train/fake_train_00420.jpg,Fake/train/fake_train_00420.jpg,fake,1,train,fake_train_00420,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Dilara/Deney 1/Ağız/mouth_roi_output/fake/train/metadata.csv
fake_train_fake_train_00421_face00,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Dilara/Deney 1/Ağız/mouth_roi_output/fake/train/mouth/fake_train_fake_train_00421_face00.png,/content/drive/MyDrive/AISC Çalışmalar/Deneyler/Deney 1 Frame/Fake/train/fake_train_00421.jpg,Fake/train/fake_train_00421.jpg,fake,1,train,fake_train_00421,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Dilara/Deney 1/Ağız/mouth_roi_output/fake/train/metadata.csv
fake_train_fake_train_00422_face00,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Dilara/Deney 1/Ağız/mouth_roi_output/fake/train/mouth/fake_train_fake_train_00422_face00.png,/content/drive/MyDrive/AISC Çalışmalar/Deneyler/Deney 1 Frame/Fake/train/fake_train_00422.jpg,Fake/train/fake_train_00422.jpg,fake,1,train,fake_train_00422,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Dilara/Deney 1/Ağız/mouth_roi_output/fake/train/metadata.csv
fake_train_fake_train_00423_face00,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Dilara/Deney 1/Ağız/mouth_roi_output/fake/train/mouth/fake_train_fake_train_00423_face00.png,/content/drive/MyDrive/AISC Çalışmalar/Deneyler/Deney 1 Frame/Fake/train/fake_train_00423.jpg,Fake/train/fake_train_00423.jpg,fake,1,train,fake_train_00423,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Dilara/Deney 1/Ağız/mouth_roi_output/fake/train/metadata.csv
fake_train_fake_train_00424_face00,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Dilara/Deney 1/Ağız/mouth_roi_output/fake/train/mouth/fake_train_fake_train_00424_face00.png,/content/drive/MyDrive/AISC Çalışmalar/Deneyler/Deney 1 Frame/Fake/train/fake_train_00424.jpg,Fake/train/fake_train_00424.jpg,fake,1,train,fake_train_00424,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Dilara/Deney 1/Ağız/mouth_roi_output/fake/train/metadata.csv
fake_train_fake_train_00425_face00,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Dilara/Deney 1/Ağız/mouth_roi_output/fake/train/mouth/fake_train_fake_train_00425_face00.png,/content/drive/MyDrive/AISC Çalışmalar/Deneyler/Deney 1 Frame/Fake/train/fake_train_00425.jpg,Fake/train/fake_train_00425.jpg,fake,1,train,fake_train_00425,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Dilara/Deney 1/Ağız/mouth_roi_output/fake/train/metadata.csv
fake_train_fake_train_00426_face00,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Dilara/Deney 1/Ağız/mouth_roi_output/fake/train/mouth/fake_train_fake_train_00426_face00.png,/content/drive/MyDrive/AISC Çalışmalar/Deneyler/Deney 1 Frame/Fake/train/fake_train_00426.jpg,Fake/train/fake_train_00426.jpg,fake,1,train,fake_train_00426,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Dilara/Deney 1/Ağız/mouth_roi_output/fake/train/metadata.csv
fake_train_fake_train_00427_face00,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Dilara/Deney 1/Ağız/mouth_roi_output/fake/train/mouth/fake_train_fake_train_00427_face00.png,/content/drive/MyDrive/AISC Çalışmalar/Deneyler/Deney 1 Frame/Fake/train/fake_train_00427.jpg,Fake/train/fake_train_00427.jpg,fake,1,train,fake_train_00427,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Dilara/Deney 1/Ağız/mouth_roi_output/fake/train/metadata.csv
fake_train_fake_train_00428_face00,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Dilara/Deney 1/Ağız/mouth_roi_output/fake/train/mouth/fake_train_fake_train_00428_face00.png,/content/drive/MyDrive/AISC Çalışmalar/Deneyler/Deney 1 Frame/Fake/train/fake_train_00428.jpg,Fake/train/fake_train_00428.jpg,fake,1,train,fake_train_00428,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Dilara/Deney 1/Ağız/mouth_roi_output/fake/train/metadata.csv
fake_train_fake_train_00428_face01,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Dilara/Deney 1/Ağız/mouth_roi_output/fake/train/mouth/fake_train_fake_train_00428_face01.png,/content/drive/MyDrive/AISC Çalışmalar/Deneyler/Deney 1 Frame/Fake/train/fake_train_00428.jpg,Fake/train/fake_train_00428.jpg,fake,1,train,fake_train_00428,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Dilara/Deney 1/Ağız/mouth_roi_output/fake/train/metadata.csv
fake_train_fake_train_00429_face00,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Dilara/Deney 1/Ağız/mouth_roi_output/fake/train/mouth/fake_train_fake_train_00429_face00.png,/content/drive/MyDrive/AISC Çalışmalar/Deneyler/Deney 1 Frame/Fake/train/fake_train_00429.jpg,Fake/train/fake_train_00429.jpg,fake,1,train,fake_train_00429,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Dilara/Deney 1/Ağız/mouth_roi_output/fake/train/metadata.csv
fake_train_fake_train_00430_face00,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Dilara/Deney 1/Ağız/mouth_roi_output/fake/train/mouth/fake_train_fake_train_00430_face00.png,/content/drive/MyDrive/AISC Çalışmalar/Deneyler/Deney 1 Frame/Fake/train/fake_train_00430.jpg,Fake/train/fake_train_00430.jpg,fake,1,train,fake_train_00430,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Dilara/Deney 1/Ağız/mouth_roi_output/fake/train/metadata.csv
fake_train_fake_train_00431_face00,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Dilara/Deney 1/Ağız/mouth_roi_output/fake/train/mouth/fake_train_fake_train_00431_face00.png,/content/drive/MyDrive/AISC Çalışmalar/Deneyler/Deney 1 Frame/Fake/train/fake_train_00431.jpg,Fake/train/fake_train_00431.jpg,fake,1,train,fake_train_00431,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Dilara/Deney 1/Ağız/mouth_roi_output/fake/train/metadata.csv
fake_train_fake_train_00432_face00,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Dilara/Deney 1/Ağız/mouth_roi_output/fake/train/mouth/fake_train_fake_train_00432_face00.png,/content/drive/MyDrive/AISC Çalışmalar/Deneyler/Deney 1 Frame/Fake/train/fake_train_00432.jpg,Fake/train/fake_train_00432.jpg,fake,1,train,fake_train_00432,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Dilara/Deney 1/Ağız/mouth_roi_output/fake/train/metadata.csv
fake_train_fake_train_00433_face00,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Dilara/Deney 1/Ağız/mouth_roi_output/fake/train/mouth/fake_train_fake_train_00433_face00.png,/content/drive/MyDrive/AISC Çalışmalar/Deneyler/Deney 1 Frame/Fake/train/fake_train_00433.jpg,Fake/train/fake_train_00433.jpg,fake,1,train,fake_train_00433,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Dilara/Deney 1/Ağız/mouth_roi_output/fake/train/metadata.csv
fake_train_fake_train_00434_face00,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Dilara/Deney 1/Ağız/mouth_roi_output/fake/train/mouth/fake_train_fake_train_00434_face00.png,/content/drive/MyDrive/AISC Çalışmalar/Deneyler/Deney 1 Frame/Fake/train/fake_train_00434.jpg,Fake/train/fake_train_00434.jpg,fake,1,train,fake_train_00434,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Dilara/Deney 1/Ağız/mouth_roi_output/fake/train/metadata.csv
fake_train_fake_train_00435_face00,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Dilara/Deney 1/Ağız/mouth_roi_output/fake/train/mouth/fake_train_fake_train_00435_face00.png,/content/drive/MyDrive/AISC Çalışmalar/Deneyler/Deney 1 Frame/Fake/train/fake_train_00435.jpg,Fake/train/fake_train_00435.jpg,fake,1,train,fake_train_00435,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Dilara/Deney 1/Ağız/mouth_roi_output/fake/train/metadata.csv
fake_train_fake_train_00436_face00,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Dilara/Deney 1/Ağız/mouth_roi_output/fake/train/mouth/fake_train_fake_train_00436_face00.png,/content/drive/MyDrive/AISC Çalışmalar/Deneyler/Deney 1 Frame/Fake/train/fake_train_00436.jpg,Fake/train/fake_train_00436.jpg,fake,1,train,fake_train_00436,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Dilara/Deney 1/Ağız/mouth_roi_output/fake/train/metadata.csv
fake_train_fake_train_00437_face00,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Dilara/Deney 1/Ağız/mouth_roi_output/fake/train/mouth/fake_train_fake_train_00437_face00.png,/content/drive/MyDrive/AISC Çalışmalar/Deneyler/Deney 1 Frame/Fake/train/fake_train_00437.jpg,Fake/train/fake_train_00437.jpg,fake,1,train,fake_train_00437,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Dilara/Deney 1/Ağız/mouth_roi_output/fake/train/metadata.csv
fake_train_fake_train_00438_face00,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Dilara/Deney 1/Ağız/mouth_roi_output/fake/train/mouth/fake_train_fake_train_00438_face00.png,/content/drive/MyDrive/AISC Çalışmalar/Deneyler/Deney 1 Frame/Fake/train/fake_train_00438.jpg,Fake/train/fake_train_00438.jpg,fake,1,train,fake_train_00438,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Dilara/Deney 1/Ağız/mouth_roi_output/fake/train/metadata.csv
fake_train_fake_train_00439_face00,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Dilara/Deney 1/Ağız/mouth_roi_output/fake/train/mouth/fake_train_fake_train_00439_face00.png,/content/drive/MyDrive/AISC Çalışmalar/Deneyler/Deney 1 Frame/Fake/train/fake_train_00439.jpg,Fake/train/fake_train_00439.jpg,fake,1,train,fake_train_00439,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Dilara/Deney 1/Ağız/mouth_roi_output/fake/train/metadata.csv
fake_train_fake_train_00440_face00,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Dilara/Deney 1/Ağız/mouth_roi_output/fake/train/mouth/fake_train_fake_train_00440_face00.png,/content/drive/MyDrive/AISC Çalışmalar/Deneyler/Deney 1 Frame/Fake/train/fake_train_00440.jpg,Fake/train/fake_train_00440.jpg,fake,1,train,fake_train_00440,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Dilara/Deney 1/Ağız/mouth_roi_output/fake/train/metadata.csv
fake_train_fake_train_00441_face00,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Dilara/Deney 1/Ağız/mouth_roi_output/fake/train/mouth/fake_train_fake_train_00441_face00.png,/content/drive/MyDrive/AISC Çalışmalar/Deneyler/Deney 1 Frame/Fake/train/fake_train_00441.jpg,Fake/train/fake_train_00441.jpg,fake,1,train,fake_train_00441,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Dilara/Deney 1/Ağız/mouth_roi_output/fake/train/metadata.csv
fake_train_fake_train_00442_face00,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Dilara/Deney 1/Ağız/mouth_roi_output/fake/train/mouth/fake_train_fake_train_00442_face00.png,/content/drive/MyDrive/AISC Çalışmalar/Deneyler/Deney 1 Frame/Fake/train/fake_train_00442.jpg,Fake/train/fake_train_00442.jpg,fake,1,train,fake_train_00442,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Dilara/Deney 1/Ağız/mouth_roi_output/fake/train/metadata.csv
fake_train_fake_train_00443_face00,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Dilara/Deney 1/Ağız/mouth_roi_output/fake/train/mouth/fake_train_fake_train_00443_face00.png,/content/drive/MyDrive/AISC Çalışmalar/Deneyler/Deney 1 Frame/Fake/train/fake_train_00443.jpg,Fake/train/fake_train_00443.jpg,fake,1,train,fake_train_00443,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Dilara/Deney 1/Ağız/mouth_roi_output/fake/train/metadata.csv
fake_train_fake_train_00444_face00,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Dilara/Deney 1/Ağız/mouth_roi_output/fake/train/mouth/fake_train_fake_train_00444_face00.png,/content/drive/MyDrive/AISC Çalışmalar/Deneyler/Deney 1 Frame/Fake/train/fake_train_00444.jpg,Fake/train/fake_train_00444.jpg,fake,1,train,fake_train_00444,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Dilara/Deney 1/Ağız/mouth_roi_output/fake/train/metadata.csv
fake_train_fake_train_00445_face00,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Dilara/Deney 1/Ağız/mouth_roi_output/fake/train/mouth/fake_train_fake_train_00445_face00.png,/content/drive/MyDrive/AISC Çalışmalar/Deneyler/Deney 1 Frame/Fake/train/fake_train_00445.jpg,Fake/train/fake_train_00445.jpg,fake,1,train,fake_train_00445,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Dilara/Deney 1/Ağız/mouth_roi_output/fake/train/metadata.csv
fake_train_fake_train_00446_face00,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Dilara/Deney 1/Ağız/mouth_roi_output/fake/train/mouth/fake_train_fake_train_00446_face00.png,/content/drive/MyDrive/AISC Çalışmalar/Deneyler/Deney 1 Frame/Fake/train/fake_train_00446.jpg,Fake/train/fake_train_00446.jpg,fake,1,train,fake_train_00446,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Dilara/Deney 1/Ağız/mouth_roi_output/fake/train/metadata.csv
fake_train_fake_train_00447_face00,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Dilara/Deney 1/Ağız/mouth_roi_output/fake/train/mouth/fake_train_fake_train_00447_face00.png,/content/drive/MyDrive/AISC Çalışmalar/Deneyler/Deney 1 Frame/Fake/train/fake_train_00447.jpg,Fake/train/fake_train_00447.jpg,fake,1,train,fake_train_00447,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Dilara/Deney 1/Ağız/mouth_roi_output/fake/train/metadata.csv
fake_train_fake_train_00450_face00,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Dilara/Deney 1/Ağız/mouth_roi_output/fake/train/mouth/fake_train_fake_train_00450_face00.png,/content/drive/MyDrive/AISC Çalışmalar/Deneyler/Deney 1 Frame/Fake/train/fake_train_00450.jpg,Fake/train/fake_train_00450.jpg,fake,1,train,fake_train_00450,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Dilara/Deney 1/Ağız/mouth_roi_output/fake/train/metadata.csv
fake_train_fake_train_00451_face00,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Dilara/Deney 1/Ağız/mouth_roi_output/fake/train/mouth/fake_train_fake_train_00451_face00.png,/content/drive/MyDrive/AISC Çalışmalar/Deneyler/Deney 1 Frame/Fake/train/fake_train_00451.jpg,Fake/train/fake_train_00451.jpg,fake,1,train,fake_train_00451,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Dilara/Deney 1/Ağız/mouth_roi_output/fake/train/metadata.csv
fake_train_fake_train_00452_face00,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Dilara/Deney 1/Ağız/mouth_roi_output/fake/train/mouth/fake_train_fake_train_00452_face00.png,/content/drive/MyDrive/AISC Çalışmalar/Deneyler/Deney 1 Frame/Fake/train/fake_train_00452.jpg,Fake/train/fake_train_00452.jpg,fake,1,train,fake_train_00452,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Dilara/Deney 1/Ağız/mouth_roi_output/fake/train/metadata.csv
fake_train_fake_train_00453_face00,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Dilara/Deney 1/Ağız/mouth_roi_output/fake/train/mouth/fake_train_fake_train_00453_face00.png,/content/drive/MyDrive/AISC Çalışmalar/Deneyler/Deney 1 Frame/Fake/train/fake_train_00453.jpg,Fake/train/fake_train_00453.jpg,fake,1,train,fake_train_00453,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Dilara/Deney 1/Ağız/mouth_roi_output/fake/train/metadata.csv
fake_train_fake_train_00454_face00,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Dilara/Deney 1/Ağız/mouth_roi_output/fake/train/mouth/fake_train_fake_train_00454_face00.png,/content/drive/MyDrive/AISC Çalışmalar/Deneyler/Deney 1 Frame/Fake/train/fake_train_00454.jpg,Fake/train/fake_train_00454.jpg,fake,1,train,fake_train_00454,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Dilara/Deney 1/Ağız/mouth_roi_output/fake/train/metadata.csv
fake_train_fake_train_00455_face00,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Dilara/Deney 1/Ağız/mouth_roi_output/fake/train/mouth/fake_train_fake_train_00455_face00.png,/content/drive/MyDrive/AISC Çalışmalar/Deneyler/Deney 1 Frame/Fake/train/fake_train_00455.jpg,Fake/train/fake_train_00455.jpg,fake,1,train,fake_train_00455,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Dilara/Deney 1/Ağız/mouth_roi_output/fake/train/metadata.csv
fake_train_fake_train_00456_face00,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Dilara/Deney 1/Ağız/mouth_roi_output/fake/train/mouth/fake_train_fake_train_00456_face00.png,/content/drive/MyDrive/AISC Çalışmalar/Deneyler/Deney 1 Frame/Fake/train/fake_train_00456.jpg,Fake/train/fake_train_00456.jpg,fake,1,train,fake_train_00456,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Dilara/Deney 1/Ağız/mouth_roi_output/fake/train/metadata.csv
fake_train_fake_train_00457_face00,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Dilara/Deney 1/Ağız/mouth_roi_output/fake/train/mouth/fake_train_fake_train_00457_face00.png,/content/drive/MyDrive/AISC Çalışmalar/Deneyler/Deney 1 Frame/Fake/train/fake_train_00457.jpg,Fake/train/fake_train_00457.jpg,fake,1,train,fake_train_00457,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Dilara/Deney 1/Ağız/mouth_roi_output/fake/train/metadata.csv
fake_train_fake_train_00458_face00,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Dilara/Deney 1/Ağız/mouth_roi_output/fake/train/mouth/fake_train_fake_train_00458_face00.png,/content/drive/MyDrive/AISC Çalışmalar/Deneyler/Deney 1 Frame/Fake/train/fake_train_00458.jpg,Fake/train/fake_train_00458.jpg,fake,1,train,fake_train_00458,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Dilara/Deney 1/Ağız/mouth_roi_output/fake/train/metadata.csv
fake_train_fake_train_00459_face00,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Dilara/Deney 1/Ağız/mouth_roi_output/fake/train/mouth/fake_train_fake_train_00459_face00.png,/content/drive/MyDrive/AISC Çalışmalar/Deneyler/Deney 1 Frame/Fake/train/fake_train_00459.jpg,Fake/train/fake_train_00459.jpg,fake,1,train,fake_train_00459,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Dilara/Deney 1/Ağız/mouth_roi_output/fake/train/metadata.csv
fake_train_fake_train_00460_face00,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Dilara/Deney 1/Ağız/mouth_roi_output/fake/train/mouth/fake_train_fake_train_00460_face00.png,/content/drive/MyDrive/AISC Çalışmalar/Deneyler/Deney 1 Frame/Fake/train/fake_train_00460.jpg,Fake/train/fake_train_00460.jpg,fake,1,train,fake_train_00460,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Dilara/Deney 1/Ağız/mouth_roi_output/fake/train/metadata.csv
fake_train_fake_train_00461_face00,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Dilara/Deney 1/Ağız/mouth_roi_output/fake/train/mouth/fake_train_fake_train_00461_face00.png,/content/drive/MyDrive/AISC Çalışmalar/Deneyler/Deney 1 Frame/Fake/train/fake_train_00461.jpg,Fake/train/fake_train_00461.jpg,fake,1,train,fake_train_00461,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Dilara/Deney 1/Ağız/mouth_roi_output/fake/train/metadata.csv
fake_train_fake_train_00462_face00,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Dilara/Deney 1/Ağız/mouth_roi_output/fake/train/mouth/fake_train_fake_train_00462_face00.png,/content/drive/MyDrive/AISC Çalışmalar/Deneyler/Deney 1 Frame/Fake/train/fake_train_00462.jpg,Fake/train/fake_train_00462.jpg,fake,1,train,fake_train_00462,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Dilara/Deney 1/Ağız/mouth_roi_output/fake/train/metadata.csv
fake_train_fake_train_00463_face00,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Dilara/Deney 1/Ağız/mouth_roi_output/fake/train/mouth/fake_train_fake_train_00463_face00.png,/content/drive/MyDrive/AISC Çalışmalar/Deneyler/Deney 1 Frame/Fake/train/fake_train_00463.jpg,Fake/train/fake_train_00463.jpg,fake,1,train,fake_train_00463,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Dilara/Deney 1/Ağız/mouth_roi_output/fake/train/metadata.csv
fake_train_fake_train_00464_face00,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Dilara/Deney 1/Ağız/mouth_roi_output/fake/train/mouth/fake_train_fake_train_00464_face00.png,/content/drive/MyDrive/AISC Çalışmalar/Deneyler/Deney 1 Frame/Fake/train/fake_train_00464.jpg,Fake/train/fake_train_00464.jpg,fake,1,train,fake_train_00464,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Dilara/Deney 1/Ağız/mouth_roi_output/fake/train/metadata.csv
fake_train_fake_train_00465_face00,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Dilara/Deney 1/Ağız/mouth_roi_output/fake/train/mouth/fake_train_fake_train_00465_face00.png,/content/drive/MyDrive/AISC Çalışmalar/Deneyler/Deney 1 Frame/Fake/train/fake_train_00465.jpg,Fake/train/fake_train_00465.jpg,fake,1,train,fake_train_00465,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Dilara/Deney 1/Ağız/mouth_roi_output/fake/train/metadata.csv
fake_train_fake_train_00466_face00,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Dilara/Deney 1/Ağız/mouth_roi_output/fake/train/mouth/fake_train_fake_train_00466_face00.png,/content/drive/MyDrive/AISC Çalışmalar/Deneyler/Deney 1 Frame/Fake/train/fake_train_00466.jpg,Fake/train/fake_train_00466.jpg,fake,1,train,fake_train_00466,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Dilara/Deney 1/Ağız/mouth_roi_output/fake/train/metadata.csv
fake_train_fake_train_00467_face00,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Dilara/Deney 1/Ağız/mouth_roi_output/fake/train/mouth/fake_train_fake_train_00467_face00.png,/content/drive/MyDrive/AISC Çalışmalar/Deneyler/Deney 1 Frame/Fake/train/fake_train_00467.jpg,Fake/train/fake_train_00467.jpg,fake,1,train,fake_train_00467,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Dilara/Deney 1/Ağız/mouth_roi_output/fake/train/metadata.csv
fake_train_fake_train_00469_face00,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Dilara/Deney 1/Ağız/mouth_roi_output/fake/train/mouth/fake_train_fake_train_00469_face00.png,/content/drive/MyDrive/AISC Çalışmalar/Deneyler/Deney 1 Frame/Fake/train/fake_train_00469.jpg,Fake/train/fake_train_00469.jpg,fake,1,train,fake_train_00469,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Dilara/Deney 1/Ağız/mouth_roi_output/fake/train/metadata.csv
fake_train_fake_train_00470_face00,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Dilara/Deney 1/Ağız/mouth_roi_output/fake/train/mouth/fake_train_fake_train_00470_face00.png,/content/drive/MyDrive/AISC Çalışmalar/Deneyler/Deney 1 Frame/Fake/train/fake_train_00470.jpg,Fake/train/fake_train_00470.jpg,fake,1,train,fake_train_00470,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Dilara/Deney 1/Ağız/mouth_roi_output/fake/train/metadata.csv
