sample_id,source_frame,relative_frame_path,label,split,video_id,frame_stem,face_id,face_id_scope,faces_in_frame,left_eye_detected,right_eye_detected,left_eye_path,right_eye_path,combined_eye_path,debug_path,landmarks_path,left_bbox_x1,left_bbox_y1,left_bbox_x2,left_bbox_y2,right_bbox_x1,right_bbox_y1,right_bbox_x2,right_bbox_y2,combined_bbox_x1,combined_bbox_y1,combined_bbox_x2,combined_bbox_y2,left_eye_width_px,left_eye_height_px,right_eye_width_px,right_eye_height_px,left_iris_landmarks_available,right_iris_landmarks_available,left_iris_visible_estimate,right_iris_visible_estimate,landmark_count,status,error,processing_ms
76026e9b476778b5,/content/drive/.shortcut-targets-by-id/1qDJf3MYGlyKCNCfp7hS82eXp9H8F1Br1/AISC DeepFake Çalışmaları/Deneyler/Deney 1 Frame/Real/test/real_test_00082.jpg,Real/test/real_test_00082.jpg,real,test,real_test,real_test_00082,0,frame_local_detection_order,1,True,True,real/test/left/real_test/real_test_00082__face_00.jpg,real/test/right/real_test/real_test_00082__face_00.jpg,real/test/combined/real_test/real_test_00082__face_00.jpg,real/test/debug/real_test/real_test_00082__debug.jpg,real/test/landmarks/real_test/real_test_00082__face_00.npz,366,100,402,114,312,99,349,114,296,96,418,117,36,14,37,15,True,True,True,True,478,ok,,466.09
6e3e1418da873ae1,/content/drive/.shortcut-targets-by-id/1qDJf3MYGlyKCNCfp7hS82eXp9H8F1Br1/AISC DeepFake Çalışmaları/Deneyler/Deney 1 Frame/Real/test/real_test_00083.jpg,Real/test/real_test_00083.jpg,real,test,real_test,real_test_00083,0,frame_local_detection_order,1,True,True,real/test/left/real_test/real_test_00083__face_00.jpg,real/test/right/real_test/real_test_00083__face_00.jpg,real/test/combined/real_test/real_test_00083__face_00.jpg,real/test/debug/real_test/real_test_00083__debug.jpg,real/test/landmarks/real_test/real_test_00083__face_00.npz,361,125,391,137,318,126,348,139,305,122,404,142,30,12,30,13,True,True,True,True,478,ok,,499.35
d4d0889ba38ac44d,/content/drive/.shortcut-targets-by-id/1qDJf3MYGlyKCNCfp7hS82eXp9H8F1Br1/AISC DeepFake Çalışmaları/Deneyler/Deney 1 Frame/Real/test/real_test_00084.jpg,Real/test/real_test_00084.jpg,real,test,real_test,real_test_00084,0,frame_local_detection_order,1,True,True,real/test/left/real_test/real_test_00084__face_00.jpg,real/test/right/real_test/real_test_00084__face_00.jpg,real/test/combined/real_test/real_test_00084__face_00.jpg,real/test/debug/real_test/real_test_00084__debug.jpg,real/test/landmarks/real_test/real_test_00084__face_00.npz,326,137,362,151,277,140,309,154,262,134,377,157,36,14,32,14,True,True,True,True,478,ok,,404.41
97223bd5f8fbfff7,/content/drive/.shortcut-targets-by-id/1qDJf3MYGlyKCNCfp7hS82eXp9H8F1Br1/AISC DeepFake Çalışmaları/Deneyler/Deney 1 Frame/Real/test/real_test_00085.jpg,Real/test/real_test_00085.jpg,real,test,real_test,real_test_00085,0,frame_local_detection_order,1,True,True,real/test/left/real_test/real_test_00085__face_00.jpg,real/test/right/real_test/real_test_00085__face_00.jpg,real/test/combined/real_test/real_test_00085__face_00.jpg,real/test/debug/real_test/real_test_00085__debug.jpg,real/test/landmarks/real_test/real_test_00085__face_00.npz,730,394,856,443,543,410,669,459,487,382,912,471,126,49,126,49,True,True,True,True,478,ok,,438.19
01cfbdb1f83699cf,/content/drive/.shortcut-targets-by-id/1qDJf3MYGlyKCNCfp7hS82eXp9H8F1Br1/AISC DeepFake Çalışmaları/Deneyler/Deney 1 Frame/Real/test/real_test_00086.jpg,Real/test/real_test_00086.jpg,real,test,real_test,real_test_00086,0,frame_local_detection_order,1,True,True,real/test/left/real_test/real_test_00086__face_00.jpg,real/test/right/real_test/real_test_00086__face_00.jpg,real/test/combined/real_test/real_test_00086__face_00.jpg,real/test/debug/real_test/real_test_00086__debug.jpg,real/test/landmarks/real_test/real_test_00086__face_00.npz,646,220,701,244,566,221,622,246,542,215,725,251,55,24,56,25,True,True,True,True,478,ok,,440.13
8d609d4e705f0c54,/content/drive/.shortcut-targets-by-id/1qDJf3MYGlyKCNCfp7hS82eXp9H8F1Br1/AISC DeepFake Çalışmaları/Deneyler/Deney 1 Frame/Real/test/real_test_00087.jpg,Real/test/real_test_00087.jpg,real,test,real_test,real_test_00087,0,frame_local_detection_order,1,True,True,real/test/left/real_test/real_test_00087__face_00.jpg,real/test/right/real_test/real_test_00087__face_00.jpg,real/test/combined/real_test/real_test_00087__face_00.jpg,real/test/debug/real_test/real_test_00087__debug.jpg,real/test/landmarks/real_test/real_test_00087__face_00.npz,317,112,371,137,241,111,296,136,218,106,394,142,54,25,55,25,True,True,True,True,478,ok,,399.77
0bc48b4f6dc340f5,/content/drive/.shortcut-targets-by-id/1qDJf3MYGlyKCNCfp7hS82eXp9H8F1Br1/AISC DeepFake Çalışmaları/Deneyler/Deney 1 Frame/Real/test/real_test_00088.jpg,Real/test/real_test_00088.jpg,real,test,real_test,real_test_00088,0,frame_local_detection_order,1,True,True,real/test/left/real_test/real_test_00088__face_00.jpg,real/test/right/real_test/real_test_00088__face_00.jpg,real/test/combined/real_test/real_test_00088__face_00.jpg,real/test/debug/real_test/real_test_00088__debug.jpg,real/test/landmarks/real_test/real_test_00088__face_00.npz,390,142,414,154,357,141,380,153,347,139,424,156,24,12,23,12,True,True,True,True,478,ok,,436.5
adef19043c094eb1,/content/drive/.shortcut-targets-by-id/1qDJf3MYGlyKCNCfp7hS82eXp9H8F1Br1/AISC DeepFake Çalışmaları/Deneyler/Deney 1 Frame/Real/test/real_test_00089.jpg,Real/test/real_test_00089.jpg,real,test,real_test,real_test_00089,0,frame_local_detection_order,1,True,True,real/test/left/real_test/real_test_00089__face_00.jpg,real/test/right/real_test/real_test_00089__face_00.jpg,real/test/combined/real_test/real_test_00089__face_00.jpg,real/test/debug/real_test/real_test_00089__debug.jpg,real/test/landmarks/real_test/real_test_00089__face_00.npz,376,310,424,330,308,306,352,326,287,302,445,334,48,20,44,20,True,True,True,True,478,ok,,498.29
e5d5a4c2ac4099ab,/content/drive/.shortcut-targets-by-id/1qDJf3MYGlyKCNCfp7hS82eXp9H8F1Br1/AISC DeepFake Çalışmaları/Deneyler/Deney 1 Frame/Real/test/real_test_00090.jpg,Real/test/real_test_00090.jpg,real,test,real_test,real_test_00090,0,frame_local_detection_order,1,True,True,real/test/left/real_test/real_test_00090__face_00.jpg,real/test/right/real_test/real_test_00090__face_00.jpg,real/test/combined/real_test/real_test_00090__face_00.jpg,real/test/debug/real_test/real_test_00090__debug.jpg,real/test/landmarks/real_test/real_test_00090__face_00.npz,633,249,779,296,443,259,577,306,383,239,839,316,146,47,134,47,True,True,True,True,478,ok,,490.87
dd06d58975cace6d,/content/drive/.shortcut-targets-by-id/1qDJf3MYGlyKCNCfp7hS82eXp9H8F1Br1/AISC DeepFake Çalışmaları/Deneyler/Deney 1 Frame/Real/test/real_test_00091.jpg,Real/test/real_test_00091.jpg,real,test,real_test,real_test_00091,0,frame_local_detection_order,1,True,True,real/test/left/real_test/real_test_00091__face_00.jpg,real/test/right/real_test/real_test_00091__face_00.jpg,real/test/combined/real_test/real_test_00091__face_00.jpg,real/test/debug/real_test/real_test_00091__debug.jpg,real/test/landmarks/real_test/real_test_00091__face_00.npz,593,319,661,350,491,310,559,340,460,303,692,357,68,31,68,30,True,True,True,True,478,ok,,519.86
bbde2ac4bd77dfc5,/content/drive/.shortcut-targets-by-id/1qDJf3MYGlyKCNCfp7hS82eXp9H8F1Br1/AISC DeepFake Çalışmaları/Deneyler/Deney 1 Frame/Real/test/real_test_00092.jpg,Real/test/real_test_00092.jpg,real,test,real_test,real_test_00092,0,frame_local_detection_order,1,True,True,real/test/left/real_test/real_test_00092__face_00.jpg,real/test/right/real_test/real_test_00092__face_00.jpg,real/test/combined/real_test/real_test_00092__face_00.jpg,real/test/debug/real_test/real_test_00092__debug.jpg,real/test/landmarks/real_test/real_test_00092__face_00.npz,623,201,684,226,527,210,589,235,499,195,712,241,61,25,62,25,True,True,True,True,478,ok,,404.64
9343aa4a114ac738,/content/drive/.shortcut-targets-by-id/1qDJf3MYGlyKCNCfp7hS82eXp9H8F1Br1/AISC DeepFake Çalışmaları/Deneyler/Deney 1 Frame/Real/test/real_test_00093.jpg,Real/test/real_test_00093.jpg,real,test,real_test,real_test_00093,0,frame_local_detection_order,1,True,True,real/test/left/real_test/real_test_00093__face_00.jpg,real/test/right/real_test/real_test_00093__face_00.jpg,real/test/combined/real_test/real_test_00093__face_00.jpg,real/test/debug/real_test/real_test_00093__debug.jpg,real/test/landmarks/real_test/real_test_00093__face_00.npz,559,199,619,224,479,183,535,208,454,176,644,231,60,25,56,25,True,True,True,True,478,ok,,466.11
f5879479e4a8b563,/content/drive/.shortcut-targets-by-id/1qDJf3MYGlyKCNCfp7hS82eXp9H8F1Br1/AISC DeepFake Çalışmaları/Deneyler/Deney 1 Frame/Real/test/real_test_00094.jpg,Real/test/real_test_00094.jpg,real,test,real_test,real_test_00094,0,frame_local_detection_order,1,True,True,real/test/left/real_test/real_test_00094__face_00.jpg,real/test/right/real_test/real_test_00094__face_00.jpg,real/test/combined/real_test/real_test_00094__face_00.jpg,real/test/debug/real_test/real_test_00094__debug.jpg,real/test/landmarks/real_test/real_test_00094__face_00.npz,425,215,503,250,318,199,391,231,285,190,536,259,78,35,73,32,True,True,True,True,478,ok,,428.19
a071481fb2e21295,/content/drive/.shortcut-targets-by-id/1qDJf3MYGlyKCNCfp7hS82eXp9H8F1Br1/AISC DeepFake Çalışmaları/Deneyler/Deney 1 Frame/Real/test/real_test_00095.jpg,Real/test/real_test_00095.jpg,real,test,real_test,real_test_00095,0,frame_local_detection_order,1,True,True,real/test/left/real_test/real_test_00095__face_00.jpg,real/test/right/real_test/real_test_00095__face_00.jpg,real/test/combined/real_test/real_test_00095__face_00.jpg,real/test/debug/real_test/real_test_00095__debug.jpg,real/test/landmarks/real_test/real_test_00095__face_00.npz,375,126,402,138,333,120,360,132,321,117,414,141,27,12,27,12,True,True,True,True,478,ok,,377.71
d7a288946d57740f,/content/drive/.shortcut-targets-by-id/1qDJf3MYGlyKCNCfp7hS82eXp9H8F1Br1/AISC DeepFake Çalışmaları/Deneyler/Deney 1 Frame/Real/test/real_test_00096.jpg,Real/test/real_test_00096.jpg,real,test,real_test,real_test_00096,0,frame_local_detection_order,1,True,True,real/test/left/real_test/real_test_00096__face_00.jpg,real/test/right/real_test/real_test_00096__face_00.jpg,real/test/combined/real_test/real_test_00096__face_00.jpg,real/test/debug/real_test/real_test_00096__debug.jpg,real/test/landmarks/real_test/real_test_00096__face_00.npz,337,138,373,153,284,142,320,157,268,135,389,160,36,15,36,15,True,True,True,True,478,ok,,391.92
08b64a7ba0f69ea5,/content/drive/.shortcut-targets-by-id/1qDJf3MYGlyKCNCfp7hS82eXp9H8F1Br1/AISC DeepFake Çalışmaları/Deneyler/Deney 1 Frame/Real/test/real_test_00097.jpg,Real/test/real_test_00097.jpg,real,test,real_test,real_test_00097,0,frame_local_detection_order,1,True,True,real/test/left/real_test/real_test_00097__face_00.jpg,real/test/right/real_test/real_test_00097__face_00.jpg,real/test/combined/real_test/real_test_00097__face_00.jpg,real/test/debug/real_test/real_test_00097__debug.jpg,real/test/landmarks/real_test/real_test_00097__face_00.npz,610,202,660,226,532,214,583,238,509,196,683,244,50,24,51,24,True,True,True,True,478,ok,,439.11
e5075204da56229d,/content/drive/.shortcut-targets-by-id/1qDJf3MYGlyKCNCfp7hS82eXp9H8F1Br1/AISC DeepFake Çalışmaları/Deneyler/Deney 1 Frame/Real/test/real_test_00098.jpg,Real/test/real_test_00098.jpg,real,test,real_test,real_test_00098,0,frame_local_detection_order,1,True,True,real/test/left/real_test/real_test_00098__face_00.jpg,real/test/right/real_test/real_test_00098__face_00.jpg,real/test/combined/real_test/real_test_00098__face_00.jpg,real/test/debug/real_test/real_test_00098__debug.jpg,real/test/landmarks/real_test/real_test_00098__face_00.npz,379,141,417,159,315,144,354,162,297,137,435,166,38,18,39,18,True,True,True,True,478,ok,,400.98
5ff2d9769962764c,/content/drive/.shortcut-targets-by-id/1qDJf3MYGlyKCNCfp7hS82eXp9H8F1Br1/AISC DeepFake Çalışmaları/Deneyler/Deney 1 Frame/Real/test/real_test_00099.jpg,Real/test/real_test_00099.jpg,real,test,real_test,real_test_00099,0,frame_local_detection_order,1,True,True,real/test/left/real_test/real_test_00099__face_00.jpg,real/test/right/real_test/real_test_00099__face_00.jpg,real/test/combined/real_test/real_test_00099__face_00.jpg,real/test/debug/real_test/real_test_00099__debug.jpg,real/test/landmarks/real_test/real_test_00099__face_00.npz,717,204,767,229,643,208,693,233,621,199,789,238,50,25,50,25,True,True,True,True,478,ok,,442.02
4f11ec8661691d91,/content/drive/.shortcut-targets-by-id/1qDJf3MYGlyKCNCfp7hS82eXp9H8F1Br1/AISC DeepFake Çalışmaları/Deneyler/Deney 1 Frame/Real/test/real_test_00100.jpg,Real/test/real_test_00100.jpg,real,test,real_test,real_test_00100,0,frame_local_detection_order,1,True,True,real/test/left/real_test/real_test_00100__face_00.jpg,real/test/right/real_test/real_test_00100__face_00.jpg,real/test/combined/real_test/real_test_00100__face_00.jpg,real/test/debug/real_test/real_test_00100__debug.jpg,real/test/landmarks/real_test/real_test_00100__face_00.npz,343,149,378,163,300,153,331,166,286,146,392,169,35,14,31,13,True,True,True,True,478,ok,,381.82
417553682bcbab7b,/content/drive/.shortcut-targets-by-id/1qDJf3MYGlyKCNCfp7hS82eXp9H8F1Br1/AISC DeepFake Çalışmaları/Deneyler/Deney 1 Frame/Real/test/real_test_00101.jpg,Real/test/real_test_00101.jpg,real,test,real_test,real_test_00101,0,frame_local_detection_order,1,True,True,real/test/left/real_test/real_test_00101__face_00.jpg,real/test/right/real_test/real_test_00101__face_00.jpg,real/test/combined/real_test/real_test_00101__face_00.jpg,real/test/debug/real_test/real_test_00101__debug.jpg,real/test/landmarks/real_test/real_test_00101__face_00.npz,460,133,486,144,420,134,447,145,408,131,498,147,26,11,27,11,True,True,False,True,478,ok,,574.22
2ae017eb4dbe2be5,/content/drive/.shortcut-targets-by-id/1qDJf3MYGlyKCNCfp7hS82eXp9H8F1Br1/AISC DeepFake Çalışmaları/Deneyler/Deney 1 Frame/Real/test/real_test_00102.jpg,Real/test/real_test_00102.jpg,real,test,real_test,real_test_00102,0,frame_local_detection_order,1,True,True,real/test/left/real_test/real_test_00102__face_00.jpg,real/test/right/real_test/real_test_00102__face_00.jpg,real/test/combined/real_test/real_test_00102__face_00.jpg,real/test/debug/real_test/real_test_00102__debug.jpg,real/test/landmarks/real_test/real_test_00102__face_00.npz,667,317,734,343,569,310,636,337,539,304,764,349,67,26,67,27,True,True,True,True,478,ok,,527.04
644f89d1f0017f22,/content/drive/.shortcut-targets-by-id/1qDJf3MYGlyKCNCfp7hS82eXp9H8F1Br1/AISC DeepFake Çalışmaları/Deneyler/Deney 1 Frame/Real/test/real_test_00103.jpg,Real/test/real_test_00103.jpg,real,test,real_test,real_test_00103,0,frame_local_detection_order,1,True,True,real/test/left/real_test/real_test_00103__face_00.jpg,real/test/right/real_test/real_test_00103__face_00.jpg,real/test/combined/real_test/real_test_00103__face_00.jpg,real/test/debug/real_test/real_test_00103__debug.jpg,real/test/landmarks/real_test/real_test_00103__face_00.npz,241,140,276,153,193,140,228,153,178,138,291,155,35,13,35,13,True,True,True,True,478,ok,,435.83
e038afe2d11e9eb6,/content/drive/.shortcut-targets-by-id/1qDJf3MYGlyKCNCfp7hS82eXp9H8F1Br1/AISC DeepFake Çalışmaları/Deneyler/Deney 1 Frame/Real/test/real_test_00104.jpg,Real/test/real_test_00104.jpg,real,test,real_test,real_test_00104,0,frame_local_detection_order,1,True,True,real/test/left/real_test/real_test_00104__face_00.jpg,real/test/right/real_test/real_test_00104__face_00.jpg,real/test/combined/real_test/real_test_00104__face_00.jpg,real/test/debug/real_test/real_test_00104__debug.jpg,real/test/landmarks/real_test/real_test_00104__face_00.npz,684,234,822,285,499,239,633,293,441,223,880,304,138,51,134,54,True,True,True,True,478,ok,,541.96
7f51edc3fbe279f5,/content/drive/.shortcut-targets-by-id/1qDJf3MYGlyKCNCfp7hS82eXp9H8F1Br1/AISC DeepFake Çalışmaları/Deneyler/Deney 1 Frame/Real/test/real_test_00105.jpg,Real/test/real_test_00105.jpg,real,test,real_test,real_test_00105,0,frame_local_detection_order,1,True,True,real/test/left/real_test/real_test_00105__face_00.jpg,real/test/right/real_test/real_test_00105__face_00.jpg,real/test/combined/real_test/real_test_00105__face_00.jpg,real/test/debug/real_test/real_test_00105__debug.jpg,real/test/landmarks/real_test/real_test_00105__face_00.npz,639,189,693,208,569,186,617,204,547,182,715,212,54,19,48,18,True,True,True,True,478,ok,,1194.48
d96e7be465e8f471,/content/drive/.shortcut-targets-by-id/1qDJf3MYGlyKCNCfp7hS82eXp9H8F1Br1/AISC DeepFake Çalışmaları/Deneyler/Deney 1 Frame/Real/test/real_test_00106.jpg,Real/test/real_test_00106.jpg,real,test,real_test,real_test_00106,0,frame_local_detection_order,1,True,True,real/test/left/real_test/real_test_00106__face_00.jpg,real/test/right/real_test/real_test_00106__face_00.jpg,real/test/combined/real_test/real_test_00106__face_00.jpg,real/test/debug/real_test/real_test_00106__debug.jpg,real/test/landmarks/real_test/real_test_00106__face_00.npz,302,124,328,137,262,126,288,138,250,121,340,141,26,13,26,12,True,True,True,True,478,ok,,420.84
b358112bc90a1643,/content/drive/.shortcut-targets-by-id/1qDJf3MYGlyKCNCfp7hS82eXp9H8F1Br1/AISC DeepFake Çalışmaları/Deneyler/Deney 1 Frame/Real/test/real_test_00107.jpg,Real/test/real_test_00107.jpg,real,test,real_test,real_test_00107,0,frame_local_detection_order,1,True,True,real/test/left/real_test/real_test_00107__face_00.jpg,real/test/right/real_test/real_test_00107__face_00.jpg,real/test/combined/real_test/real_test_00107__face_00.jpg,real/test/debug/real_test/real_test_00107__debug.jpg,real/test/landmarks/real_test/real_test_00107__face_00.npz,302,169,338,183,246,172,284,186,229,166,355,189,36,14,38,14,True,True,True,True,478,ok,,431.57
c435f4c644999fd0,/content/drive/.shortcut-targets-by-id/1qDJf3MYGlyKCNCfp7hS82eXp9H8F1Br1/AISC DeepFake Çalışmaları/Deneyler/Deney 1 Frame/Real/test/real_test_00108.jpg,Real/test/real_test_00108.jpg,real,test,real_test,real_test_00108,0,frame_local_detection_order,1,True,True,real/test/left/real_test/real_test_00108__face_00.jpg,real/test/right/real_test/real_test_00108__face_00.jpg,real/test/combined/real_test/real_test_00108__face_00.jpg,real/test/debug/real_test/real_test_00108__debug.jpg,real/test/landmarks/real_test/real_test_00108__face_00.npz,329,157,354,169,295,159,318,170,284,155,365,172,25,12,23,11,True,True,True,True,478,ok,,403.55
1136e352cc2af626,/content/drive/.shortcut-targets-by-id/1qDJf3MYGlyKCNCfp7hS82eXp9H8F1Br1/AISC DeepFake Çalışmaları/Deneyler/Deney 1 Frame/Real/test/real_test_00109.jpg,Real/test/real_test_00109.jpg,real,test,real_test,real_test_00109,0,frame_local_detection_order,1,True,True,real/test/left/real_test/real_test_00109__face_00.jpg,real/test/right/real_test/real_test_00109__face_00.jpg,real/test/combined/real_test/real_test_00109__face_00.jpg,real/test/debug/real_test/real_test_00109__debug.jpg,real/test/landmarks/real_test/real_test_00109__face_00.npz,672,210,723,234,592,200,647,224,568,194,747,240,51,24,55,24,True,True,True,True,478,ok,,391.15
8a7304b581f0b880,/content/drive/.shortcut-targets-by-id/1qDJf3MYGlyKCNCfp7hS82eXp9H8F1Br1/AISC DeepFake Çalışmaları/Deneyler/Deney 1 Frame/Real/test/real_test_00110.jpg,Real/test/real_test_00110.jpg,real,test,real_test,real_test_00110,0,frame_local_detection_order,1,True,True,real/test/left/real_test/real_test_00110__face_00.jpg,real/test/right/real_test/real_test_00110__face_00.jpg,real/test/combined/real_test/real_test_00110__face_00.jpg,real/test/debug/real_test/real_test_00110__debug.jpg,real/test/landmarks/real_test/real_test_00110__face_00.npz,347,138,382,152,303,141,335,154,289,135,396,157,35,14,32,13,True,True,True,True,478,ok,,412.15
481233782668f79a,/content/drive/.shortcut-targets-by-id/1qDJf3MYGlyKCNCfp7hS82eXp9H8F1Br1/AISC DeepFake Çalışmaları/Deneyler/Deney 1 Frame/Real/test/real_test_00111.jpg,Real/test/real_test_00111.jpg,real,test,real_test,real_test_00111,0,frame_local_detection_order,1,True,True,real/test/left/real_test/real_test_00111__face_00.jpg,real/test/right/real_test/real_test_00111__face_00.jpg,real/test/combined/real_test/real_test_00111__face_00.jpg,real/test/debug/real_test/real_test_00111__debug.jpg,real/test/landmarks/real_test/real_test_00111__face_00.npz,338,155,362,166,305,158,325,169,295,152,372,172,24,11,20,11,True,True,True,True,478,ok,,497.55
,/content/drive/.shortcut-targets-by-id/1qDJf3MYGlyKCNCfp7hS82eXp9H8F1Br1/AISC DeepFake Çalışmaları/Deneyler/Deney 1 Frame/Real/test/real_test_00112.jpg,Real/test/real_test_00112.jpg,real,test,real_test,real_test_00112,,frame_local_detection_order,0,False,False,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,0,no_face,,370.9
b0b73c05b10ea350,/content/drive/.shortcut-targets-by-id/1qDJf3MYGlyKCNCfp7hS82eXp9H8F1Br1/AISC DeepFake Çalışmaları/Deneyler/Deney 1 Frame/Real/test/real_test_00113.jpg,Real/test/real_test_00113.jpg,real,test,real_test,real_test_00113,0,frame_local_detection_order,1,True,True,real/test/left/real_test/real_test_00113__face_00.jpg,real/test/right/real_test/real_test_00113__face_00.jpg,real/test/combined/real_test/real_test_00113__face_00.jpg,real/test/debug/real_test/real_test_00113__debug.jpg,real/test/landmarks/real_test/real_test_00113__face_00.npz,421,209,499,241,314,195,387,231,281,187,532,249,78,32,73,36,True,True,True,True,478,ok,,439.57
e7c31683758184a1,/content/drive/.shortcut-targets-by-id/1qDJf3MYGlyKCNCfp7hS82eXp9H8F1Br1/AISC DeepFake Çalışmaları/Deneyler/Deney 1 Frame/Real/test/real_test_00114.jpg,Real/test/real_test_00114.jpg,real,test,real_test,real_test_00114,0,frame_local_detection_order,1,True,True,real/test/left/real_test/real_test_00114__face_00.jpg,real/test/right/real_test/real_test_00114__face_00.jpg,real/test/combined/real_test/real_test_00114__face_00.jpg,real/test/debug/real_test/real_test_00114__debug.jpg,real/test/landmarks/real_test/real_test_00114__face_00.npz,711,241,790,277,617,243,679,279,586,234,821,286,79,36,62,36,True,True,True,True,478,ok,,404.68
f64f4f06656e2191,/content/drive/.shortcut-targets-by-id/1qDJf3MYGlyKCNCfp7hS82eXp9H8F1Br1/AISC DeepFake Çalışmaları/Deneyler/Deney 1 Frame/Real/test/real_test_00115.jpg,Real/test/real_test_00115.jpg,real,test,real_test,real_test_00115,0,frame_local_detection_order,1,True,True,real/test/left/real_test/real_test_00115__face_00.jpg,real/test/right/real_test/real_test_00115__face_00.jpg,real/test/combined/real_test/real_test_00115__face_00.jpg,real/test/debug/real_test/real_test_00115__debug.jpg,real/test/landmarks/real_test/real_test_00115__face_00.npz,328,114,363,127,277,112,312,126,262,109,378,130,35,13,35,14,True,True,True,True,478,ok,,495.78
0b43cc55ca09e12c,/content/drive/.shortcut-targets-by-id/1qDJf3MYGlyKCNCfp7hS82eXp9H8F1Br1/AISC DeepFake Çalışmaları/Deneyler/Deney 1 Frame/Real/test/real_test_00116.jpg,Real/test/real_test_00116.jpg,real,test,real_test,real_test_00116,0,frame_local_detection_order,1,True,True,real/test/left/real_test/real_test_00116__face_00.jpg,real/test/right/real_test/real_test_00116__face_00.jpg,real/test/combined/real_test/real_test_00116__face_00.jpg,real/test/debug/real_test/real_test_00116__debug.jpg,real/test/landmarks/real_test/real_test_00116__face_00.npz,252,136,289,151,194,143,236,158,177,132,306,162,37,15,42,15,True,True,True,True,478,ok,,453.72
d45f0d25d72d9d27,/content/drive/.shortcut-targets-by-id/1qDJf3MYGlyKCNCfp7hS82eXp9H8F1Br1/AISC DeepFake Çalışmaları/Deneyler/Deney 1 Frame/Real/test/real_test_00117.jpg,Real/test/real_test_00117.jpg,real,test,real_test,real_test_00117,0,frame_local_detection_order,1,True,True,real/test/left/real_test/real_test_00117__face_00.jpg,real/test/right/real_test/real_test_00117__face_00.jpg,real/test/combined/real_test/real_test_00117__face_00.jpg,real/test/debug/real_test/real_test_00117__debug.jpg,real/test/landmarks/real_test/real_test_00117__face_00.npz,1054,419,1139,457,888,402,1010,446,843,392,1184,467,85,38,122,44,True,True,True,True,478,ok,,440.75
d48967465a43df72,/content/drive/.shortcut-targets-by-id/1qDJf3MYGlyKCNCfp7hS82eXp9H8F1Br1/AISC DeepFake Çalışmaları/Deneyler/Deney 1 Frame/Real/test/real_test_00118.jpg,Real/test/real_test_00118.jpg,real,test,real_test,real_test_00118,0,frame_local_detection_order,1,True,True,real/test/left/real_test/real_test_00118__face_00.jpg,real/test/right/real_test/real_test_00118__face_00.jpg,real/test/combined/real_test/real_test_00118__face_00.jpg,real/test/debug/real_test/real_test_00118__debug.jpg,real/test/landmarks/real_test/real_test_00118__face_00.npz,439,90,465,103,400,87,426,99,388,84,477,106,26,13,26,12,True,True,True,True,478,ok,,469.98
6aab72ce0c72c61b,/content/drive/.shortcut-targets-by-id/1qDJf3MYGlyKCNCfp7hS82eXp9H8F1Br1/AISC DeepFake Çalışmaları/Deneyler/Deney 1 Frame/Real/test/real_test_00119.jpg,Real/test/real_test_00119.jpg,real,test,real_test,real_test_00119,0,frame_local_detection_order,1,True,True,real/test/left/real_test/real_test_00119__face_00.jpg,real/test/right/real_test/real_test_00119__face_00.jpg,real/test/combined/real_test/real_test_00119__face_00.jpg,real/test/debug/real_test/real_test_00119__debug.jpg,real/test/landmarks/real_test/real_test_00119__face_00.npz,237,144,273,158,189,145,226,159,174,141,288,162,36,14,37,14,True,True,True,True,478,ok,,430.81
18d4829a4e46cd03,/content/drive/.shortcut-targets-by-id/1qDJf3MYGlyKCNCfp7hS82eXp9H8F1Br1/AISC DeepFake Çalışmaları/Deneyler/Deney 1 Frame/Real/test/real_test_00120.jpg,Real/test/real_test_00120.jpg,real,test,real_test,real_test_00120,0,frame_local_detection_order,1,True,True,real/test/left/real_test/real_test_00120__face_00.jpg,real/test/right/real_test/real_test_00120__face_00.jpg,real/test/combined/real_test/real_test_00120__face_00.jpg,real/test/debug/real_test/real_test_00120__debug.jpg,real/test/landmarks/real_test/real_test_00120__face_00.npz,340,138,376,152,288,139,323,153,272,135,392,156,36,14,35,14,True,True,True,True,478,ok,,442.09
57416beec96a05b6,/content/drive/.shortcut-targets-by-id/1qDJf3MYGlyKCNCfp7hS82eXp9H8F1Br1/AISC DeepFake Çalışmaları/Deneyler/Deney 1 Frame/Real/test/real_test_00121.jpg,Real/test/real_test_00121.jpg,real,test,real_test,real_test_00121,0,frame_local_detection_order,1,True,True,real/test/left/real_test/real_test_00121__face_00.jpg,real/test/right/real_test/real_test_00121__face_00.jpg,real/test/combined/real_test/real_test_00121__face_00.jpg,real/test/debug/real_test/real_test_00121__debug.jpg,real/test/landmarks/real_test/real_test_00121__face_00.npz,977,404,1109,448,789,400,922,444,731,391,1167,457,132,44,133,44,True,True,True,True,478,ok,,477.71
