image_path,relative_path,file_name,class_name,label,split,sample_id,source_video,frame_index,face_index,status,output_sha256,roi_width,roi_height,blur_score,eye_landmark_fraction
/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/real/train/real_train_00285.jpg,real/train/real_train_00285.jpg,real_train_00285.jpg,real,0,train,d6145ddf39645ebedef77089154ce60c81a21f92456fe8549d4baec4f6c04d32,,285,0.0,SUCCESS,41b48ef8badd22632766d7858305717f09e353da324975302651d3e5f31874bc,79.0,15.0,750.58648009,0.0
/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/real/train/real_train_00286.jpg,real/train/real_train_00286.jpg,real_train_00286.jpg,real,0,train,54989096b2f68541c86591360e9addd308a457b2c2e7b85c836f95fabc8a3e25,,286,0.0,SUCCESS,d6e5123727f778cf804d203bf312be9cc01fbd02166188fa5ef21a311c86a18d,87.0,21.0,333.99675787,0.09375
/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/real/train/real_train_00287.jpg,real/train/real_train_00287.jpg,real_train_00287.jpg,real,0,train,18112ec7e4e896f1e1e4a5ee47b3e35d1537c211659fca150256120eac34132c,,287,0.0,SUCCESS,3a383a5a8af5be53fff1fcf88ca1796540b82d2ac33ec3d8943f86dc7df7bd25,217.0,56.0,25.72723161,0.0
/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/real/train/real_train_00288.jpg,real/train/real_train_00288.jpg,real_train_00288.jpg,real,0,train,1ab8494c7aaa94407df27297798b4ad7d23ff7a6df541ff31bf8e238552a905c,,288,0.0,SUCCESS,ba2032442090258e0aaadbd61ea384b68f52c4bf4a68c99d154fc2740d56ba65,95.0,37.0,528.05575584,0.125
/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/real/train/real_train_00289.jpg,real/train/real_train_00289.jpg,real_train_00289.jpg,real,0,train,c785cad716abef68c434b37fd8955b24c5306386bc6e0bd0f50fa9e5be353a6c,,289,0.0,SUCCESS,f8f0a9abd509c99f97b3721eb3e978bd21e02ac9830b4dff40a028570599e9e1,149.0,28.0,36.3558828,0.0
/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/real/train/real_train_00290.jpg,real/train/real_train_00290.jpg,real_train_00290.jpg,real,0,train,6ba5662935f9cae84e7c88cc93d3633e4c43dc0cf2a1f949fa5d3d4a9e670216,,290,0.0,SUCCESS,19716ae66e6c62b3dbc69088370bde8b94e58c5a15e320906da01943670023e1,84.0,18.0,94.76812484,0.125
/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/real/train/real_train_00291.jpg,real/train/real_train_00291.jpg,real_train_00291.jpg,real,0,train,06a8665d34d4fcbcf748c01bac6b0c7ead8f429bbd71516e5dac85ca4ed0c4e8,,291,0.0,SUCCESS,eae5b94f0769c951d46d866db6e2e82d3bb9e13891bb9d435ea0177a109d7906,416.0,138.0,10.63386934,0.0625
/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/real/train/real_train_00293.jpg,real/train/real_train_00293.jpg,real_train_00293.jpg,real,0,train,b4fc5ab2e85113aa939349a774b51a91e202aa9187cde8ec5c1a9575cae271e1,,293,0.0,SUCCESS,4093114e47ef3aa918d7e0abee1c77f4aa8e96997704eb22c33e28a4aad59daa,179.0,39.0,109.47873313,0.09375
/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/real/train/real_train_00294.jpg,real/train/real_train_00294.jpg,real_train_00294.jpg,real,0,train,1447a9bd4745939388a648c70275924b9316206be25a2e52a6a9bba194c57383,,294,0.0,SUCCESS,c0aa2d4624a8bccf1fbf5dfac4bc16d99f2c79286dafc49c158028264c5623f3,67.0,16.0,926.73731622,0.03125
/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/real/train/real_train_00296.jpg,real/train/real_train_00296.jpg,real_train_00296.jpg,real,0,train,7779a639de0bb0eeb01111a0d79d5003ea7c4619960d985ef540bf9b487758ae,,296,0.0,SUCCESS,a2de2d30a83b007d4229040fa8d68ea8cb76f375979fbae9a0e1fa1d0ffe217b,163.0,43.0,27.27567143,0.09375
/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/real/train/real_train_00299.jpg,real/train/real_train_00299.jpg,real_train_00299.jpg,real,0,train,fe3b2475b4b5955dcce39792ee973039b7a91fb5537dd06c622579a7ce0ee7f2,,299,0.0,SUCCESS,3b1ad1471d4b64f13f31ee6b284cdcdaf73570949ee3e6e8865651c825aea445,282.0,86.0,10.21398942,0.0
/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/real/train/real_train_00300.jpg,real/train/real_train_00300.jpg,real_train_00300.jpg,real,0,train,5ea1970f93a01d8bf1ac572583661cf6d6acb4cdeb485adbe7cc21aa3571dd93,,300,0.0,SUCCESS,6320b1f88e21c554903b58bbadb55dcb1e1b57a08862352aaa4921af16f59ce7,165.0,34.0,66.84494142,0.0
/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/real/train/real_train_00302.jpg,real/train/real_train_00302.jpg,real_train_00302.jpg,real,0,train,d52b6c50e98dfad38df244b2e9901a82d4d1aac8c0eaad4a4c4870734f9f2184,,302,0.0,SUCCESS,d37e27be1d5fe6c6a183207381e73d7d3ac45f72cef39c9cdcf166e2c1391239,120.0,27.0,87.09562414,0.0
/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/real/train/real_train_00304.jpg,real/train/real_train_00304.jpg,real_train_00304.jpg,real,0,train,05724da13e49a8605f7ff5cf48dec88ecffb334694f3a6f9a852d961be4f2545,,304,0.0,SUCCESS,b68a260be731360684ac0ec8d205e6902515f7e99aadbf68c30ecdfbf844896c,77.0,16.0,65.09753964,0.0
/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/real/train/real_train_00305.jpg,real/train/real_train_00305.jpg,real_train_00305.jpg,real,0,train,9d5db4cee1e337ba2b99edf3dd90a0d6543a37e7f11f9ad0d0c1d8e6160f6f08,,305,0.0,SUCCESS,560d84a5de435c749c6f77b55cb7c6752e9b7c1c30d8bf3f39bacb49a0908383,194.0,49.0,10.63685469,0.0
/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/real/train/real_train_00307.jpg,real/train/real_train_00307.jpg,real_train_00307.jpg,real,0,train,6891234c44243f4e238afaa2c572d65418f1088d81b8d9527366fdf4aa1ca8ac,,307,0.0,SUCCESS,422e5dd6ac474f4945508a34ec0ada113f6da7f405f807caa981f8c2837fa040,131.0,28.0,35.8882849,0.0
/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/real/train/real_train_00308.jpg,real/train/real_train_00308.jpg,real_train_00308.jpg,real,0,train,61a8078896c2e188ef5c5275ab67ac926d3e0ee846ab67c7af7f5b30c4bd4674,,308,0.0,SUCCESS,d0ef8819342730f2b0beb9e4372db7318c905f74fa0aa2960c1ef5405f3834bb,258.0,52.0,39.07353415,0.09375
/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/real/train/real_train_00309.jpg,real/train/real_train_00309.jpg,real_train_00309.jpg,real,0,train,d3ca1711d798065a924add74de4a7783557d0f8190f155304020cc33d18b61b6,,309,0.0,SUCCESS,998ff839da883cd08ece3a2f3f9cb2d0542208c7fccdc65cd1630abb0f2044cc,93.0,23.0,103.34459987,0.03125
/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/real/train/real_train_00311.jpg,real/train/real_train_00311.jpg,real_train_00311.jpg,real,0,train,0613562a4d2f01cdec131e7f7011528aecfe844dda01e1fe95e8d54d93875133,,311,0.0,SUCCESS,e9beabd8a6bf897181b72328822b51e64e7edc5a0709c6666e0449e584bf89c4,100.0,28.0,450.51807028,0.125
/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/real/train/real_train_00313.jpg,real/train/real_train_00313.jpg,real_train_00313.jpg,real,0,train,764fc16b95384f06c1b5dc88e8907c6d0d993f7f27c5d2739772b8964dbbb50f,,313,0.0,SUCCESS,d24954d53518a1960d21f757b544a14a0f282395cf0430e0ba0de6bcb65a2da9,107.0,22.0,43.83906801,0.0
/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/real/train/real_train_00314.jpg,real/train/real_train_00314.jpg,real_train_00314.jpg,real,0,train,ff95aff07fcefac40fb971b321a0c9cb5b2a5ef442e8372611f7034ac0be4a47,,314,0.0,SUCCESS,3224e770bc936b38472cfeb090219b63ca35c5578fb88c05521f77ec657cd3dd,220.0,52.0,12.06938405,0.0
/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/real/train/real_train_00315.jpg,real/train/real_train_00315.jpg,real_train_00315.jpg,real,0,train,759600c8c99a4d510b809f97687ae855e61cb260bf301a87d1a6ddf5c0373c9e,,315,0.0,SUCCESS,fc4f30b76a1fe68255e80993677892ccdc07bb2347b3f18873e89fd6710fd728,89.0,25.0,205.1401724,0.0
/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/real/train/real_train_00316.jpg,real/train/real_train_00316.jpg,real_train_00316.jpg,real,0,train,f4d182fe7119fca195dcec81701f41da993b43791fa3985ed46b84d492221021,,316,0.0,SUCCESS,2f3362e25bc46f03f58c1dceea85596f72cc65520821c38d82e532db7a94616a,99.0,32.0,394.98567818,0.125
/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/real/train/real_train_00317.jpg,real/train/real_train_00317.jpg,real_train_00317.jpg,real,0,train,e25c03ed0206729ad7e7c5bf20a7f29bbf83710834a4790bf8be87d1bc20a4d1,,317,0.0,SUCCESS,7d5785342af46e16b51b6ff68404e6a83e8b70c1ca5efa5793a90c14a6031a4c,457.0,129.0,5.39283419,0.0
/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/real/train/real_train_00318.jpg,real/train/real_train_00318.jpg,real_train_00318.jpg,real,0,train,c2437d017ed0ae332cbbd8b1ade7482c361de0daa9af3411e43679d65ff8a585,,318,0.0,SUCCESS,5d8917aa65f63ede0da68dc02f8475791aed95784f575e0d09d42deae5388262,103.0,27.0,58.84434897,0.09375
/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/real/train/real_train_00319.jpg,real/train/real_train_00319.jpg,real_train_00319.jpg,real,0,train,1e56856ab1dac8f94f026b2fe2ff36d4e725bd44fe273a765dc1d38978301d8a,,319,0.0,SUCCESS,9acb5eadd838a858a95ade4bdbf03899d4eacb4f4b2ac9c8fa45329540274d76,284.0,67.0,30.59547786,0.0
/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/real/train/real_train_00320.jpg,real/train/real_train_00320.jpg,real_train_00320.jpg,real,0,train,5e914557120aa819d463a54b696eb6ff2fa35c13676f3173d3a33a4343ffd635,,320,0.0,SUCCESS,d0c3c5f64c421b08c16c7fe1ceb1f7dbde46a8492cbf60ffb8f2f7afd9bbdef8,143.0,28.0,107.30574296,0.0
/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/real/train/real_train_00321.jpg,real/train/real_train_00321.jpg,real_train_00321.jpg,real,0,train,8a2398d39669b7e9ce3d30791cf1732c33eee2ffe81950416ad0a1e1cacb706b,,321,0.0,SUCCESS,d1aa01f6292d554f89a4b248b262ff8e14f60da8255cdcce42145ad7f6e2d59f,74.0,20.0,168.28166499,0.1875
/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/real/train/real_train_00322.jpg,real/train/real_train_00322.jpg,real_train_00322.jpg,real,0,train,dbedf9af6a599fcd85d2540291902e8abfeebfabcef6428507a8cd2e68de9e27,,322,0.0,SUCCESS,ae72eea494c3626eafe08c2a14a91aa6fdb960fa64b20fae61c4e40888fd2c64,71.0,15.0,536.09847782,0.0625
/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/real/train/real_train_00323.jpg,real/train/real_train_00323.jpg,real_train_00323.jpg,real,0,train,2cf266bcb688c2624bc508d6b71fdb9cb9d64d72478fc20dce61b8c80ecc4df4,,323,0.0,SUCCESS,7e92f1c34aac2ea6e60f749c276a2e59cc84928102ee48d3a8abfb767f942818,84.0,20.0,229.39803536,0.125
/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/real/train/real_train_00324.jpg,real/train/real_train_00324.jpg,real_train_00324.jpg,real,0,train,44588a8d6f22c32976c6f80d89e600fa8c98fbd6b5139f3a8bba5e0d9d4eeb80,,324,0.0,SUCCESS,26216e7f09aeb2f74c36579abdfca624b1eb177c19fca9dcb2d513fb99d82293,98.0,22.0,258.42440219,0.0
/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/real/train/real_train_00326.jpg,real/train/real_train_00326.jpg,real_train_00326.jpg,real,0,train,c38a1406df1690abbd4e5fdd883a5d9180186900fde9be2140a6f45377808bd1,,326,0.0,SUCCESS,3f5040c658e713980c69b1f9a6a9479dffc530b18c1d9ad5623b682674b2b291,97.0,24.0,197.79176833,0.0
/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/real/train/real_train_00327.jpg,real/train/real_train_00327.jpg,real_train_00327.jpg,real,0,train,24b2a8647694754b8072192de9ba46f7386f88b0d1bacaba6440f4c290a51dff,,327,0.0,SUCCESS,612dbece334183d0989aba1cce9fcb5718f51baf7fdaf202d0f87d1813b16a63,197.0,44.0,22.12103209,0.0625
/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/real/train/real_train_00328.jpg,real/train/real_train_00328.jpg,real_train_00328.jpg,real,0,train,736c4732dca1fce85c47c02bcae87b95a7e01cf9977bef5326ca6f974965ad9d,,328,0.0,SUCCESS,9543bb2fbab223b9ac87436194903e65ee0eaa739ae34579287382865591bfba,74.0,19.0,294.15498908,0.09375
/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/real/train/real_train_00329.jpg,real/train/real_train_00329.jpg,real_train_00329.jpg,real,0,train,c3e5434844ed9159964deb823a85fa919a2641a8138cef5b5bf1df6df866361f,,329,0.0,SUCCESS,752f76ee18557e8c9b3ed2f6cec0f38ad8f364e848417ab01090dd9debf6cd8d,327.0,71.0,19.15703098,0.0
/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/real/train/real_train_00330.jpg,real/train/real_train_00330.jpg,real_train_00330.jpg,real,0,train,fddbd1cd06b1147b0d15e3637581b05fcd5dfbd7955a4ddac1f96672c377f39c,,330,0.0,SUCCESS,ca2ed179f08a98c2ab676f687dd8b774daca3bc6e3d57a5fdda234f3a8d74234,134.0,30.0,36.59226622,0.0
/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/real/train/real_train_00331.jpg,real/train/real_train_00331.jpg,real_train_00331.jpg,real,0,train,fe26b70bde71e7c9a7ef62c903b8833a11f62bebad1f208a8b743fab7653fc5d,,331,0.0,SUCCESS,2309fc478dbdb7c6feba4355db64432e4c742fea59df0db53736da120741fe1e,79.0,21.0,659.65201664,0.03125
/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/real/train/real_train_00332.jpg,real/train/real_train_00332.jpg,real_train_00332.jpg,real,0,train,f87c1564c6858325a3a02dfba957f32f44e3d14f25f659e1534da1cf7eafe692,,332,0.0,SUCCESS,75c327b1e631b6a2fa5313e3870c6391c4fe8fb4c159b741b0686030fdbc0a4e,55.0,16.0,215.89609375,0.0
/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/real/train/real_train_00333.jpg,real/train/real_train_00333.jpg,real_train_00333.jpg,real,0,train,3bc83ad77bb404eea0d3053a83ec1d9bf2a65053837df21625f5bd9561fcb9d9,,333,0.0,SUCCESS,bb5bec6bfe9addf4bb0deb3942162d0410dad5a9ad3635d3c756f48e310cfbe5,374.0,83.0,5.09883846,0.0
/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/real/train/real_train_00335.jpg,real/train/real_train_00335.jpg,real_train_00335.jpg,real,0,train,d89c1389f1a14afb9b270c55743d93a41ee9352a48efd0f44a8853359ab2f9ec,,335,0.0,SUCCESS,0e2c444be3c54dacc221bea610167ee0585a201fc1f399d2ffe70f422762dc89,106.0,25.0,106.80621659,0.0
/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/real/train/real_train_00336.jpg,real/train/real_train_00336.jpg,real_train_00336.jpg,real,0,train,c6013be10df66c88f229363a398d9a0196fc03cd06da240db58155fe9da7262f,,336,0.0,SUCCESS,a4a5176cccca50fbfc7197fd026e9dccfca27fb5673acfc3c266b2d50ba6376d,218.0,47.0,55.3826485,0.0
/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/real/train/real_train_00337.jpg,real/train/real_train_00337.jpg,real_train_00337.jpg,real,0,train,6df54534dd55e05790e76947f6c0822b4a332fb364b4a9bb30a64e14708a9bb0,,337,0.0,SUCCESS,66232b640417ab176bc1893bc5bf3bb7d5b5d2c4e8dee76e375ec464c7371708,169.0,53.0,73.81326873,0.09375
/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/real/train/real_train_00339.jpg,real/train/real_train_00339.jpg,real_train_00339.jpg,real,0,train,7e1ec74132294b7710830e1f597ab45592a4cfd5b1be68b26e59551ac790535a,,339,0.0,SUCCESS,eb1f3301d776532f3b14b9609a574cc44e589b8085dd1d6f4014e569399fa6f4,68.0,16.0,848.78119256,0.0
/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/real/train/real_train_00340.jpg,real/train/real_train_00340.jpg,real_train_00340.jpg,real,0,train,0d18206853d39104bb5af5d5e13f7a5d1e9dcf388ed0efdd745ed7fff7a376b4,,340,0.0,SUCCESS,0c6ae1db21baef6dc0de102b331273c22827e4b2b37a36d7619ed988624ba4da,289.0,79.0,13.24084805,0.03125
/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/real/train/real_train_00342.jpg,real/train/real_train_00342.jpg,real_train_00342.jpg,real,0,train,468b0dc71434c3cf1f1eabe4521a38f0d2689c8e712d4f5d8d4ae3d3cef553be,,342,0.0,SUCCESS,f4f0addc471ce0892263db9d2e685551139f19e7f5f6c424ac3f0a4304148453,84.0,18.0,99.20943169,0.09375
/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/real/train/real_train_00343.jpg,real/train/real_train_00343.jpg,real_train_00343.jpg,real,0,train,8ac3f53b4a199c0562f3442be416878dde3e875b90adc2b1df6dbf8da889e2f9,,343,0.0,SUCCESS,152cfc593474330f565942e121afcd8fa9799dae1d1a3a4cffe51e207abd864c,109.0,25.0,88.04827876,0.09375
/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/real/train/real_train_00344.jpg,real/train/real_train_00344.jpg,real_train_00344.jpg,real,0,train,e48f3e56541d48bfa57140ee7b0401c1fcaf049eaad25912d58f7dfa1c0496a2,,344,0.0,SUCCESS,c7c92964e8c8d8c6cc55894ba1633d1f6f44a70c055b4123faed5163ef00281d,164.0,49.0,47.6005253,0.09375
/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/real/train/real_train_00345.jpg,real/train/real_train_00345.jpg,real_train_00345.jpg,real,0,train,2b5b374f9538e4c070bbd92bc3d29eae01ec9fd9bf5b65c3c60bf97e5a827e09,,345,0.0,SUCCESS,d001a0ed2739ad7762b6a77c68ea8266e119a30483be6ac3471c1c4e5cf4b33d,133.0,37.0,32.73208472,0.0
/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/real/train/real_train_00348.jpg,real/train/real_train_00348.jpg,real_train_00348.jpg,real,0,train,d1788b2c206cb0d077e0de3940dea91064ef55aade76cc452b573e0cf9a063bd,,348,0.0,SUCCESS,514a39747fc03458946eeece3f487d9cb71c469d1ba7f86eea38960be52fd9c0,101.0,28.0,95.21911055,0.0
/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/real/train/real_train_00350.jpg,real/train/real_train_00350.jpg,real_train_00350.jpg,real,0,train,77dfba4e9bc4a6b4f8d35c58f5f51550536f8f7c95f9d8b3e8fa9b5c6a2776e4,,350,0.0,SUCCESS,8e4e5017f9f7af15bfe4bc619d2211ab0c23a99a55697439e0cb0333b5d1a284,100.0,32.0,142.4356,0.0
/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/real/train/real_train_00353.jpg,real/train/real_train_00353.jpg,real_train_00353.jpg,real,0,train,a15cdaef3eb54812eea43ea901f5a1b751a3527d78dd270ae7c528964aec0f6d,,353,0.0,SUCCESS,7d0cb214034720493c8d738e09ab1dc132d572b2ba265cbf20bb2a3e4f589eb3,97.0,19.0,322.33880039,0.0
/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/real/train/real_train_00355.jpg,real/train/real_train_00355.jpg,real_train_00355.jpg,real,0,train,6e37320d36f201181fa2266670eba376c21c87428d885d2d884c88d82e3b86d5,,355,0.0,SUCCESS,a7a9518c838f70afbd62e0077aa7b71113a2ae9f3f21528869cb05cc79682c85,278.0,70.0,18.30398779,0.0
/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/real/train/real_train_00356.jpg,real/train/real_train_00356.jpg,real_train_00356.jpg,real,0,train,8a578a04cdb5ee0b1931bcd57692cf3002b9b399086003a551c935f07325bdfc,,356,0.0,SUCCESS,002517d6511f12155aa387fdc48277b0befd3f74589e96bbc03ca0e4ec1d4ec0,328.0,91.0,17.89527224,0.03125
/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/real/train/real_train_00357.jpg,real/train/real_train_00357.jpg,real_train_00357.jpg,real,0,train,39b6aaafd586ddb74caed48b6f07702fcec4e4dfcb3af6c9d6459d2ba98173e7,,357,0.0,SUCCESS,72428d05c928ccd7c93f7f44f4b539b03f966c08a8b4a0f418ab1eb0d7bac75d,145.0,29.0,18.52384238,0.0
/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/real/train/real_train_00358.jpg,real/train/real_train_00358.jpg,real_train_00358.jpg,real,0,train,3b38f3b6dff0e342c471e1eddcedd5bd75d5cb10ebfc674ae891839b02ffb2aa,,358,0.0,SUCCESS,778cec2b5a30023c72805e734085b5dab508c7ed97b3e44baebb85c0610d9dfa,123.0,27.0,196.72344422,0.0
/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/real/train/real_train_00360.jpg,real/train/real_train_00360.jpg,real_train_00360.jpg,real,0,train,4b33df716961c622211c03f811e518bae73362cb747c08dec432b6d6f530b3c0,,360,0.0,SUCCESS,1809794f518cdc4d9437bbf1e7fca27f96123d54991f77d35f615b8a1ff40138,127.0,35.0,64.81742158,0.03125
/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/real/train/real_train_00361.jpg,real/train/real_train_00361.jpg,real_train_00361.jpg,real,0,train,8816cf68dbbfe0f3076a2e0dd34408a109511c9fe59c8fc5bf610515273d8473,,361,0.0,SUCCESS,e7e93895348652080c0dfe4a64768a8cccd145861ef91ed1d47d9dd83dc363e1,407.0,99.0,44.85303388,0.03125
/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/real/train/real_train_00362.jpg,real/train/real_train_00362.jpg,real_train_00362.jpg,real,0,train,44fcc0e309a0e1828d970403e547424e55f31d4abb7f5349a6c4d46ef47cfc02,,362,0.0,SUCCESS,ce34cec17b890b2b9f62b9783135395cda6875ab336b14b7234088b252b02c8d,137.0,48.0,55.74446672,0.1875
/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/real/train/real_train_00363.jpg,real/train/real_train_00363.jpg,real_train_00363.jpg,real,0,train,1ba3017ba07212261bfbc3de37ea5baee5eb31faf138d6c819b4a54a6983e8da,,363,0.0,SUCCESS,fe45ad1d7e9d3b3fc424cd9d779ad3ed02baa4b3cc6e3ddf7e0dd16a8b85c192,155.0,35.0,71.95476256,0.0625
/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/real/train/real_train_00367.jpg,real/train/real_train_00367.jpg,real_train_00367.jpg,real,0,train,d73c8f9694a692e9fc04cf9d62120f35387e7b8097ff0003753b78628ec95fe1,,367,0.0,SUCCESS,aeec545aaa6ba09878ae38cb916bba3e1334aa0d0d6c12546db912f40d7c87c6,124.0,31.0,34.62964378,0.0
/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/real/train/real_train_00368.jpg,real/train/real_train_00368.jpg,real_train_00368.jpg,real,0,train,82b4b80738becc3091da652fefa4962b68a4d209d46ef4f351e68a092c88c14d,,368,0.0,SUCCESS,0dab9fb28ef6a708dc5e19e2aac59788ef9a3780f2179e45b0f4f96ffd55b6f4,102.0,23.0,177.04931941,0.09375
/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/real/train/real_train_00369.jpg,real/train/real_train_00369.jpg,real_train_00369.jpg,real,0,train,79bda2c32c27ea6736adcce6ff76d2aba89da00ef2a889cb5be1909091d51fe6,,369,0.0,SUCCESS,6692cad1f6e4b3715e6889d01533860aefe89776b8fab8164dad44a798ba552a,222.0,70.0,11.48793314,0.0
/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/real/train/real_train_00370.jpg,real/train/real_train_00370.jpg,real_train_00370.jpg,real,0,train,a1f55dc1cd72ea586aa5d10481d1ac4b329fbe594dbfaa24a80847ae4b8a9872,,370,0.0,SUCCESS,a586dc32e971d492eca1ce49c9ae2d0ab95e8ddca460576f2bd8e9f4e2debc0b,405.0,145.0,6.4251414,0.0
