sample_id,source_video,frame_index,face_index,label,split,status,skip_reason,input_path,input_relative_path,output_path,output_relative_path,input_sha256,output_sha256,run_id,processed_at,input_width,input_height,roi_width,roi_height,face_count,blur_score,eye_landmark_fraction,alignment_applied,alignment_angle_degrees,error_type,error_message,resolved_eyebrow_path,path_exists,training_eyebrow_path
d52b6c50e98dfad38df244b2e9901a82d4d1aac8c0eaad4a4c4870734f9f2184,,302,0.0,real,train,success,,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Deney 1 Frame/Real/train/real_train_00302.jpg,Real/train/real_train_00302.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/real/train/real_train_00302.jpg,real/train/real_train_00302.jpg,e2d38b2443b192bce88d301bd5664d614ce4dbadde843e0617387e23cc464fa7,d37e27be1d5fe6c6a183207381e73d7d3ac45f72cef39c9cdcf166e2c1391239,20260806_142915_eyebrow_roi_seed42_b775dfb93f,2026-08-06T14:38:59.919171+00:00,1280,720,120.0,27.0,1,87.09562414,0.0,False,0.0,,,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/real/train/real_train_00302.jpg,True,/content/eyebrow_roi_cache/d52b6c50e98dfad38df244b2e9901a82d4d1aac8c0eaad4a4c4870734f9f2184.jpg
05724da13e49a8605f7ff5cf48dec88ecffb334694f3a6f9a852d961be4f2545,,304,0.0,real,train,success,,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Deney 1 Frame/Real/train/real_train_00304.jpg,Real/train/real_train_00304.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/real/train/real_train_00304.jpg,real/train/real_train_00304.jpg,f7679865343edaba26ca3e358cc15270ed3b17f769096a966a688ceec2af7509,b68a260be731360684ac0ec8d205e6902515f7e99aadbf68c30ecdfbf844896c,20260806_142915_eyebrow_roi_seed42_b775dfb93f,2026-08-06T14:39:00.518308+00:00,640,480,77.0,16.0,1,65.09753964,0.0,False,0.0,,,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/real/train/real_train_00304.jpg,True,/content/eyebrow_roi_cache/05724da13e49a8605f7ff5cf48dec88ecffb334694f3a6f9a852d961be4f2545.jpg
9d5db4cee1e337ba2b99edf3dd90a0d6543a37e7f11f9ad0d0c1d8e6160f6f08,,305,0.0,real,train,success,,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Deney 1 Frame/Real/train/real_train_00305.jpg,Real/train/real_train_00305.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/real/train/real_train_00305.jpg,real/train/real_train_00305.jpg,57d36eacc14ef2f6d5b5a7ee064ccacfda9d3b1ff28fcf2798f6ca8aeb6c31e0,560d84a5de435c749c6f77b55cb7c6752e9b7c1c30d8bf3f39bacb49a0908383,20260806_142915_eyebrow_roi_seed42_b775dfb93f,2026-08-06T14:39:01.480687+00:00,1280,720,194.0,49.0,1,10.63685469,0.0,False,0.0,,,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/real/train/real_train_00305.jpg,True,/content/eyebrow_roi_cache/9d5db4cee1e337ba2b99edf3dd90a0d6543a37e7f11f9ad0d0c1d8e6160f6f08.jpg
6891234c44243f4e238afaa2c572d65418f1088d81b8d9527366fdf4aa1ca8ac,,307,0.0,real,train,success,,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Deney 1 Frame/Real/train/real_train_00307.jpg,Real/train/real_train_00307.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/real/train/real_train_00307.jpg,real/train/real_train_00307.jpg,62841a37513bc25a424aac65cd14e545bd89b8444c5f5ff948eb1e80ccb53e6a,422e5dd6ac474f4945508a34ec0ada113f6da7f405f807caa981f8c2837fa040,20260806_142915_eyebrow_roi_seed42_b775dfb93f,2026-08-06T14:39:02.149483+00:00,640,480,131.0,28.0,1,35.8882849,0.0,False,0.0,,,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/real/train/real_train_00307.jpg,True,/content/eyebrow_roi_cache/6891234c44243f4e238afaa2c572d65418f1088d81b8d9527366fdf4aa1ca8ac.jpg
61a8078896c2e188ef5c5275ab67ac926d3e0ee846ab67c7af7f5b30c4bd4674,,308,0.0,real,train,success,,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Deney 1 Frame/Real/train/real_train_00308.jpg,Real/train/real_train_00308.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/real/train/real_train_00308.jpg,real/train/real_train_00308.jpg,abb695e3ca22970c1ba6ad46cd478827e0e374fc0bd15ade1c40b063b554916f,d0ef8819342730f2b0beb9e4372db7318c905f74fa0aa2960c1ef5405f3834bb,20260806_142915_eyebrow_roi_seed42_b775dfb93f,2026-08-06T14:39:02.556665+00:00,1280,720,258.0,52.0,1,39.07353415,0.09375,False,0.0,,,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/real/train/real_train_00308.jpg,True,/content/eyebrow_roi_cache/61a8078896c2e188ef5c5275ab67ac926d3e0ee846ab67c7af7f5b30c4bd4674.jpg
d3ca1711d798065a924add74de4a7783557d0f8190f155304020cc33d18b61b6,,309,0.0,real,train,success,,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Deney 1 Frame/Real/train/real_train_00309.jpg,Real/train/real_train_00309.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/real/train/real_train_00309.jpg,real/train/real_train_00309.jpg,55ddac4159506443c902dc99f5505b3792ca06641c44540278cb1f2c16506e6d,998ff839da883cd08ece3a2f3f9cb2d0542208c7fccdc65cd1630abb0f2044cc,20260806_142915_eyebrow_roi_seed42_b775dfb93f,2026-08-06T14:39:04.046364+00:00,656,480,93.0,23.0,1,103.34459987,0.03125,False,0.0,,,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/real/train/real_train_00309.jpg,True,/content/eyebrow_roi_cache/d3ca1711d798065a924add74de4a7783557d0f8190f155304020cc33d18b61b6.jpg
0613562a4d2f01cdec131e7f7011528aecfe844dda01e1fe95e8d54d93875133,,311,0.0,real,train,success,,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Deney 1 Frame/Real/train/real_train_00311.jpg,Real/train/real_train_00311.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/real/train/real_train_00311.jpg,real/train/real_train_00311.jpg,2bfd14c6f0e94e340fdf8f51980d7266ef4120b5fa920a4a298cf409674ba9a2,e9beabd8a6bf897181b72328822b51e64e7edc5a0709c6666e0449e584bf89c4,20260806_142915_eyebrow_roi_seed42_b775dfb93f,2026-08-06T14:39:04.646084+00:00,600,480,100.0,28.0,1,450.51807028,0.125,False,0.0,,,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/real/train/real_train_00311.jpg,True,/content/eyebrow_roi_cache/0613562a4d2f01cdec131e7f7011528aecfe844dda01e1fe95e8d54d93875133.jpg
764fc16b95384f06c1b5dc88e8907c6d0d993f7f27c5d2739772b8964dbbb50f,,313,0.0,real,train,success,,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Deney 1 Frame/Real/train/real_train_00313.jpg,Real/train/real_train_00313.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/real/train/real_train_00313.jpg,real/train/real_train_00313.jpg,86d3fbf115ff17f904cf5d05b9a8eb8d8cc9babfb30c0bf889da29c086f15103,d24954d53518a1960d21f757b544a14a0f282395cf0430e0ba0de6bcb65a2da9,20260806_142915_eyebrow_roi_seed42_b775dfb93f,2026-08-06T14:39:05.108073+00:00,640,480,107.0,22.0,1,43.83906801,0.0,False,0.0,,,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/real/train/real_train_00313.jpg,True,/content/eyebrow_roi_cache/764fc16b95384f06c1b5dc88e8907c6d0d993f7f27c5d2739772b8964dbbb50f.jpg
ff95aff07fcefac40fb971b321a0c9cb5b2a5ef442e8372611f7034ac0be4a47,,314,0.0,real,train,success,,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Deney 1 Frame/Real/train/real_train_00314.jpg,Real/train/real_train_00314.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/real/train/real_train_00314.jpg,real/train/real_train_00314.jpg,8c78b364f1576a11e8eb298d328f5747ce2250a57f510da6c03a6dccf95d7de0,3224e770bc936b38472cfeb090219b63ca35c5578fb88c05521f77ec657cd3dd,20260806_142915_eyebrow_roi_seed42_b775dfb93f,2026-08-06T14:39:05.406448+00:00,1280,720,220.0,52.0,1,12.06938405,0.0,False,0.0,,,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/real/train/real_train_00314.jpg,True,/content/eyebrow_roi_cache/ff95aff07fcefac40fb971b321a0c9cb5b2a5ef442e8372611f7034ac0be4a47.jpg
759600c8c99a4d510b809f97687ae855e61cb260bf301a87d1a6ddf5c0373c9e,,315,0.0,real,train,success,,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Deney 1 Frame/Real/train/real_train_00315.jpg,Real/train/real_train_00315.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/real/train/real_train_00315.jpg,real/train/real_train_00315.jpg,da33fd88f74f2e8149f1a90b641e6e2489270a8ab074aca3aa0e753f2854856a,fc4f30b76a1fe68255e80993677892ccdc07bb2347b3f18873e89fd6710fd728,20260806_142915_eyebrow_roi_seed42_b775dfb93f,2026-08-06T14:39:05.821689+00:00,640,480,89.0,25.0,1,205.1401724,0.0,False,0.0,,,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/real/train/real_train_00315.jpg,True,/content/eyebrow_roi_cache/759600c8c99a4d510b809f97687ae855e61cb260bf301a87d1a6ddf5c0373c9e.jpg
f4d182fe7119fca195dcec81701f41da993b43791fa3985ed46b84d492221021,,316,0.0,real,train,success,,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Deney 1 Frame/Real/train/real_train_00316.jpg,Real/train/real_train_00316.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/real/train/real_train_00316.jpg,real/train/real_train_00316.jpg,e63a55217b10dbbcf3a08c30916f5a831e25e79f48e067d2ebf13d7f6018c136,2f3362e25bc46f03f58c1dceea85596f72cc65520821c38d82e532db7a94616a,20260806_142915_eyebrow_roi_seed42_b775dfb93f,2026-08-06T14:39:06.031693+00:00,600,480,99.0,32.0,1,394.98567818,0.125,False,0.0,,,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/real/train/real_train_00316.jpg,True,/content/eyebrow_roi_cache/f4d182fe7119fca195dcec81701f41da993b43791fa3985ed46b84d492221021.jpg
e25c03ed0206729ad7e7c5bf20a7f29bbf83710834a4790bf8be87d1bc20a4d1,,317,0.0,real,train,success,,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Deney 1 Frame/Real/train/real_train_00317.jpg,Real/train/real_train_00317.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/real/train/real_train_00317.jpg,real/train/real_train_00317.jpg,ba6e3bf73d8bb6bb18d06c0c29e990e1b0bab2b784694b087ca710e61bd3cfbc,7d5785342af46e16b51b6ff68404e6a83e8b70c1ca5efa5793a90c14a6031a4c,20260806_142915_eyebrow_roi_seed42_b775dfb93f,2026-08-06T14:39:06.438784+00:00,1920,1080,457.0,129.0,1,5.39283419,0.0,False,0.0,,,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/real/train/real_train_00317.jpg,True,/content/eyebrow_roi_cache/e25c03ed0206729ad7e7c5bf20a7f29bbf83710834a4790bf8be87d1bc20a4d1.jpg
c2437d017ed0ae332cbbd8b1ade7482c361de0daa9af3411e43679d65ff8a585,,318,0.0,real,train,success,,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Deney 1 Frame/Real/train/real_train_00318.jpg,Real/train/real_train_00318.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/real/train/real_train_00318.jpg,real/train/real_train_00318.jpg,02db8fe3f66b9ccbedf545760e116b424a3784a4c790c420e29b7275195e8487,5d8917aa65f63ede0da68dc02f8475791aed95784f575e0d09d42deae5388262,20260806_142915_eyebrow_roi_seed42_b775dfb93f,2026-08-06T14:39:06.830340+00:00,640,480,103.0,27.0,1,58.84434897,0.09375,False,0.0,,,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/real/train/real_train_00318.jpg,True,/content/eyebrow_roi_cache/c2437d017ed0ae332cbbd8b1ade7482c361de0daa9af3411e43679d65ff8a585.jpg
1e56856ab1dac8f94f026b2fe2ff36d4e725bd44fe273a765dc1d38978301d8a,,319,0.0,real,train,success,,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Deney 1 Frame/Real/train/real_train_00319.jpg,Real/train/real_train_00319.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/real/train/real_train_00319.jpg,real/train/real_train_00319.jpg,ebcf890cb8cc9197d51e276cc14e74c5aba18da8438179f235d77d2116253cd2,9acb5eadd838a858a95ade4bdbf03899d4eacb4f4b2ac9c8fa45329540274d76,20260806_142915_eyebrow_roi_seed42_b775dfb93f,2026-08-06T14:39:07.184530+00:00,1280,720,284.0,67.0,1,30.59547786,0.0,False,0.0,,,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/real/train/real_train_00319.jpg,True,/content/eyebrow_roi_cache/1e56856ab1dac8f94f026b2fe2ff36d4e725bd44fe273a765dc1d38978301d8a.jpg
5e914557120aa819d463a54b696eb6ff2fa35c13676f3173d3a33a4343ffd635,,320,0.0,real,train,success,,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Deney 1 Frame/Real/train/real_train_00320.jpg,Real/train/real_train_00320.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/real/train/real_train_00320.jpg,real/train/real_train_00320.jpg,b53e302b331b8ed2ad87b2165e57e979598101631ee926f3ca87a77168c307d5,d0c3c5f64c421b08c16c7fe1ceb1f7dbde46a8492cbf60ffb8f2f7afd9bbdef8,20260806_142915_eyebrow_roi_seed42_b775dfb93f,2026-08-06T14:39:07.435238+00:00,1280,720,143.0,28.0,1,107.30574296,0.0,False,0.0,,,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/real/train/real_train_00320.jpg,True,/content/eyebrow_roi_cache/5e914557120aa819d463a54b696eb6ff2fa35c13676f3173d3a33a4343ffd635.jpg
8a2398d39669b7e9ce3d30791cf1732c33eee2ffe81950416ad0a1e1cacb706b,,321,0.0,real,train,success,,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Deney 1 Frame/Real/train/real_train_00321.jpg,Real/train/real_train_00321.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/real/train/real_train_00321.jpg,real/train/real_train_00321.jpg,e969af7dcd779744d9ab34f5fa272bba869d983c39cd9bac3eba44d31e07745b,d1aa01f6292d554f89a4b248b262ff8e14f60da8255cdcce42145ad7f6e2d59f,20260806_142915_eyebrow_roi_seed42_b775dfb93f,2026-08-06T14:39:07.830209+00:00,600,480,74.0,20.0,1,168.28166499,0.1875,False,0.0,,,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/real/train/real_train_00321.jpg,True,/content/eyebrow_roi_cache/8a2398d39669b7e9ce3d30791cf1732c33eee2ffe81950416ad0a1e1cacb706b.jpg
dbedf9af6a599fcd85d2540291902e8abfeebfabcef6428507a8cd2e68de9e27,,322,0.0,real,train,success,,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Deney 1 Frame/Real/train/real_train_00322.jpg,Real/train/real_train_00322.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/real/train/real_train_00322.jpg,real/train/real_train_00322.jpg,26818cc0e2300056dd67d471d3e0841008de96538b7e7e4d8acb1a86133bcebb,ae72eea494c3626eafe08c2a14a91aa6fdb960fa64b20fae61c4e40888fd2c64,20260806_142915_eyebrow_roi_seed42_b775dfb93f,2026-08-06T14:39:08.103014+00:00,600,480,71.0,15.0,1,536.09847782,0.0625,False,0.0,,,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/real/train/real_train_00322.jpg,True,/content/eyebrow_roi_cache/dbedf9af6a599fcd85d2540291902e8abfeebfabcef6428507a8cd2e68de9e27.jpg
2cf266bcb688c2624bc508d6b71fdb9cb9d64d72478fc20dce61b8c80ecc4df4,,323,0.0,real,train,success,,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Deney 1 Frame/Real/train/real_train_00323.jpg,Real/train/real_train_00323.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/real/train/real_train_00323.jpg,real/train/real_train_00323.jpg,6b41e6dfdbabf1e242e611807a7bacbf5bbba9016c573f6906838f8c454eb3f2,7e92f1c34aac2ea6e60f749c276a2e59cc84928102ee48d3a8abfb767f942818,20260806_142915_eyebrow_roi_seed42_b775dfb93f,2026-08-06T14:39:08.437560+00:00,640,480,84.0,20.0,1,229.39803536,0.125,False,0.0,,,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/real/train/real_train_00323.jpg,True,/content/eyebrow_roi_cache/2cf266bcb688c2624bc508d6b71fdb9cb9d64d72478fc20dce61b8c80ecc4df4.jpg
44588a8d6f22c32976c6f80d89e600fa8c98fbd6b5139f3a8bba5e0d9d4eeb80,,324,0.0,real,train,success,,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Deney 1 Frame/Real/train/real_train_00324.jpg,Real/train/real_train_00324.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/real/train/real_train_00324.jpg,real/train/real_train_00324.jpg,a8b1555c9d5f53754638e7526dfe27bd2f3971e377e86ac0d0a21d20435f3179,26216e7f09aeb2f74c36579abdfca624b1eb177c19fca9dcb2d513fb99d82293,20260806_142915_eyebrow_roi_seed42_b775dfb93f,2026-08-06T14:39:08.688327+00:00,656,480,98.0,22.0,1,258.42440219,0.0,False,0.0,,,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/real/train/real_train_00324.jpg,True,/content/eyebrow_roi_cache/44588a8d6f22c32976c6f80d89e600fa8c98fbd6b5139f3a8bba5e0d9d4eeb80.jpg
c38a1406df1690abbd4e5fdd883a5d9180186900fde9be2140a6f45377808bd1,,326,0.0,real,train,success,,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Deney 1 Frame/Real/train/real_train_00326.jpg,Real/train/real_train_00326.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/real/train/real_train_00326.jpg,real/train/real_train_00326.jpg,9dafb43d0eb85d98153a698805332dc80469f8df4b557d66e0dd505e697492fa,3f5040c658e713980c69b1f9a6a9479dffc530b18c1d9ad5623b682674b2b291,20260806_142915_eyebrow_roi_seed42_b775dfb93f,2026-08-06T14:39:09.894552+00:00,600,480,97.0,24.0,1,197.79176833,0.0,False,0.0,,,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/real/train/real_train_00326.jpg,True,/content/eyebrow_roi_cache/c38a1406df1690abbd4e5fdd883a5d9180186900fde9be2140a6f45377808bd1.jpg
24b2a8647694754b8072192de9ba46f7386f88b0d1bacaba6440f4c290a51dff,,327,0.0,real,train,success,,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Deney 1 Frame/Real/train/real_train_00327.jpg,Real/train/real_train_00327.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/real/train/real_train_00327.jpg,real/train/real_train_00327.jpg,a9f1d2878903edb0f1bd61e3fbb587ae260d65c80498dd753217c12356ef750e,612dbece334183d0989aba1cce9fcb5718f51baf7fdaf202d0f87d1813b16a63,20260806_142915_eyebrow_roi_seed42_b775dfb93f,2026-08-06T14:39:10.141236+00:00,1280,720,197.0,44.0,1,22.12103209,0.0625,False,0.0,,,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/real/train/real_train_00327.jpg,True,/content/eyebrow_roi_cache/24b2a8647694754b8072192de9ba46f7386f88b0d1bacaba6440f4c290a51dff.jpg
736c4732dca1fce85c47c02bcae87b95a7e01cf9977bef5326ca6f974965ad9d,,328,0.0,real,train,success,,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Deney 1 Frame/Real/train/real_train_00328.jpg,Real/train/real_train_00328.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/real/train/real_train_00328.jpg,real/train/real_train_00328.jpg,3eca23ae6b481f27e56fefd94b3585b45f85cfc6b589c2ac726906520dd02236,9543bb2fbab223b9ac87436194903e65ee0eaa739ae34579287382865591bfba,20260806_142915_eyebrow_roi_seed42_b775dfb93f,2026-08-06T14:39:10.455885+00:00,640,480,74.0,19.0,1,294.15498908,0.09375,False,0.0,,,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/real/train/real_train_00328.jpg,True,/content/eyebrow_roi_cache/736c4732dca1fce85c47c02bcae87b95a7e01cf9977bef5326ca6f974965ad9d.jpg
c3e5434844ed9159964deb823a85fa919a2641a8138cef5b5bf1df6df866361f,,329,0.0,real,train,success,,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Deney 1 Frame/Real/train/real_train_00329.jpg,Real/train/real_train_00329.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/real/train/real_train_00329.jpg,real/train/real_train_00329.jpg,d260d62b631a644e93e2b90b61a90b42e55c842237985bcff116b11e0e16c5c8,752f76ee18557e8c9b3ed2f6cec0f38ad8f364e848417ab01090dd9debf6cd8d,20260806_142915_eyebrow_roi_seed42_b775dfb93f,2026-08-06T14:39:10.815323+00:00,1280,720,327.0,71.0,1,19.15703098,0.0,False,0.0,,,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/real/train/real_train_00329.jpg,True,/content/eyebrow_roi_cache/c3e5434844ed9159964deb823a85fa919a2641a8138cef5b5bf1df6df866361f.jpg
fddbd1cd06b1147b0d15e3637581b05fcd5dfbd7955a4ddac1f96672c377f39c,,330,0.0,real,train,success,,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Deney 1 Frame/Real/train/real_train_00330.jpg,Real/train/real_train_00330.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/real/train/real_train_00330.jpg,real/train/real_train_00330.jpg,95e1cea55865553e6e5dd87db4e94e9843b0561156e026a2634bc73b442e6a35,ca2ed179f08a98c2ab676f687dd8b774daca3bc6e3d57a5fdda234f3a8d74234,20260806_142915_eyebrow_roi_seed42_b775dfb93f,2026-08-06T14:39:11.222144+00:00,1280,720,134.0,30.0,1,36.59226622,0.0,False,0.0,,,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/real/train/real_train_00330.jpg,True,/content/eyebrow_roi_cache/fddbd1cd06b1147b0d15e3637581b05fcd5dfbd7955a4ddac1f96672c377f39c.jpg
fe26b70bde71e7c9a7ef62c903b8833a11f62bebad1f208a8b743fab7653fc5d,,331,0.0,real,train,success,,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Deney 1 Frame/Real/train/real_train_00331.jpg,Real/train/real_train_00331.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/real/train/real_train_00331.jpg,real/train/real_train_00331.jpg,0971ee8016716af65aacff5eef609d1101950debd76c72c0d32ec3cf122bf22a,2309fc478dbdb7c6feba4355db64432e4c742fea59df0db53736da120741fe1e,20260806_142915_eyebrow_roi_seed42_b775dfb93f,2026-08-06T14:39:11.518036+00:00,600,480,79.0,21.0,1,659.65201664,0.03125,False,0.0,,,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/real/train/real_train_00331.jpg,True,/content/eyebrow_roi_cache/fe26b70bde71e7c9a7ef62c903b8833a11f62bebad1f208a8b743fab7653fc5d.jpg
f87c1564c6858325a3a02dfba957f32f44e3d14f25f659e1534da1cf7eafe692,,332,0.0,real,train,success,,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Deney 1 Frame/Real/train/real_train_00332.jpg,Real/train/real_train_00332.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/real/train/real_train_00332.jpg,real/train/real_train_00332.jpg,09d918bc7f1358975e3983274efcc6e5da73dadee87b234ae9bb6d5fb4466a51,75c327b1e631b6a2fa5313e3870c6391c4fe8fb4c159b741b0686030fdbc0a4e,20260806_142915_eyebrow_roi_seed42_b775dfb93f,2026-08-06T14:39:11.747258+00:00,640,480,55.0,16.0,1,215.89609375,0.0,False,0.0,,,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/real/train/real_train_00332.jpg,True,/content/eyebrow_roi_cache/f87c1564c6858325a3a02dfba957f32f44e3d14f25f659e1534da1cf7eafe692.jpg
