sample_id,source_video,frame_index,face_index,label,split,status,skip_reason,input_path,input_relative_path,output_path,output_relative_path,input_sha256,output_sha256,run_id,processed_at,input_width,input_height,roi_width,roi_height,face_count,blur_score,eye_landmark_fraction,alignment_applied,alignment_angle_degrees,error_type,error_message
1d0df3c533cbcbbd69a02971ea347e420fd0bfdc5dba305ed6a089ab8ff692fc,,129,0.0,real,train,skipped,insufficient_space_below_eyebrows,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Deney 1 Frame/Real/train/real_train_00129.jpg,Real/train/real_train_00129.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/real/train/real_train_00129.jpg,real/train/real_train_00129.jpg,cc3ed8ebe2c900bb70296cc175dbe2e8e0fbeb3ca86bdc7a563ef4766015f9b1,,20260806_142915_eyebrow_roi_seed42_b775dfb93f,2026-08-06T14:37:54.270893+00:00,640,480,,,1,,,,,,
ed4023f85cb3cb821a31e9a35c9c5fd34aaa907e14f0c059ef4fc433ac2088c5,,130,,real,train,skipped,multiple_faces_detected:2,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Deney 1 Frame/Real/train/real_train_00130.jpg,Real/train/real_train_00130.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/real/train/real_train_00130.jpg,real/train/real_train_00130.jpg,c487d89e4b2f337eb0efce55fd8a63cc6600a12e62ec69940274614b03616bd8,,20260806_142915_eyebrow_roi_seed42_b775dfb93f,2026-08-06T14:37:54.622858+00:00,1280,720,,,2,,,,,,
ec1ac1449ce413e82f8dcdaf43826da671557a0fed2ff3df8b5f7b7fef07aea0,,131,0.0,real,train,skipped,insufficient_space_below_eyebrows,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Deney 1 Frame/Real/train/real_train_00131.jpg,Real/train/real_train_00131.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/real/train/real_train_00131.jpg,real/train/real_train_00131.jpg,c386d16d12ff5b971e25aa0647e79ef26e04c2c8281306c834589ff400d351a5,,20260806_142915_eyebrow_roi_seed42_b775dfb93f,2026-08-06T14:37:54.940274+00:00,854,480,,,1,,,,,,
3b7a00dfb351f33bdb690162ded5fad1ea14d46fe931b695c6888086a79d917b,,134,0.0,real,train,skipped,insufficient_space_below_eyebrows,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Deney 1 Frame/Real/train/real_train_00134.jpg,Real/train/real_train_00134.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/real/train/real_train_00134.jpg,real/train/real_train_00134.jpg,384b76fd0bf7b368e133ecfbcb66dd914ba48b7630096e5e5d12705de6b8ba1d,,20260806_142915_eyebrow_roi_seed42_b775dfb93f,2026-08-06T14:37:55.946391+00:00,1280,720,,,1,,,,,,
f979ba2aef142004179968ac6747c37a456b2ccc88aa9828bdaa15336991c98d,,135,0.0,real,train,skipped,insufficient_space_below_eyebrows,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Deney 1 Frame/Real/train/real_train_00135.jpg,Real/train/real_train_00135.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/real/train/real_train_00135.jpg,real/train/real_train_00135.jpg,a72a43c78eb6ad08cebcfc1c13e7b0f4cce478ed30b9e3f8f20f6aee01186bb2,,20260806_142915_eyebrow_roi_seed42_b775dfb93f,2026-08-06T14:37:56.356159+00:00,720,480,,,1,,,,,,
dd5f9fed260968a828d119312ba8fc57320f56868ec4894721ec11713f9f4cce,,137,0.0,real,train,skipped,insufficient_space_below_eyebrows,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Deney 1 Frame/Real/train/real_train_00137.jpg,Real/train/real_train_00137.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/real/train/real_train_00137.jpg,real/train/real_train_00137.jpg,8179b2f1488c15a2ccba62adf7c108f6f1aaa691d0076b12fac285a7fc860df1,,20260806_142915_eyebrow_roi_seed42_b775dfb93f,2026-08-06T14:37:57.211017+00:00,640,480,,,1,,,,,,
260d90876dd100b5f9671c351edf628f3bb49be729103b994a7930c12e12fd7e,,140,0.0,real,train,skipped,insufficient_space_below_eyebrows,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Deney 1 Frame/Real/train/real_train_00140.jpg,Real/train/real_train_00140.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/real/train/real_train_00140.jpg,real/train/real_train_00140.jpg,cc26cd19b15cb2580d88cb2d42d2ffd5680b38c85aceca3fb75cc63a0bab4f89,,20260806_142915_eyebrow_roi_seed42_b775dfb93f,2026-08-06T14:37:58.120297+00:00,854,480,,,1,,,,,,
0f2b35a8299c92902d5f2a20e82c45f25e4ddc6ed0c81be57d220818c7a68212,,157,0.0,real,train,skipped,insufficient_space_below_eyebrows,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Deney 1 Frame/Real/train/real_train_00157.jpg,Real/train/real_train_00157.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/real/train/real_train_00157.jpg,real/train/real_train_00157.jpg,4a214f0ab1a720d9afff8a07192e1c651c7ade3c45480708ce3ee2bbb8e1a9a4,,20260806_142915_eyebrow_roi_seed42_b775dfb93f,2026-08-06T14:38:04.101160+00:00,1920,1080,,,1,,,,,,
eaefe31fd303be1b8e55bdc299b3897265f4c6ca25ffb22fd4f8369895ba316e,,158,0.0,real,train,skipped,insufficient_space_below_eyebrows,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Deney 1 Frame/Real/train/real_train_00158.jpg,Real/train/real_train_00158.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/real/train/real_train_00158.jpg,real/train/real_train_00158.jpg,f619c0f7e8d9ae35164b6a13689d003de15391bb8a23ad018c42645dc9cdf5f9,,20260806_142915_eyebrow_roi_seed42_b775dfb93f,2026-08-06T14:38:04.489276+00:00,854,480,,,1,,,,,,
dbf2f79ebbe98a01e03406bcbee3d9087e3b8cd01ad571f95b1b94ca5bb26fea,,159,0.0,real,train,skipped,insufficient_space_below_eyebrows,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Deney 1 Frame/Real/train/real_train_00159.jpg,Real/train/real_train_00159.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/real/train/real_train_00159.jpg,real/train/real_train_00159.jpg,c706f7662b9225a019499277efa5eb8fc4eb70b35fa2ee0f85dc7230e2cfbb71,,20260806_142915_eyebrow_roi_seed42_b775dfb93f,2026-08-06T14:38:04.903120+00:00,1920,1080,,,1,,,,,,
6a78e34f26f6b79de7770b2d4f3b1a0c80db36cbf0a71abfb5a4315f1daf03e3,,166,0.0,real,train,skipped,too_much_eye_inside_roi:0.2812,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Deney 1 Frame/Real/train/real_train_00166.jpg,Real/train/real_train_00166.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/real/train/real_train_00166.jpg,real/train/real_train_00166.jpg,365659e371919a68432726f5de36a59ea5822ea640c1e6283c7bf7a7008f97fb,,20260806_142915_eyebrow_roi_seed42_b775dfb93f,2026-08-06T14:38:07.458030+00:00,640,480,,,1,,,,,,
ca1ce2bdbce84b96e89026f2c106ab25a6fa9db7cd6b5253b759ca61ec4d7f3e,,167,0.0,real,train,skipped,insufficient_space_below_eyebrows,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Deney 1 Frame/Real/train/real_train_00167.jpg,Real/train/real_train_00167.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/real/train/real_train_00167.jpg,real/train/real_train_00167.jpg,1e395e2c2a0704c19b09c233ab78459431051774a8ca05f8b6c594251e24ab68,,20260806_142915_eyebrow_roi_seed42_b775dfb93f,2026-08-06T14:38:07.862467+00:00,1920,1080,,,1,,,,,,
56c6c0f57e6631d3afd9f0bde1a8cb39404af25da6fc68c5b7c986b337ee768c,,169,0.0,real,train,skipped,insufficient_space_below_eyebrows,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Deney 1 Frame/Real/train/real_train_00169.jpg,Real/train/real_train_00169.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/real/train/real_train_00169.jpg,real/train/real_train_00169.jpg,3bf8cc72f9cd08b44375662d77fb12db296c5aab0d5d9c6be18d88f3e12e60d4,,20260806_142915_eyebrow_roi_seed42_b775dfb93f,2026-08-06T14:38:08.405450+00:00,1920,1080,,,1,,,,,,
9c1cd4e0afe80415a0cc08550f4b08da5e9c4a39d7326b15d1223d88c280b271,,173,0.0,real,train,skipped,insufficient_space_below_eyebrows,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Deney 1 Frame/Real/train/real_train_00173.jpg,Real/train/real_train_00173.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/real/train/real_train_00173.jpg,real/train/real_train_00173.jpg,ea2ca25a079039ef84a531569b79b3f0e2b5be3d662ae66e6d441ad26e240734,,20260806_142915_eyebrow_roi_seed42_b775dfb93f,2026-08-06T14:38:09.692961+00:00,640,480,,,1,,,,,,
39b8a8e550007a2f20d729f67cdf96d53044bf4b5ebba42807f6a9de7878f781,,176,0.0,real,train,skipped,insufficient_space_below_eyebrows,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Deney 1 Frame/Real/train/real_train_00176.jpg,Real/train/real_train_00176.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/real/train/real_train_00176.jpg,real/train/real_train_00176.jpg,ca5650dc40c3dc69abfa9638b75d1f05a4206c7666a34c0ac2ff17f20c99f48e,,20260806_142915_eyebrow_roi_seed42_b775dfb93f,2026-08-06T14:38:13.673455+00:00,720,480,,,1,,,,,,
e13e6710ba1052018281f572bc8abc718e983a6794583ecc6d43b80699eb8abc,,178,0.0,real,train,skipped,insufficient_space_below_eyebrows,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Deney 1 Frame/Real/train/real_train_00178.jpg,Real/train/real_train_00178.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/real/train/real_train_00178.jpg,real/train/real_train_00178.jpg,3e9208f547731475ce08f2184f043b84e6c66bbabf8832bbbb179051c2ff05c3,,20260806_142915_eyebrow_roi_seed42_b775dfb93f,2026-08-06T14:38:14.461409+00:00,640,480,,,1,,,,,,
86ca7fb460050f55ff8868fca8f25f299f94e3f860e215ceef267a773bd0989f,,180,0.0,real,train,skipped,insufficient_space_below_eyebrows,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Deney 1 Frame/Real/train/real_train_00180.jpg,Real/train/real_train_00180.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/real/train/real_train_00180.jpg,real/train/real_train_00180.jpg,f9146e2b7cfae77c12a59c1806e6b542cb28225f4dc184f5f18bdb25dad31c6d,,20260806_142915_eyebrow_roi_seed42_b775dfb93f,2026-08-06T14:38:15.157214+00:00,640,480,,,1,,,,,,
8a4f7c6192ebe2bb822d8255edd8d8b4c3a7e4c000f74d5ed510303359a681c9,,182,0.0,real,train,skipped,insufficient_space_below_eyebrows,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Deney 1 Frame/Real/train/real_train_00182.jpg,Real/train/real_train_00182.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/real/train/real_train_00182.jpg,real/train/real_train_00182.jpg,136640fff58f28e711ebe9aaf376bc6ec642f0c0372a8a86acef58a5f6d325d0,,20260806_142915_eyebrow_roi_seed42_b775dfb93f,2026-08-06T14:38:15.730374+00:00,1920,1080,,,1,,,,,,
255a28a270772baef5a3fff797659d24ce9d69b0889c36006d3cc8cd950fe576,,183,0.0,real,train,skipped,insufficient_space_below_eyebrows,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Deney 1 Frame/Real/train/real_train_00183.jpg,Real/train/real_train_00183.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/real/train/real_train_00183.jpg,real/train/real_train_00183.jpg,2e820c54c5d78e2645d08d031c7b55029cf2135aa398c0c0767bc2417089ab32,,20260806_142915_eyebrow_roi_seed42_b775dfb93f,2026-08-06T14:38:16.143466+00:00,1920,1080,,,1,,,,,,
c64347d51497ad48fab6721dddd0b290bf310aa61609ff7de65fea99e0b7a964,,187,0.0,real,train,skipped,insufficient_space_below_eyebrows,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Deney 1 Frame/Real/train/real_train_00187.jpg,Real/train/real_train_00187.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/real/train/real_train_00187.jpg,real/train/real_train_00187.jpg,3c978cdc4d5c4607e48884fbdd25e276485a49638c944b8790936b7376fdc8eb,,20260806_142915_eyebrow_roi_seed42_b775dfb93f,2026-08-06T14:38:17.625257+00:00,1280,720,,,1,,,,,,
30e09cf243643d41d82ede542dcee831db57b8af6e55a72092ead1160f870e19,,189,0.0,real,train,skipped,insufficient_space_below_eyebrows,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Deney 1 Frame/Real/train/real_train_00189.jpg,Real/train/real_train_00189.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/real/train/real_train_00189.jpg,real/train/real_train_00189.jpg,9266af9079b16cf0cd846f053736cc685dc80ef454b8f664096657ef208bb8e5,,20260806_142915_eyebrow_roi_seed42_b775dfb93f,2026-08-06T14:38:18.225572+00:00,1920,1080,,,1,,,,,,
b5d0c81e5ed1cae2a86d63d463792da70b20095a21545c89c3ab6f86342130ee,,191,0.0,real,train,skipped,insufficient_space_below_eyebrows,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Deney 1 Frame/Real/train/real_train_00191.jpg,Real/train/real_train_00191.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/real/train/real_train_00191.jpg,real/train/real_train_00191.jpg,d4e5327e5ba94bf7e07914e78ecf4ab91128d44060dcbeaf340acd35b3eeb3c9,,20260806_142915_eyebrow_roi_seed42_b775dfb93f,2026-08-06T14:38:18.777581+00:00,640,480,,,1,,,,,,
188239a30895ecd85764de7922208d75b3851e8de1f87ddc2b41121f46e7b48a,,196,0.0,real,train,skipped,insufficient_space_below_eyebrows,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Deney 1 Frame/Real/train/real_train_00196.jpg,Real/train/real_train_00196.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/real/train/real_train_00196.jpg,real/train/real_train_00196.jpg,02d1a50b96998f1e87f887449de2e88b29e8cbd537f09f614068ce3e7466a698,,20260806_142915_eyebrow_roi_seed42_b775dfb93f,2026-08-06T14:38:20.596342+00:00,640,480,,,1,,,,,,
192524d008f0c08708c8fa1e672eaea6a105f7d02e9f362659c76303faf786de,,197,0.0,real,train,skipped,insufficient_space_below_eyebrows,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Deney 1 Frame/Real/train/real_train_00197.jpg,Real/train/real_train_00197.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/real/train/real_train_00197.jpg,real/train/real_train_00197.jpg,729c7d92b5b883043764c397ef884bcc3d02b63a8d52e1d5640569006242936d,,20260806_142915_eyebrow_roi_seed42_b775dfb93f,2026-08-06T14:38:20.948280+00:00,600,480,,,1,,,,,,
491f2322db847e7274184ee3cca3311fea6772b1b7f59457279bb273a60ed305,,198,0.0,real,train,skipped,insufficient_space_below_eyebrows,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Deney 1 Frame/Real/train/real_train_00198.jpg,Real/train/real_train_00198.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/real/train/real_train_00198.jpg,real/train/real_train_00198.jpg,2e3f367501e07dbf79dc8afa25d25da41250b0ca67f026d5764b75bcba668d23,,20260806_142915_eyebrow_roi_seed42_b775dfb93f,2026-08-06T14:38:21.342870+00:00,854,480,,,1,,,,,,
72a14d047cdeb1370d4fac01ac4b51e2f220140c59a6809694a749a58a7580d5,,200,0.0,real,train,skipped,insufficient_space_below_eyebrows,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Deney 1 Frame/Real/train/real_train_00200.jpg,Real/train/real_train_00200.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/real/train/real_train_00200.jpg,real/train/real_train_00200.jpg,2106b71b443aa67d80d014d4cf7c3e802e7f4eedb290ad75e9b38868f28e2c76,,20260806_142915_eyebrow_roi_seed42_b775dfb93f,2026-08-06T14:38:22.068013+00:00,640,480,,,1,,,,,,
de29ba1da2e29655b9a54e10b17e0aa76412aa5f0dd4b9c0281012ea8e5ae07e,,204,0.0,real,train,skipped,insufficient_space_below_eyebrows,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Deney 1 Frame/Real/train/real_train_00204.jpg,Real/train/real_train_00204.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/real/train/real_train_00204.jpg,real/train/real_train_00204.jpg,c3fe79ad2e3e482da460e344b4fd0081ae4fec5a1498c671200cf455d23b7376,,20260806_142915_eyebrow_roi_seed42_b775dfb93f,2026-08-06T14:38:23.467348+00:00,656,480,,,1,,,,,,
d08c9a1020bd77eed453ff6f036de65341b3629085e0521af5d0c9654b301c67,,208,0.0,real,train,skipped,insufficient_space_below_eyebrows,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Deney 1 Frame/Real/train/real_train_00208.jpg,Real/train/real_train_00208.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/real/train/real_train_00208.jpg,real/train/real_train_00208.jpg,6bb36941aec1478df63253334a31ccc57647201a78a25356c633d6e9500d7b60,,20260806_142915_eyebrow_roi_seed42_b775dfb93f,2026-08-06T14:38:24.606968+00:00,640,480,,,1,,,,,,
fc283c3e7dd6adc958f8d0b01545c70ff05dcccab4d8ef0de7cbb7c99c6d92ec,,215,0.0,real,train,skipped,insufficient_space_below_eyebrows,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Deney 1 Frame/Real/train/real_train_00215.jpg,Real/train/real_train_00215.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/real/train/real_train_00215.jpg,real/train/real_train_00215.jpg,d5cb78f7c0d00b1c612cfbd1ea994ed16f889977fbe7d6b122596855836f4b68,,20260806_142915_eyebrow_roi_seed42_b775dfb93f,2026-08-06T14:38:26.741375+00:00,1280,720,,,1,,,,,,
91f3ad8d15806a83c66dd4d33055b09b0d7614a31d7e3f34198b177a608b59d7,,219,0.0,real,train,skipped,insufficient_space_below_eyebrows,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Deney 1 Frame/Real/train/real_train_00219.jpg,Real/train/real_train_00219.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/real/train/real_train_00219.jpg,real/train/real_train_00219.jpg,10dc5aebaba57e4d62492dd32fcc352547b10ada6bf7ff272385013f3d4b157d,,20260806_142915_eyebrow_roi_seed42_b775dfb93f,2026-08-06T14:38:28.191251+00:00,854,480,,,1,,,,,,
9db6d7205c5c78d852de431fa13470654f5a7edb8e2e80e6ee8dabe9b5b2016b,,222,,real,train,skipped,face_not_found,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Deney 1 Frame/Real/train/real_train_00222.jpg,Real/train/real_train_00222.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/real/train/real_train_00222.jpg,real/train/real_train_00222.jpg,640cf3b75e696f673bec20e091509f571493f5ecbff3405777f5b0829103c3e5,,20260806_142915_eyebrow_roi_seed42_b775dfb93f,2026-08-06T14:38:29.416748+00:00,640,480,,,0,,,,,,
b284e8ec7cb23b196ffd79ddc6bb40a855909bafb3d82e587b998a8f7eed9871,,227,,real,train,skipped,face_not_found,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Deney 1 Frame/Real/train/real_train_00227.jpg,Real/train/real_train_00227.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/real/train/real_train_00227.jpg,real/train/real_train_00227.jpg,c850a984a1daebe6cf730a0f7a92b3fca088f570ce3aadc3cd86d62dad88a345,,20260806_142915_eyebrow_roi_seed42_b775dfb93f,2026-08-06T14:38:31.083230+00:00,1280,720,,,0,,,,,,
d396c61ab9ce1c54edd1685cf4ef4c560a7c614b3e0d5413d65a1d3bab46c985,,228,0.0,real,train,skipped,insufficient_space_below_eyebrows,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Deney 1 Frame/Real/train/real_train_00228.jpg,Real/train/real_train_00228.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/real/train/real_train_00228.jpg,real/train/real_train_00228.jpg,da557d4916e801368ce9d46816ef5b87a1cf4a98e8507a43292da70f86b1bba4,,20260806_142915_eyebrow_roi_seed42_b775dfb93f,2026-08-06T14:38:31.470363+00:00,1280,720,,,1,,,,,,
99d3db91ad33912df31e2ce830e53e14b3724cbd444781caa6357c6e6ca7c575,,237,,real,train,skipped,face_not_found,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Deney 1 Frame/Real/train/real_train_00237.jpg,Real/train/real_train_00237.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/real/train/real_train_00237.jpg,real/train/real_train_00237.jpg,a9dd96b279ccefee54f50c15bb34d3744049d2c2bdb0e16ee62450a094ebadf5,,20260806_142915_eyebrow_roi_seed42_b775dfb93f,2026-08-06T14:38:35.154910+00:00,1280,720,,,0,,,,,,
074e6e4caa134b50826a50db8c726a5d70f6b6f7d2f3f9ea6b8466db98cb2a0c,,240,0.0,real,train,skipped,insufficient_space_below_eyebrows,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Deney 1 Frame/Real/train/real_train_00240.jpg,Real/train/real_train_00240.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/real/train/real_train_00240.jpg,real/train/real_train_00240.jpg,6c89a5b962c266aefb5c7bf52f059f3905e38c69bd9fe78800487e5fa7c52e55,,20260806_142915_eyebrow_roi_seed42_b775dfb93f,2026-08-06T14:38:36.120526+00:00,600,480,,,1,,,,,,
59faad1329ec8ac10dead79d4d8e026a876ed28b14fb26312b26dfd46b97b5e0,,249,0.0,real,train,skipped,insufficient_space_below_eyebrows,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Deney 1 Frame/Real/train/real_train_00249.jpg,Real/train/real_train_00249.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/real/train/real_train_00249.jpg,real/train/real_train_00249.jpg,c04d26c67bdafe697a17ffc1afffedf0fcdf6c1068320d7816a24b5540a61bb7,,20260806_142915_eyebrow_roi_seed42_b775dfb93f,2026-08-06T14:38:39.062650+00:00,1920,1080,,,1,,,,,,
7c66c17d38a0ae5a88156132178ab8fff3d5a763e9ebb39892e19a14fac2c3a3,,251,0.0,real,train,skipped,insufficient_space_below_eyebrows,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Deney 1 Frame/Real/train/real_train_00251.jpg,Real/train/real_train_00251.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/real/train/real_train_00251.jpg,real/train/real_train_00251.jpg,c037517117ebdfb61effee02311eaa5f1b89ce233a1b04c4d5ac7d0498e255c0,,20260806_142915_eyebrow_roi_seed42_b775dfb93f,2026-08-06T14:38:39.897092+00:00,654,480,,,1,,,,,,
19f2d52ae4532b07461f2cabbc8849b466588469314091b23efb71e6bef19a09,,253,,real,train,skipped,multiple_faces_detected:2,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Deney 1 Frame/Real/train/real_train_00253.jpg,Real/train/real_train_00253.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/real/train/real_train_00253.jpg,real/train/real_train_00253.jpg,41305dafb9800410dbc64ba9f644719b32372ae6c50d984244019776eb359fd4,,20260806_142915_eyebrow_roi_seed42_b775dfb93f,2026-08-06T14:38:40.479780+00:00,720,480,,,2,,,,,,
309ecd6266e4bcbda5b380fa31c60099a339005a3b7ca47589301cc483aa8c91,,255,0.0,real,train,skipped,insufficient_space_below_eyebrows,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Deney 1 Frame/Real/train/real_train_00255.jpg,Real/train/real_train_00255.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/real/train/real_train_00255.jpg,real/train/real_train_00255.jpg,481626abd7056a9878253bca4f2179a7d0f2f6fd60da1e7f80c90554578f6b81,,20260806_142915_eyebrow_roi_seed42_b775dfb93f,2026-08-06T14:38:41.224957+00:00,640,480,,,1,,,,,,
4e0032ab41d922860dca13476b72be1874eb8cc4f5f1dcd70f7c49222ae6c89c,,256,0.0,real,train,skipped,insufficient_space_below_eyebrows,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Deney 1 Frame/Real/train/real_train_00256.jpg,Real/train/real_train_00256.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/real/train/real_train_00256.jpg,real/train/real_train_00256.jpg,170c9c0ef30dd97ef4d06f8a430fa39f1868dc23f0417b50633a06f6de8e4462,,20260806_142915_eyebrow_roi_seed42_b775dfb93f,2026-08-06T14:38:41.489157+00:00,600,480,,,1,,,,,,
