path,class_name,label,split,video_id
/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/real/test/real_test_00145.jpg,real,0,test,real_test_00145
/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/real/test/real_test_00146.jpg,real,0,test,real_test_00146
/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/real/test/real_test_00147.jpg,real,0,test,real_test_00147
/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/real/test/real_test_00149.jpg,real,0,test,real_test_00149
/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/fake/train/fake_train_00003.jpg,fake,1,train,fake_train_00003
/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/fake/train/fake_train_00004.jpg,fake,1,train,fake_train_00004
/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/fake/train/fake_train_00005.jpg,fake,1,train,fake_train_00005
/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/fake/train/fake_train_00009.jpg,fake,1,train,fake_train_00009
/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/fake/train/fake_train_00011.jpg,fake,1,train,fake_train_00011
/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/fake/train/fake_train_00012.jpg,fake,1,train,fake_train_00012
/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/fake/train/fake_train_00013.jpg,fake,1,train,fake_train_00013
/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/fake/train/fake_train_00014.jpg,fake,1,train,fake_train_00014
/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/fake/train/fake_train_00016.jpg,fake,1,train,fake_train_00016
/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/fake/train/fake_train_00018.jpg,fake,1,train,fake_train_00018
/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/fake/train/fake_train_00021.jpg,fake,1,train,fake_train_00021
/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/fake/train/fake_train_00023.jpg,fake,1,train,fake_train_00023
/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/fake/train/fake_train_00024.jpg,fake,1,train,fake_train_00024
/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/fake/train/fake_train_00025.jpg,fake,1,train,fake_train_00025
/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/fake/train/fake_train_00026.jpg,fake,1,train,fake_train_00026
/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/fake/train/fake_train_00027.jpg,fake,1,train,fake_train_00027
/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/fake/train/fake_train_00032.jpg,fake,1,train,fake_train_00032
/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/fake/train/fake_train_00034.jpg,fake,1,train,fake_train_00034
/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/fake/train/fake_train_00035.jpg,fake,1,train,fake_train_00035
/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/fake/train/fake_train_00037.jpg,fake,1,train,fake_train_00037
/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/fake/train/fake_train_00038.jpg,fake,1,train,fake_train_00038
/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/fake/train/fake_train_00040.jpg,fake,1,train,fake_train_00040
/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/fake/train/fake_train_00041.jpg,fake,1,train,fake_train_00041
/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/fake/train/fake_train_00042.jpg,fake,1,train,fake_train_00042
/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/fake/train/fake_train_00043.jpg,fake,1,train,fake_train_00043
/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/fake/train/fake_train_00045.jpg,fake,1,train,fake_train_00045
/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/fake/train/fake_train_00049.jpg,fake,1,train,fake_train_00049
/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/fake/train/fake_train_00050.jpg,fake,1,train,fake_train_00050
/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/fake/train/fake_train_00051.jpg,fake,1,train,fake_train_00051
/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/fake/train/fake_train_00052.jpg,fake,1,train,fake_train_00052
/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/fake/train/fake_train_00054.jpg,fake,1,train,fake_train_00054
/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/fake/train/fake_train_00055.jpg,fake,1,train,fake_train_00055
/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/fake/train/fake_train_00056.jpg,fake,1,train,fake_train_00056
/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/fake/train/fake_train_00057.jpg,fake,1,train,fake_train_00057
/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/fake/train/fake_train_00059.jpg,fake,1,train,fake_train_00059
/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/fake/train/fake_train_00060.jpg,fake,1,train,fake_train_00060
/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/fake/train/fake_train_00061.jpg,fake,1,train,fake_train_00061
/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/fake/train/fake_train_00063.jpg,fake,1,train,fake_train_00063
/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/fake/train/fake_train_00064.jpg,fake,1,train,fake_train_00064
/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/fake/train/fake_train_00066.jpg,fake,1,train,fake_train_00066
/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/fake/train/fake_train_00067.jpg,fake,1,train,fake_train_00067
/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/fake/train/fake_train_00068.jpg,fake,1,train,fake_train_00068
/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/fake/train/fake_train_00069.jpg,fake,1,train,fake_train_00069
/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/fake/train/fake_train_00071.jpg,fake,1,train,fake_train_00071
/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/fake/train/fake_train_00073.jpg,fake,1,train,fake_train_00073
/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/fake/train/fake_train_00074.jpg,fake,1,train,fake_train_00074
/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/fake/train/fake_train_00075.jpg,fake,1,train,fake_train_00075
/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/fake/train/fake_train_00076.jpg,fake,1,train,fake_train_00076
/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/fake/train/fake_train_00077.jpg,fake,1,train,fake_train_00077
/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/fake/train/fake_train_00078.jpg,fake,1,train,fake_train_00078
/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/fake/train/fake_train_00079.jpg,fake,1,train,fake_train_00079
/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/fake/train/fake_train_00082.jpg,fake,1,train,fake_train_00082
/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/fake/train/fake_train_00083.jpg,fake,1,train,fake_train_00083
/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/fake/train/fake_train_00088.jpg,fake,1,train,fake_train_00088
/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/fake/train/fake_train_00090.jpg,fake,1,train,fake_train_00090
/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/fake/train/fake_train_00091.jpg,fake,1,train,fake_train_00091
/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/fake/train/fake_train_00092.jpg,fake,1,train,fake_train_00092
/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/fake/train/fake_train_00093.jpg,fake,1,train,fake_train_00093
/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/fake/train/fake_train_00094.jpg,fake,1,train,fake_train_00094
/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/fake/train/fake_train_00098.jpg,fake,1,train,fake_train_00098
/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/fake/train/fake_train_00100.jpg,fake,1,train,fake_train_00100
/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/fake/train/fake_train_00101.jpg,fake,1,train,fake_train_00101
/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/fake/train/fake_train_00102.jpg,fake,1,train,fake_train_00102
/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/fake/train/fake_train_00103.jpg,fake,1,train,fake_train_00103
/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/fake/train/fake_train_00104.jpg,fake,1,train,fake_train_00104
/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/fake/train/fake_train_00105.jpg,fake,1,train,fake_train_00105
/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/fake/train/fake_train_00108.jpg,fake,1,train,fake_train_00108
/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/fake/train/fake_train_00111.jpg,fake,1,train,fake_train_00111
/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/fake/train/fake_train_00112.jpg,fake,1,train,fake_train_00112
/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/fake/train/fake_train_00113.jpg,fake,1,train,fake_train_00113
/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/fake/train/fake_train_00114.jpg,fake,1,train,fake_train_00114
/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/fake/train/fake_train_00115.jpg,fake,1,train,fake_train_00115
/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/fake/train/fake_train_00117.jpg,fake,1,train,fake_train_00117
/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/fake/train/fake_train_00118.jpg,fake,1,train,fake_train_00118
/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/fake/train/fake_train_00120.jpg,fake,1,train,fake_train_00120
/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/fake/train/fake_train_00122.jpg,fake,1,train,fake_train_00122
/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/fake/train/fake_train_00124.jpg,fake,1,train,fake_train_00124
/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/fake/train/fake_train_00125.jpg,fake,1,train,fake_train_00125
/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/fake/train/fake_train_00126.jpg,fake,1,train,fake_train_00126
/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/fake/train/fake_train_00127.jpg,fake,1,train,fake_train_00127
/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/fake/train/fake_train_00128.jpg,fake,1,train,fake_train_00128
/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/fake/train/fake_train_00131.jpg,fake,1,train,fake_train_00131
/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/fake/train/fake_train_00133.jpg,fake,1,train,fake_train_00133
/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/fake/train/fake_train_00134.jpg,fake,1,train,fake_train_00134
/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/fake/train/fake_train_00135.jpg,fake,1,train,fake_train_00135
/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/fake/train/fake_train_00136.jpg,fake,1,train,fake_train_00136
/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/fake/train/fake_train_00138.jpg,fake,1,train,fake_train_00138
/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/fake/train/fake_train_00139.jpg,fake,1,train,fake_train_00139
/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/fake/train/fake_train_00140.jpg,fake,1,train,fake_train_00140
/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/fake/train/fake_train_00142.jpg,fake,1,train,fake_train_00142
/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/fake/train/fake_train_00143.jpg,fake,1,train,fake_train_00143
/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/fake/train/fake_train_00144.jpg,fake,1,train,fake_train_00144
/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/fake/train/fake_train_00147.jpg,fake,1,train,fake_train_00147
/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/fake/train/fake_train_00148.jpg,fake,1,train,fake_train_00148
/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/fake/train/fake_train_00150.jpg,fake,1,train,fake_train_00150
/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/fake/train/fake_train_00151.jpg,fake,1,train,fake_train_00151
/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/fake/train/fake_train_00154.jpg,fake,1,train,fake_train_00154
/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/fake/train/fake_train_00155.jpg,fake,1,train,fake_train_00155
/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/fake/train/fake_train_00160.jpg,fake,1,train,fake_train_00160
/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/fake/train/fake_train_00162.jpg,fake,1,train,fake_train_00162
/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/fake/train/fake_train_00163.jpg,fake,1,train,fake_train_00163
/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/fake/train/fake_train_00164.jpg,fake,1,train,fake_train_00164
/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/fake/train/fake_train_00165.jpg,fake,1,train,fake_train_00165
/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/fake/train/fake_train_00169.jpg,fake,1,train,fake_train_00169
/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/fake/train/fake_train_00170.jpg,fake,1,train,fake_train_00170
/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/fake/train/fake_train_00172.jpg,fake,1,train,fake_train_00172
/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/fake/train/fake_train_00173.jpg,fake,1,train,fake_train_00173
/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/fake/train/fake_train_00174.jpg,fake,1,train,fake_train_00174
/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/fake/train/fake_train_00176.jpg,fake,1,train,fake_train_00176
/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/fake/train/fake_train_00177.jpg,fake,1,train,fake_train_00177
/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/fake/train/fake_train_00179.jpg,fake,1,train,fake_train_00179
/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/fake/train/fake_train_00180.jpg,fake,1,train,fake_train_00180
/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/fake/train/fake_train_00181.jpg,fake,1,train,fake_train_00181
/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/fake/train/fake_train_00183.jpg,fake,1,train,fake_train_00183
/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/fake/train/fake_train_00185.jpg,fake,1,train,fake_train_00185
/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/fake/train/fake_train_00186.jpg,fake,1,train,fake_train_00186
/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/fake/train/fake_train_00189.jpg,fake,1,train,fake_train_00189
/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/fake/train/fake_train_00191.jpg,fake,1,train,fake_train_00191
/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/fake/train/fake_train_00192.jpg,fake,1,train,fake_train_00192
/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/fake/train/fake_train_00195.jpg,fake,1,train,fake_train_00195
/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/fake/train/fake_train_00197.jpg,fake,1,train,fake_train_00197
/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/fake/train/fake_train_00198.jpg,fake,1,train,fake_train_00198
/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/fake/train/fake_train_00201.jpg,fake,1,train,fake_train_00201
/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/fake/train/fake_train_00202.jpg,fake,1,train,fake_train_00202
/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/fake/train/fake_train_00203.jpg,fake,1,train,fake_train_00203
/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/fake/train/fake_train_00204.jpg,fake,1,train,fake_train_00204
/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/fake/train/fake_train_00206.jpg,fake,1,train,fake_train_00206
/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/fake/train/fake_train_00207.jpg,fake,1,train,fake_train_00207
/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/fake/train/fake_train_00209.jpg,fake,1,train,fake_train_00209
/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/fake/train/fake_train_00211.jpg,fake,1,train,fake_train_00211
/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/fake/train/fake_train_00212.jpg,fake,1,train,fake_train_00212
/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/fake/train/fake_train_00213.jpg,fake,1,train,fake_train_00213
/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/fake/train/fake_train_00215.jpg,fake,1,train,fake_train_00215
/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/fake/train/fake_train_00216.jpg,fake,1,train,fake_train_00216
/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/fake/train/fake_train_00218.jpg,fake,1,train,fake_train_00218
/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/fake/train/fake_train_00219.jpg,fake,1,train,fake_train_00219
/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/fake/train/fake_train_00220.jpg,fake,1,train,fake_train_00220
/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/fake/train/fake_train_00222.jpg,fake,1,train,fake_train_00222
/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/fake/train/fake_train_00224.jpg,fake,1,train,fake_train_00224
/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/fake/train/fake_train_00225.jpg,fake,1,train,fake_train_00225
/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/fake/train/fake_train_00227.jpg,fake,1,train,fake_train_00227
/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/fake/train/fake_train_00228.jpg,fake,1,train,fake_train_00228
/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/fake/train/fake_train_00229.jpg,fake,1,train,fake_train_00229
/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/fake/train/fake_train_00231.jpg,fake,1,train,fake_train_00231
/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/fake/train/fake_train_00232.jpg,fake,1,train,fake_train_00232
/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/fake/train/fake_train_00233.jpg,fake,1,train,fake_train_00233
/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/fake/train/fake_train_00236.jpg,fake,1,train,fake_train_00236
/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/fake/train/fake_train_00237.jpg,fake,1,train,fake_train_00237
/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/fake/train/fake_train_00238.jpg,fake,1,train,fake_train_00238
/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/fake/train/fake_train_00239.jpg,fake,1,train,fake_train_00239
/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/fake/train/fake_train_00241.jpg,fake,1,train,fake_train_00241
/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/fake/train/fake_train_00242.jpg,fake,1,train,fake_train_00242
/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/fake/train/fake_train_00243.jpg,fake,1,train,fake_train_00243
/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/fake/train/fake_train_00244.jpg,fake,1,train,fake_train_00244
/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/fake/train/fake_train_00245.jpg,fake,1,train,fake_train_00245
/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/fake/train/fake_train_00246.jpg,fake,1,train,fake_train_00246
/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/fake/train/fake_train_00247.jpg,fake,1,train,fake_train_00247
/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/fake/train/fake_train_00249.jpg,fake,1,train,fake_train_00249
/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/fake/train/fake_train_00250.jpg,fake,1,train,fake_train_00250
/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deneyler/Nazlıcan/Deney 1/Kaş/fake/train/fake_train_00252.jpg,fake,1,train,fake_train_00252
